,train_loss,test_loss,train_acc,test_acc,train_r2,test_r2,train_mse,train_mae,test_mse,test_mae
406,0.6181801279249548,0.40135709941387177,0.7713307843737068,0.3974295960371198,0.796125054433935,-0.004104220695226424,20.59273701187913,2.403038487862826,28.942406634820685,4.362080168449226
407,0.6180738660375322,0.40122147649526596,0.7713020869309594,0.397363430422512,0.7961595862196476,-0.00375241010348093,20.589249069897082,2.4029145194851798,28.932266008982378,4.361285157961431
408,0.6179686835094227,0.4010874554514885,0.7712702017904257,0.3972970653973019,0.796193759430291,-0.0034047562666827957,20.585797346402174,2.4027976039633683,28.92224519788988,4.360498684476363
409,0.617864487408573,0.4009548518806696,0.7712378312909183,0.39723151061204565,0.7962275988209324,-0.0030609484714740898,20.582379340966607,2.4026832492101384,28.912335245508377,4.359720732728951
410,0.617761204962683,0.4008234813809395,0.7712037697334825,0.3971672739579313,0.796261143166195,-0.0027204590539942064,20.57899113709335,2.402573445995765,28.902520942398752,4.358952796257981
411,0.6176588665811984,0.4006933644413948,0.7711669320017387,0.39710349769887887,0.7962943597046402,-0.0023833185535722112,20.575636043907426,2.4024711632114855,28.892803168829865,4.35819236258314
412,0.6175574979801173,0.40056454576551914,0.7711264628758037,0.3970398177785457,0.7963272522205238,-0.0020496628288906305,20.57231367917366,2.4023774193218066,28.883185840806803,4.357440581924388
413,0.6174571232360861,0.4004370737820864,0.7710818378021043,0.39697632991262144,0.7963598169325038,-0.001719548548863914,20.569024424832914,2.402292554591758,28.873670591760366,4.356696050050279
414,0.6173577042223162,0.4003109745681286,0.7710341409068115,0.39691269059122325,0.7963920626405748,-0.0013930408938747085,20.56576739202673,2.4022149398180046,28.864259300456823,4.355960784186155
415,0.617259275525222,0.40018630027770996,0.770982687179224,0.39684862113427444,0.796423984379756,-0.001070237870433255,20.56254308225145,2.4021458727076683,28.854954791846225,4.355238110766876
416,0.6171618468989681,0.40006304904818535,0.7709253798473782,0.3967842408490483,0.7964555640049613,-0.0007511629847083423,20.559353328282523,2.4020890279968308,28.845757743472888,4.354523654019405
417,0.6170654445107155,0.3999412376433611,0.7708641289809871,0.39671939913224885,0.7964868133703398,-0.0004358889213187389,20.55619693277135,2.4020416243296174,28.836670250405962,4.353820314990389
418,0.6169700180587059,0.399820888414979,0.770797587475504,0.39665422953319196,0.7965177355683386,-0.00012439990788681854,20.553073583360007,2.4020052488664336,28.827691858020774,4.353128798715663
419,0.6168755495393468,0.39970195665955544,0.7707257100365634,0.3965879946321771,0.7965483323841934,0.0001833860284529143,20.54998309972775,2.4019800091982275,28.818820203522748,4.352453423474934
420,0.6167821178953705,0.39958440139889717,0.7706492289415644,0.39652146051264303,0.7965785928980134,0.00048746614547923173,20.546926584856802,2.4019650415474603,28.810055365953946,4.351785178977602
421,0.6166895849385385,0.3994683288037777,0.770568860783165,0.3964548024707133,0.7966085358038129,0.000787772619814664,20.54390215052629,2.4019587111710026,28.80139930026261,4.3511252418316255
422,0.6165980675311928,0.39935363456606865,0.7704853768733202,0.39638792627120234,0.7966381629880757,0.0010844549421952232,20.54090960618872,2.4019599759683583,28.792847697511895,4.350473121536666
423,0.6165075097521351,0.39924030005931854,0.7703981085431786,0.3963207928358208,0.7966674622965492,0.0013775956389101562,20.537950179505128,2.4019702111385124,28.784398178955282,4.349827796071093
424,0.6164179137743471,0.3991283569484949,0.7703088910176584,0.39625346781917303,0.7966964473449099,0.0016670613242691923,20.535022495200856,2.4019859433954878,28.776054589316065,4.349191302846812
425,0.6163293334048374,0.39901782386004925,0.7702160973819498,0.3961852435720258,0.7967250944063129,0.0019529023877636886,20.532128949846378,2.402010837248771,28.767815476162195,4.348565926697089
426,0.616242093499471,0.3989089149981737,0.7701162732328121,0.3961143584655197,0.7967532983949037,0.002234578969099399,20.52928015781789,2.4020524731292987,28.759696400484092,4.347950184334448
427,0.6161564685303658,0.39880199916660786,0.7700118011458477,0.3960397346899194,0.7967809616683607,0.0025112544228913514,20.526485981644825,2.402108108834204,28.751721477837144,4.347351214366472
428,0.6160724281530099,0.3986969832330942,0.7699044730354759,0.39596240646748593,0.7968081092771082,0.0027830563157020816,20.523743891066264,2.402173597888785,28.743887031229203,4.346765038114166
