MD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
146.304,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
146.365,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
146.456,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
146.609,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
146.694,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
146.761,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
146.914,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
147.026,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
147.066,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
147.206,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
147.52,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
147.523,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
147.676,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
147.703,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
147.98,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
148.438,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
148.59,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
148.694,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
148.843,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
148.895,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
149.008,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
149.2,1.83548919433957,8212.00027413225,3.71999973519326,9.5699997576,79.0,4542.70019392338,99.4325300065058,20.666
