,test_loss,test_acc,test_r2,test_mse,test_mae
0,1.2042503552511334,0.4890864473010358,-0.592223032484162,45.89440568985649,5.423641624951525
1,0.9744930104352534,0.5013637471542696,-0.28981263280771286,37.17769623117665,4.89067596186822
2,0.9059253851883113,0.5143577009392772,-0.1995664594478601,34.57643095135449,4.690508316147224
3,0.8584738164208829,0.519415612629504,-0.13709942501246597,32.77587452042072,4.555576117683605
4,0.8260542950592935,0.521555187154637,-0.09442880745237003,31.5459321107293,4.463327933741774
5,0.8030781848356128,0.5226391116073896,-0.0641797090027969,30.67402888632287,4.397535177690593
6,0.7893473897129297,0.5236211159424076,-0.04612960031978042,30.153750637771285,4.356531803557882
7,0.780501427128911,0.5246189972953055,-0.03450496806288661,29.81868100373835,4.329055538642745
8,0.7733002663590014,0.5253074683352112,-0.025020504619534423,29.545299822748465,4.306958932199317
9,0.7681313590146601,0.5262477316823975,-0.018205257638172823,29.348856420374627,4.28997011007817
10,0.7639384209178388,0.5273027095289244,-0.012667780284755459,29.189243585381515,4.275456394191238
11,0.7601412311196327,0.5283448217138798,-0.007644930004985673,29.044464415782695,4.262075604291157
12,0.7563699632883072,0.5292303005102041,-0.002649256346422657,28.90046858799812,4.2491208292045135
13,0.7531046755611897,0.5299770414676627,0.0016797816134241916,28.775687938351307,4.237871244891085
14,0.7498505748808384,0.5305191262458132,0.005995360070840672,28.651295246831157,4.227082183933297
15,0.7467434136196971,0.5308793348754146,0.010117339085992327,28.532482886183857,4.217142250723385
16,0.7438487913459539,0.5311370750341062,0.013956403680040474,28.421825280839514,4.208042127729787
17,0.7412513215094805,0.5313533368209709,0.017401503897676363,28.32252334649699,4.199851979119829
18,0.7391086174175143,0.5315273180161328,0.020240903918792408,28.240680178909106,4.193009763458915
19,0.7369214245118201,0.5315619077930441,0.02313817702809451,28.157168871284593,4.1863127437507535
20,0.735446129925549,0.5317051880216112,0.02509205620599253,28.100850050472467,4.181397039106031
21,0.7343220124021173,0.5318405933286572,0.026579366625607115,28.057979657071584,4.1775012062017005
22,0.7328983657062054,0.5318048244737904,0.02846500192222723,28.003627905136945,4.173122366313926
23,0.7316906340420246,0.5318234882153545,0.030063984735270943,27.957538654814748,4.169230358778277
24,0.7307664318941534,0.5318510793303253,0.03128585225091074,27.922319415852638,4.166131336214907
25,0.7299466039985418,0.5319304837618912,0.032368698121749695,27.891107351536288,4.163216730805276
26,0.7289650165475905,0.5319537659143276,0.033666913005916954,27.853687467920093,4.159983184073579
27,0.7278301892802119,0.532004716958727,0.03516922070368855,27.810384791381775,4.156243831570524
28,0.726740918122232,0.5320507319319725,0.03661084465790643,27.768831269508734,4.152658094594193
29,0.7257206104695797,0.5321714392698185,0.037962468183105114,27.729871929554555,4.1491332068881075
30,0.7248020530678332,0.5322393460770516,0.03917887548183918,27.694810076464098,4.146037349223895
31,0.724080587271601,0.5324271479259017,0.040134136274174836,27.667275537992644,4.1432670007452845
32,0.7231137286871672,0.5324985598734548,0.041415622377993566,27.63033784651684,4.140035626098127
33,0.7221966735087335,0.5327265417200286,0.042631634458140444,27.595287385248888,4.136607705008694
34,0.7212245655246079,0.5328498580267114,0.043920559346621424,27.55813527745441,4.133276269556613
35,0.720422079320997,0.5331689783152875,0.044985109239655374,27.527450578344283,4.130007455092784
36,0.7194093982689083,0.5332739553336889,0.046329259062889205,27.488706661168813,4.126593811316664
37,0.718687049113214,0.5335802902163587,0.04728824577618185,27.461064726356224,4.123595527169536
38,0.7177554089576006,0.5336966004171697,0.04852585116315822,27.425391857320264,4.120412093105999
