MD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
1770.429999999978,0.95,1.3080000000000003,0.03,25.809999999999995,51.12,2032.854,89.69000000000001,117.952
1770.479999999978,1.4540000000000002,1.322,0.03,25.809999999999995,51.275999999999996,2032.8759999999997,89.186,115.19800000000001
1770.529999999978,1.6600000000000001,1.33,0.03,25.809999999999995,51.322,2033.566,88.97999999999999,108.196
1770.5799999999779,1.8560000000000003,1.332,0.03,25.809999999999995,51.132000000000005,2033.018,88.78400000000002,107.202
1770.6299999999778,2.0300000000000002,1.34,0.034,25.809999999999995,51.088,2033.28,88.60999999999999,100.9
1770.6799999999778,1.982,1.348,0.04,25.809999999999995,50.5,2032.568,88.658,98.498
1770.8299999999776,1.376,1.292,0.026000000000000002,25.809999999999995,50.965999999999994,2032.994,89.53399999999999,110.006
1770.8799999999776,1.55,1.302,0.03,25.809999999999995,50.534,2033.684,89.35999999999999,114.29400000000001
1770.9299999999776,1.5,1.31,0.03,25.809999999999995,50.17,2033.5220000000002,89.41000000000001,117.598
1770.9799999999775,1.5719999999999998,1.3160000000000003,0.03,23.145999999999997,50.338,2033.4959999999999,89.33599999999998,117.62
1771.0299999999775,1.89,1.334,0.03,16.93,50.506,2033.018,89.018,116.17999999999999
1771.0799999999774,2.178,1.3560000000000003,0.03,16.93,50.660000000000004,2032.7779999999998,88.732,113.9
1771.1299999999774,2.512,1.3879999999999997,0.04,16.93,51.086,2032.73,88.398,112.00399999999999
1771.1799999999773,2.484,1.384,0.036,16.93,51.36,2033.2579999999998,88.42600000000002,110.09400000000001
1771.2299999999773,2.428,1.37,0.03,16.93,51.379999999999995,2033.9199999999996,88.478,106.05
1771.2799999999772,2.392,1.37,0.03,16.93,51.43000000000001,2033.5899999999997,88.516,103.354
1771.3299999999772,2.4080000000000004,1.372,0.036000000000000004,16.93,51.254,2033.872,88.5,103.8
1771.3799999999771,2.446,1.38,0.04,16.93,50.693999999999996,2033.402,88.464,104.8
1771.429999999977,2.4260000000000006,1.374,0.038,16.93,50.46,2033.4739999999997,88.48400000000001,109.998
1771.479999999977,2.3739999999999997,1.37,0.04,16.93,50.510000000000005,2033.52,88.534,110.75999999999999
1771.529999999977,2.442,1.382,0.04,16.93,50.42399999999999,2033.018,88.46799999999999,115.21600000000001
1771.579999999977,2.354,1.386,0.038,16.93,50.504,2032.4260000000002,88.556,116.32000000000001
1771.629999999977,2.2939999999999996,1.368,0.03,16.93,50.64800000000001,2033.182,88.61399999999999,119.0
1771.6799999999769,2.194,1.36,0.03,16.93,51.172000000000004,2033.7780000000002,88.714,117.4
1771.7299999999768,2.1819999999999995,1.358,0.03,16.93,51.224000000000004,2033.33,88.726,118.9
1771.7799999999768,2.188,1.368,0.04,16.93,50.854,2032.946,88.72200000000001,116.02000000000001
1771.8299999999767,2.3139999999999996,1.38,0.04,16.93,50.602,2032.196,88.596,112.678
1771.8799999999767,2.398,1.39,0.04,16.93,50.602,2031.45,88.50800000000001,109.60400000000001
1771.9299999999766,2.318,1.382,0.04,16.93,50.558,2032.7920000000001,88.59,108.64000000000001
1771.9799999999766,2.258,1.374,0.04,25.665999999999997,50.370000000000005,2032.6599999999999,88.652,105.92
1772.0299999999766,2.246,1.3620000000000003,0.032,27.85,50.52,2032.85,88.66400000000002,104.84
1772.0799999999765,2.2220000000000004,1.36,0.03,27.85,50.444,2033.0899999999997,88.688,102.798
1772.1299999999765,2.23,1.368,0.03,27.85,50.540000000000006,2033.4379999999996,88.68,102.8
1772.1799999999764,2.2380000000000004,1.3640000000000003,0.03,27.85,50.724000000000004,2033.732,88.67200000000001,100.04
1772.2299999999764,2.244,1.362,0.03,27.85,51.184,2033.498,88.66399999999999,99.01
1772.2799999999763,2.294,1.37,0.03,27.85,51.242,2033.3419999999999,88.614,97.92999999999999
1772.3299999999763,2.25,1.37,0.038000000000000006,27.85,51.50600000000001,2032.234,88.658,95.12
1772.3799999999762,2.1879999999999997,1.378,0.04,27.85,51.462,2031.854,88.72200000000001,95.202
1772.4299999999762,2.224,1.38,0.04,27.85,50.782,2033.426,88.686,93.102
1772.4799999999761,2.216,1.38,0.04,27.85,50.571999999999996,2033.554,88.69399999999999,93.1
1772.529999999976,2.2060000000000004,1.382,0.04,27.85,50.414,2033.896,88.704,92.8
1772.579999999976,2.21,1.39,0.04,27.85,51.004000000000005,2033.1380000000001,88.7,95.44000000000001
1772.629999999976,2.192,1.382,0.03,27.85,51.251999999999995,2033.1599999999999,88.71399999999998,96.88199999999999
1772.679999999976,2.2380000000000004,1.37,0.03,27.85,51.27199999999999,2034.352,88.672,99.28
1772.729999999976,2.25,1.37,0.034,27.85,51.188,2033.682,88.66,95.8
1772.7799999999759,2.224,1.372,0.04,27.85,51.39,2032.4720000000002,88.68199999999999,95.19399999999999
1772.8299999999758,2.2640000000000002,1.384,0.04,27.85,51.312,2033.5440000000003,88.64200000000001,90.422
1772.8799999999758,2.3419999999999996,1.3980000000000001,0.04,27.85,51.391999999999996,2033.9,88.566,86.276
1772.9299999999757,2.41,1.398,0.04,27.826,51.164,2033.018,88.5,84.39999999999999
1772.9799999999757,2.268,1.388,0.04,27.79,50.634,2033.1620000000003,88.64199999999998,83.55999999999999
1773.0299999999756,2.194,1.378,0.036,27.79,50.57,2033.402,88.71600000000001,82.782
1773.0799999999756,2.072,1.37,0.03,27.79,50.42,2033.354,88.834,85.562
1773.1299999999756,2.0420000000000003,1.37,0.03,27.79,50.42,2033.33,88.86800000000001,86.99600000000001
1773.1799999999755,2.0460000000000003,1.38,0.038,27.79,50.745999999999995,2033.6120000000003,88.864,90.1
1773.2299999999755,2.0300000000000002,1.38,0.034,27.79,51.192,2033.5220000000002,88.878,92.92
1773.2799999999754,1.9880000000000002,1.38,0.03,27.79,51.370000000000005,2033.782,88.918,97.974
1773.3299999999754,2.104,1.39,0.04,27.79,51.511999999999986,2032.682,88.804,98.002
1773.3799999999753,2.2920000000000003,1.39,0.04,27.79,51.342,2033.4720000000002,88.61600000000001,103.4
1773.4299999999753,2.556,1.384,0.04,27.79,50.716,2033.498,88.354,105.2
1773.4799999999752,2.806,1.3960000000000001,0.04,27.79,50.372,2032.6620000000003,88.10400000000001,111.0
1773.5299999999752,2.9959999999999996,1.3820000000000001,0.036,27.79,50.724000000000004,2033.1860000000001,87.914,110.204
1773.5799999999751,2.494,1.342,0.03,27.79,50.385999999999996,2032.602,88.41399999999999,115.36000000000001
1773.629999999975,2.8500000000000005,1.3560000000000003,0.03,27.79,50.92,2033.1619999999998,88.06,116.744
1773.679999999975,2.694,1.334,0.03,27.79,51.20399999999999,2032.78,88.216,113.8
1773.729999999975,2.4539999999999997,1.3359999999999999,0.03,27.79,51.306,2032.8619999999999,88.44999999999999,114.5
1773.779999999975,2.4320000000000004,1.34,0.03,27.79,51.007999999999996,2032.946,88.478,110.53999999999999
1773.829999999975,2.4080000000000004,1.34,0.03,27.79,50.446,2033.5900000000001,88.50199999999998,106.894
1773.8799999999749,2.348,1.342,0.03,27.79,50.48800000000001,2033.234,88.56,102.67
1773.9299999999748,2.2939999999999996,1.352,0.03,24.415999999999997,50.653999999999996,2032.8879999999997,88.616,104.994
1773.9799999999748,2.3560000000000003,1.366,0.03,21.05,51.20799999999999,2032.804,88.554,102.34
1774.0299999999747,2.272,1.37,0.03,21.05,51.274,2032.7779999999998,88.63399999999999,105.556
1774.0799999999747,2.402,1.37,0.034,21.05,51.334,2032.7779999999998,88.50800000000001,106.2
1774.1299999999746,2.364,1.37,0.036000000000000004,21.05,51.39399999999999,2032.946,88.54400000000001,107.0
1774.1799999999746,2.334,1.37,0.032,21.05,51.396,2033.054,88.574,107.12
1774.2299999999746,2.3620000000000005,1.37,0.04,21.05,51.414,2032.9260000000002,88.54800000000002,107.58
1774.2799999999745,2.4,1.378,0.04,21.05,51.196,2032.684,88.51,107.6
1774.3299999999745,2.438,1.382,0.04,21.05,50.484,2032.9940000000001,88.468,102.6
1774.3799999999744,2.3579999999999997,1.39,0.04,21.05,50.458000000000006,2033.426,88.55199999999999,107.47999999999999
