BD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
2204.69,9.6645,11.3435,8.983,14.01,91.536,1991.765,86.52850000000001,117.0
2204.95,9.8585,11.396,9.607,14.391,90.2285,1990.4,86.334,129.0
2205.94,8.885000000000002,11.4705,8.997,14.467,90.0145,1991.11,87.30799999999999,127.0
2206.22,9.7045,11.4055,10.875,14.467,90.0555,1990.815,86.4885,119.0
2206.39,9.7735,11.417000000000002,8.407499999999999,14.467,88.295,1992.54,86.4195,115.0
2206.68,11.3755,11.3935,10.2235,14.467,90.197,1990.87,84.8175,103.0
2207.23,10.834,11.4985,11.9175,15.917,90.524,1989.92,85.35849999999999,113.0
2207.47,10.27,11.404,8.867,15.917,89.951,1991.94,85.923,115.0
2207.99,10.76275,11.4805,9.68575,13.672,89.71125,1989.68,85.43025,109.0
2208.23,11.038000000000002,11.403333333333334,8.512666666666666,13.672000000000002,90.61066666666666,1991.5066666666664,85.155,94.0
2208.37,11.629428571428573,11.348428571428572,7.796285714285714,13.672,90.6947142857143,1991.3485714285716,84.56357142857144,88.0
2208.49,10.90075,11.41025,9.609,13.672,89.70474999999999,1990.1,85.29225,87.0
2208.81,9.68,11.536,7.844,13.672,91.679,1990.99,86.513,94.0
2208.94,9.818,11.4775,6.27,11.549,90.6675,1990.99,86.375,90.0
2209.15,10.5835,11.365,6.0345,11.549,90.31025,1991.17,85.60925,105.0
2209.27,11.0915,11.3755,9.789,11.549,91.03175,1990.99,85.1015,112.0
2209.48,10.7715,11.492,9.093,11.549,90.7975,1990.815,85.42150000000001,99.0
2209.81,9.6535,11.5215,7.56725,11.919,91.0125,1990.575,86.53925,106.0
2209.94,10.02925,11.546,8.106,11.919,90.85575,1990.55,86.16375,113.0
2210.14,10.0618,11.512,8.3874,11.919,89.9758,1990.446,86.1312,114.0
2210.27,9.93725,11.40475,8.414,11.919,90.61775,1990.22,86.25575,117.0
2210.47,9.939333333333332,11.401333333333334,10.068666666666669,11.919000000000002,89.844,1990.24,86.25366666666666,99.0
2210.6,9.84975,11.4365,9.29425,11.919,90.28025,1989.98,86.34325,111.0
2210.94,9.11225,11.50625,6.343999999999999,11.914,90.95725,1989.92,87.08075,106.0
2211.14,9.73,11.434666666666669,7.235333333333333,11.914,90.62133333333333,1991.3866666666663,86.46300000000001,98.0
2211.46,11.5275,11.3955,5.9415,11.914,91.65925,1990.22,84.66575,96.0
2211.5,11.74617808219178,11.343424657534246,7.679150684931506,11.914,90.11253424657536,1991.418767123288,84.44676712328767,99.0
2211.58,10.817,11.294666666666666,6.297666666666667,11.914,90.64944444444444,1989.6977777777777,85.376,111.0
2211.67,11.0612,11.3336,7.9032,11.914,91.2614,1990.99,85.1318,108.0
2211.72,8.979555555555557,11.37377777777778,8.99588888888889,11.914,90.2188888888889,1991.5611111111111,87.21322222222221,123.0
2211.81,6.825666666666667,11.322333333333331,6.3373333333333335,7.599999999999999,90.40733333333333,1990.87,89.36733333333332,125.0
2211.97,7.2955,11.305,9.42,7.6,90.0155,1990.75,88.89750000000001,125.0
2212.89,8.708666666666666,11.350666666666667,11.227333333333334,15.76,89.82466666666666,1991.67,87.48433333333332,100.0
2213.46,7.107,11.466,8.018,15.76,91.642,1992.18,89.086,111.0
2213.56,8.034365853658537,11.551560975609757,8.561512195121951,15.76,90.64268292682928,1990.917073170732,88.15856097560976,103.0
2214.0,5.5376666666666665,11.324,11.590666666666666,15.228,90.343,1992.1033333333332,90.65533333333332,120.0
2214.58,8.504666666666667,11.324666666666667,8.936666666666667,15.228,92.279,1991.47,87.68833333333333,132.0
2214.96,8.807,11.432,10.015,19.683,90.918,1989.68,87.386,127.0
2215.19,8.603,11.522,9.814,19.683,91.335,1991.35,87.59,117.0
2215.58,10.0695,11.4805,12.514,19.683,90.05199999999999,1990.34,86.1235,128.0
2215.79,10.722,11.359,10.315,21.494,90.8805,1991.88,85.471,123.0
2216.27,9.617,11.364,9.122,21.494,90.6435,1991.17,86.5755,120.0
2216.58,8.777,11.559,7.463,21.494,90.808,1989.33,87.416,127.0
2216.79,8.917000000000002,11.512,5.633,17.148,90.3915,1992.42,87.27600000000001,139.0
2217.17,6.3825,11.333,7.22675,17.148,90.951,1991.47,89.8105,107.0
2217.43,7.375333333333334,11.323666666666668,7.967,17.148,91.13866666666668,1992.26,88.81766666666665,95.3748737895529
2217.87,7.608,11.433,10.648,15.289,90.014,1991.94,88.585,105.0
2218.04,7.45,11.4045,12.172,15.289,91.0455,1990.75,88.743,115.0
2218.31,7.6195,11.3935,12.11,15.289,91.0265,1991.71,88.5735,122.0
2218.47,7.623333333333334,11.401666666666666,11.226666666666668,15.289,91.183,1991.15,88.56966666666666,127.0
2218.74,8.124666666666666,11.354,10.306,16.05,90.78466666666668,1990.753333333333,88.06833333333333,123.0
2218.91,7.909,11.329666666666668,8.395666666666665,16.05,90.077,1991.15,88.28366666666666,113.0
2219.18,7.9585,11.6565,7.1505,16.05,89.634,1992.06,88.2345,116.0
2219.35,7.529,11.29425,8.2625,16.05,90.92675,1991.35,88.66375,98.0
2219.62,7.581,11.4075,9.025,16.0535,92.176,1990.755,88.612,119.0
2220.22,8.008333333333333,11.46,9.291666666666666,16.057,89.30900000000001,1991.71,88.18466666666666,129.0
2220.5,8.20725,11.4105,8.6675,16.057,91.52225,1991.05,87.9855,130.0
2220.64,9.007,11.3455,9.197,16.096,90.8785,1991.94,87.186,131.0
2220.81,8.474,11.4472,10.4414,16.096,90.2352,1989.374,87.7188,117.0
2220.92,8.144200000000001,11.400200000000002,10.8904,16.096,89.1922,1990.444,88.0488,102.0
2221.1,8.30075,11.35,13.63675,16.096,88.8285,1990.37,87.89225,90.0
2221.22,8.189,11.45125,10.9685,16.096,90.6455,1991.44,88.004,93.0
2221.43,7.983,11.4645,10.6375,16.096,91.0515,1992.535,88.21,114.0
2221.56,7.9475,11.49,8.994499999999999,11.394,90.836,1990.64,88.24549999999999,108.0
2221.77,8.199,11.44,9.7185,11.394,90.887,1990.99,87.994,102.0
2221.91,7.8645,11.483,7.106,11.394,92.145,1991.11,88.32849999999999,116.0
2222.13,7.957999999999999,11.498333333333331,8.592333333333334,11.394,89.70299999999999,1990.3966666666668,88.235,120.0
2222.96,5.351,11.382,9.449,12.864,90.116,1990.99,90.842,113.0
2223.31,6.277,11.408,10.068,12.864,90.455,1991.59,89.916,113.0
