MD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
3062.22,2.98,11.3,14.2,5.57,82.34,1714.3759999999997,124.76000000000002,89.21
3062.27,2.98,11.3,14.2,5.57,82.34,1714.4080000000001,124.77000000000001,89.56
3062.32,2.98,11.299999999999999,14.200000000000001,5.57,82.34000000000002,1714.4433333333334,124.77,89.94500000000001
3062.3700000000003,2.98,11.3,14.2,5.57,82.34,1714.48,124.77000000000001,90.33
3062.4200000000005,2.98,11.3,14.2,5.57,82.35,1714.5140000000004,124.77000000000001,90.68
3062.4700000000007,2.98,11.3,14.2,5.57,82.35,1714.5459999999998,124.77000000000001,91.03
3062.520000000001,2.98,11.3,14.2,5.57,82.35,1714.58,124.77000000000001,91.38
3062.570000000001,2.98,11.3,14.2,5.57,82.35,1714.614,124.77799999999999,91.74
3062.6200000000013,2.98,11.3,14.206,5.57,82.35,1714.646,124.78,92.09
3062.6700000000014,2.98,11.3,14.210000000000003,5.57,82.35,1714.6760000000002,124.78,92.44
3062.7200000000016,2.98,11.3,14.210000000000003,5.57,82.35600000000001,1714.7100000000003,124.78,92.79
3062.770000000002,2.98,11.3,14.210000000000003,5.57,82.36,1714.744,124.78,93.13999999999999
3062.820000000002,2.98,11.308000000000002,14.210000000000003,5.57,82.36,1714.7759999999998,124.78,93.49
3062.870000000002,2.98,11.31,14.210000000000003,5.57,82.36,1714.81,124.78400000000002,93.84
3062.9200000000023,2.98,11.31,14.210000000000003,5.57,82.36,1714.8440000000003,124.79,94.19
3062.9700000000025,2.98,11.31,14.210000000000003,5.57,82.36,1714.8759999999997,124.79,94.54
3063.0200000000027,2.98,11.31,14.210000000000003,5.57,82.364,1714.9099999999999,124.79,94.88999999999999
3063.070000000003,2.98,11.31,14.210000000000003,5.57,82.37,1714.94,124.79,95.24
3063.120000000003,2.98,11.31,14.210000000000003,5.57,82.37,1714.9740000000002,124.79,95.59400000000001
3063.1700000000033,2.98,11.31,14.210000000000003,5.57,82.37,1715.006,124.79,95.95
3063.2200000000034,2.98,11.31,14.210000000000003,5.57,82.37,1715.0400000000002,124.8,96.3
3063.2700000000036,2.98,11.31,14.210000000000003,5.57,82.37,1715.0739999999998,124.8,96.65
3063.320000000004,2.98,11.31,14.210000000000003,5.57,82.37,1715.1059999999998,124.8,97.0
3063.370000000004,2.98,11.31,14.210000000000003,5.57,82.38,1715.14,124.8,97.35000000000001
3063.420000000004,2.98,11.31,14.210000000000003,5.57,82.38,1715.172,124.8,97.7
3063.4700000000043,2.98,11.31,14.210000000000003,5.57,82.38,1715.2040000000002,124.8,98.05
3063.5200000000045,2.98,11.31,14.210000000000003,5.57,82.38,1715.236,124.806,98.4
3063.5700000000047,2.98,11.31,14.210000000000003,5.57,82.38,1715.27,124.80999999999999,98.75
3063.620000000005,2.98,11.31,14.210000000000003,5.57,82.38,1715.304,124.80999999999999,99.10000000000001
3063.670000000005,2.98,11.31,14.210000000000003,5.57,82.38799999999999,1715.336,124.80999999999999,99.45
3063.7200000000053,2.98,11.31,14.210000000000003,5.57,82.39,1715.3700000000001,124.80999999999999,99.81
3063.7700000000054,2.98,11.31,14.210000000000003,5.57,82.39,1715.404,124.80999999999999,100.16
3063.8200000000056,2.98,11.31,14.210000000000003,5.57,82.39,1715.4360000000004,124.81199999999998,100.50999999999999
3063.870000000006,2.98,11.31,14.210000000000003,5.57,82.39,1715.466,124.81999999999998,100.86
3063.920000000006,2.98,11.31,14.210000000000003,5.57,82.39,1715.5,124.81999999999998,101.21
3063.970000000006,2.98,11.31,14.210000000000003,5.57,82.394,1715.534,124.81999999999998,101.56
3064.0200000000063,2.98,11.31,14.210000000000003,5.57,82.4,1715.5659999999996,124.81999999999998,101.91
3064.0700000000065,2.98,11.31,14.210000000000003,5.57,82.4,1715.6,124.81999999999998,102.25999999999999
3064.1200000000067,2.98,11.31,14.210000000000003,5.57,82.4,1715.634,124.81999999999998,102.60999999999999
3064.170000000007,2.98,11.31,14.210000000000003,5.57,82.4,1715.666,124.828,102.96
3064.220000000007,2.98,11.31,14.210000000000003,5.57,82.4,1715.7,124.83,103.31000000000002
