MD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
553.1,0.01,9.58,3.47,1.005,79.0,4021.26,71.14,63.2193
553.4,0.01,9.59,2.595,0.95,79.0,4021.29,71.26,62.6554
553.5,0.01,9.555,2.74,0.88,79.0,4021.29,71.365,62.7017
553.7,0.01,9.55,1.85,0.975,79.0,4021.45,71.46000000000001,62.8536
553.8,0.01,9.495,2.905,1.03,79.0,4021.37,71.495,63.2711
555.4,0.595,10.365,5.6850000000000005,1.05,79.0,4021.09,70.85499999999999,64.8428
555.7,0.745,10.315,6.115,0.47,79.0,4020.325,70.7,70.9012
555.8,0.46,10.66,4.59,0.305,79.0,4019.795,70.97999999999999,70.1177
555.9,0.375,10.685,4.315,0.14,79.0,4019.18,71.065,68.0123
556.0,0.285,10.51,3.375,0.14,79.0,4019.355,71.16,65.6391
556.1,0.39,10.495,4.33,0.24,79.0,4020.175,71.055,64.1671
556.2,0.49,10.555,3.82,0.355,79.0,4020.29,70.95500000000001,63.9833
556.3,0.75,10.575,4.875,0.37,79.0,4019.765,70.695,65.0789
556.4,1.545,10.945,7.865,0.41,79.0,4018.935,69.895,66.8549
556.5,2.14,11.19,6.46,0.41,79.5,4018.61,69.3,68.1425
556.6,0.82,10.43,5.49,0.45,79.0,4019.75,70.62,68.6365
556.7,1.005,10.67,6.035,0.38,79.0,4019.82,70.435,68.6278
556.8,1.15,10.87,4.27,0.31,80.0,4020.12,70.3,68.5674
556.9,1.045,10.825,4.93,0.39,79.5,4019.535,70.405,68.6003
557.0,1.41,10.92,5.67,0.47,79.0,4019.02,70.03,68.5315
557.1,1.2799999999999998,10.88,4.33,0.495,79.0,4019.06,70.16499999999999,68.0718
557.2,1.035,10.68,5.11,0.48,79.0,4019.37,70.41499999999999,67.1782
557.3,1.03,10.705,3.505,0.48,79.0,4019.385,70.42,66.0454
557.4,0.935,10.58,5.9350000000000005,0.505,79.0,4019.425,70.515,65.0612
557.5,0.91,10.605,3.94,0.57,79.0,4019.325,70.53999999999999,64.5847
557.6,0.87,10.455,3.815,0.57,79.0,4019.84,70.575,64.7244
557.7,0.815,10.37,4.47,0.52,79.0,4020.485,70.625,65.4141
557.8,1.04,10.46,4.23,0.47,79.0,4020.35,70.4,66.4072
557.9,1.025,10.54,4.1000000000000005,0.4649999999999999,79.0,4019.79,70.415,67.6628
558.0,0.955,10.57,4.405,0.4649999999999999,79.0,4020.06,70.49,69.1624
558.1,0.88,10.58,3.68,0.505,79.0,4019.755,70.56,70.921
558.2,0.945,10.585,3.87,0.55,79.0,4019.83,70.5,73.0022
558.3,1.01,10.58,4.83,0.46,79.0,4019.66,70.43,75.4239
558.4,0.995,10.555,5.13,0.5,79.0,4019.645,70.445,77.9992
558.5,0.965,10.525,4.54,0.54,79.0,4019.675,70.47999999999999,80.3507
558.6,0.965,10.48,3.51,0.5,79.0,4019.85,70.485,81.6676
558.7,0.98,10.47,3.92,0.46,79.0,4020.1,70.46,81.2216
558.8,1.165,10.56,4.025,0.46,79.0,4019.605,70.275,79.4638
558.9,1.205,10.605,4.6850000000000005,0.49,79.0,4019.65,70.235,77.5813
559.0,1.13,10.645,4.37,0.49,79.0,4019.8,70.31,76.9062
559.1,0.78,10.6,4.55,0.46,79.0,4019.88,70.66,77.5039
559.2,0.815,10.55,4.095,0.46,79.0,4019.93,70.625,78.6831
559.3,0.85,10.47,3.405,0.45,79.0,4020.065,70.59,79.1383
559.4,0.825,10.47,3.16,0.525,79.0,4019.97,70.61500000000001,78.4989
559.5,0.87,10.489999999999998,3.555,0.525,79.0,4019.895,70.57,77.2739
559.6,1.03,10.58,4.05,0.61,79.0,4019.04,70.42,76.0562
559.7,1.05,10.62,3.69,0.53,79.0,4019.175,70.39500000000001,74.8963
559.8,1.065,10.63,3.48,0.45,79.0,4019.405,70.375,73.7012
559.9,1.06,10.625,4.335,0.51,79.0,4019.645,70.38,72.694
560.0,1.11,10.625,3.21,0.51,79.0,4019.785,70.33,71.8667
560.1,1.07,10.615,4.76,0.6399999999999999,79.0,4019.53,70.375,70.981
560.2,1.085,10.62,3.91,0.6399999999999999,79.0,4019.43,70.35499999999999,69.8017
560.3,1.0750000000000002,10.62,4.6850000000000005,0.72,79.0,4019.31,70.37,68.4226
560.4,1.05,10.445,3.6,0.72,79.0,4019.515,70.395,67.3591
560.5,1.09,10.51,4.890000000000001,0.595,79.0,4019.905,70.35,66.9752
560.6,1.0750000000000002,10.415,4.22,0.8200000000000001,79.0,4020.17,70.375,67.1279
560.7,1.13,10.49,4.69,0.685,79.0,4020.21,70.315,67.4629
560.8,1.11,10.565,4.75,0.8200000000000001,79.0,4020.01,70.33500000000001,68.161
560.9,1.08,10.59,4.805,0.8200000000000001,79.0,4019.465,70.37,69.7736
561.0,1.0750000000000002,10.615,4.82,0.7849999999999999,79.0,4019.16,70.36500000000001,72.1489
561.1,1.21,10.71,4.795,0.7849999999999999,79.0,4018.84,70.23500000000001,74.8808
561.3,1.36,10.805,5.19,0.945,79.0,4018.63,70.08000000000001,79.3135
561.4,1.5299999999999998,10.915,4.215,0.88,79.0,4018.71,69.91,81.1101
561.6,1.66,11.005,5.07,0.985,79.0,4018.52,69.785,83.2875
561.7,1.645,11.03,4.055,0.8600000000000001,79.0,4018.475,69.795,83.4747
561.8,1.54,11.02,4.94,0.89,79.0,4018.605,69.905,83.4189
561.9,1.38,10.955,4.4,0.8300000000000001,79.0,4018.51,70.065,83.4741
562.0,1.27,10.88,4.085,0.7849999999999999,79.0,4018.75,70.17,83.5497
562.1,1.295,10.85,4.845,1.07,79.0,4018.83,70.155,83.1255
562.3,1.6700000000000002,10.96,4.645,0.995,79.0,4018.67,69.77000000000001,79.3985
562.4,2.01,11.145,5.615,1.08,79.0,4018.75,69.44,77.3146
562.5,2.29,11.31,6.275,1.08,79.0,4018.51,69.155,76.2298
562.6,2.2,11.395,5.91,0.825,79.0,4018.43,69.25,76.1206
562.7,1.945,11.325,5.234999999999999,0.825,79.0,4018.43,69.505,76.5272
562.8,1.64,11.18,6.035,0.78,79.0,4018.43,69.805,76.9811
562.9,1.59,11.09,4.755,0.78,79.0,4018.43,69.855,77.4651
563.1,1.61,11.045,6.425,0.825,79.0,4018.43,69.83,78.5801
563.2,1.77,11.045,5.84,0.9,79.0,4018.43,69.67,78.6691
563.3,1.865,11.035,5.815,0.935,79.0,4018.43,69.58,78.0195
563.4,1.795,11.0,5.38,0.89,79.0,4018.43,69.65,76.5179
563.6,1.61,10.86,4.115,0.78,79.0,4018.59,69.83500000000001,72.5981
563.8,1.535,10.81,4.425,0.78,79.0,4018.75,69.905,68.9147
563.9,1.49,10.785,3.61,0.825,79.0,4018.91,69.95,67.2581
564.0,1.59,10.78,4.115,0.89,79.0,4019.225,69.85,65.7546
564.1,1.6,10.77,3.98,0.99,79.0,4019.7,69.84,64.6113
564.2,1.56,10.805,4.71,0.87,79.0,4019.065,69.88,63.9528
564.4,1.525,10.83,4.234999999999999,0.925,79.0,4018.67,69.91499999999999,63.4179
564.5,1.565,10.85,5.27,0.8049999999999999,79.0,4018.59,69.875,63.6953
564.6,1.61,10.86,5.1,0.86,79.0,4018.75,69.83,64.6268
564.7,1.8,10.875,5.39,0.865,79.0,4018.75,69.64,66.0299
564.9,1.95,10.91,6.125,0.93,79.0,4018.83,69.49000000000001,68.6586
565.0,2.175,11.0,5.39,0.865,79.0,4018.67,69.265,69.3928
565.1,2.16,11.08,6.135,0.925,79.0,4018.59,69.28,69.9538
565.2,2.195,11.105,5.595,0.915,79.0,4018.51,69.245,70.4755
565.3,1.98,11.095,5.5,0.915,79.0,4018.43,69.46000000000001,70.8319
565.5,1.995,11.055,6.199999999999999,0.76,79.0,4018.43,69.44999999999999,71.669
565.6,1.795,10.985,5.175,0.76,79.0,4018.59,69.65,72.2145
565.7,1.78,10.94,5.404999999999999,0.755,79.0,4018.83,69.66999999999999,72.2912
565.9,1.25,10.83,4.105,0.71,79.0,4019.15,70.195,70.395
566.0,0.36,10.42,3.56,0.87,79.0,4020.0,71.08,69.0273
566.2,0.7449999999999999,10.565,3.96,0.93,79.0,4019.615,70.695,67.9527
566.3,1.025,10.66,4.835,0.88,79.0,4019.285,70.415,68.4438
566.5,1.185,10.795000000000002,4.720000000000001,0.925,79.0,4018.88,70.25999999999999,72.1128
566.6,1.1749999999999998,10.855,4.95,0.935,79.0,4018.56,70.265,74.4807
566.7,1.255,10.865,4.845000000000001,0.87,79.0,4018.48,70.19,76.0669
566.8,1.205,10.845,4.59,0.87,79.0,4018.43,70.235,76.6455
566.9,1.21,10.81,4.720000000000001,0.87,79.0,4018.51,70.23,76.7826
567.0,1.11,10.795,4.325,0.865,79.0,4018.91,70.33000000000001,77.2391
567.2,1.095,10.795,4.359999999999999,0.7849999999999999,79.0,4019.545,70.35,78.2229
567.4,1.175,10.815,4.085,0.7849999999999999,79.0,4019.225,70.265,77.056
567.5,1.22,10.83,4.029999999999999,0.94,79.0,4019.225,70.225,76.3184
567.6,1.295,10.84,4.385,0.78,79.0,4018.91,70.15,76.0283
567.7,1.27,10.84,4.205,1.02,79.0,4018.91,70.17,76.2486
567.8,1.29,10.835,4.92,0.825,79.0,4018.83,70.155,76.8593
568.0,1.255,10.83,4.640000000000001,0.825,79.0,4019.15,70.185,78.7107
568.1,1.265,10.83,4.7,0.875,79.0,4018.67,70.18,78.7953
568.2,1.245,10.815,4.645,0.72,79.0,4018.91,70.19999999999999,77.671
568.3,1.265,10.8,4.36,0.8049999999999999,79.0,4018.99,70.185,75.6048
568.4,1.25,10.82,5.07,0.895,79.0,4018.91,70.195,73.4145
568.6,1.37,10.87,4.6850000000000005,0.69,79.0,4018.99,70.07499999999999,70.0378
568.7,1.475,11.015,5.875,0.935,79.0,4018.83,69.97,68.5769
568.9,1.63,11.17,5.824999999999999,0.91,79.0,4018.51,69.815,65.1923
569.0,1.53,11.235,5.155,0.78,79.0,4018.43,69.91999999999999,64.1014
569.1,1.115,11.095,5.01,0.96,79.0,4018.51,70.33,63.5574
569.3,0.925,10.915,3.825,0.895,79.0,4018.83,70.525,61.9216
569.4,0.5700000000000001,10.725,3.065,1.075,79.0,4018.99,70.875,60.5179
569.7,0.56,10.53,3.025,1.03,79.0,4019.675,70.88499999999999,58.8424
569.8,0.45,10.43,3.38,0.74,79.0,4019.96,70.99,59.1426
569.9,0.43,10.44,2.845,0.94,79.0,4019.94,71.00999999999999,59.0779
