MD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
273.2,2.975632,6.240061,5.2978155000000005,1.72434,54.929505,3949.828,67.608655,69.8493
273.3,2.902397,6.4156535,5.4523980000000005,1.3477695,54.839885,4050.8305,67.681895,67.9
273.5,2.7449645,6.578106999999999,4.8544185,1.549803,54.843115,4113.665,67.839325,65.9733
273.6,2.5576325,6.751632000000001,4.9655585,1.4414945,54.619525,4179.961499999999,68.02665999999999,66.9065
273.8,2.4391475,6.798464,5.069411499999999,1.4414945,54.79646,4230.592500000001,68.145145,71.8582
273.9,2.4122700000000004,6.947720500000001,4.9890005,1.5695925000000002,54.7595,4268.328,68.17202,74.5596
274.0,2.432289,7.078608,5.8248305,1.5771425,54.905945,4304.8515,68.152,76.2878
274.1,2.372223,7.193926,5.817076,1.65819,54.87684,4354.7035,68.212065,76.4126
274.3,2.428997,7.405158999999999,5.827513,2.380978,54.944285,4384.736,68.15529000000001,72.2098
274.5,2.3996465,7.596503999999999,5.76308,2.380978,54.83434,4443.8485,68.18464,65.1726
274.6,2.363716,7.710423,5.198221,2.400191,54.88146,4492.4025,68.220575,61.6899
274.7,2.3845635,7.8840685,5.107547,2.303316,54.866215,4538.1865,68.199725,58.7326
274.9,2.3993685,7.97889,5.089180000000001,1.607291,54.826945,4585.875,68.18492499999999,56.5413
275.1,2.4517635,8.072919500000001,4.945851,1.711081,54.90733,4606.1275000000005,68.132525,60.9201
275.2,2.534317,8.245532,5.017691,1.711081,54.88469,4641.439,68.049975,64.7952
275.5,2.4693185,8.366810000000001,5.2674365000000005,2.4254545,54.6805,4668.01,68.11497,74.9128
275.6,2.4385945,8.468198999999998,5.455081,1.9633145,54.960455,4694.234,68.145695,75.4725
275.8,2.2860945,8.578104,5.3465645,2.360322,54.54514,4723.7475,68.29819499999999,71.2515
276.0,2.2512665,8.622381,5.3748445,1.834084,55.0473,4753.953,68.33302499999999,65.1098
