MD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
1553.8,2.349964,16.293305,6.8034345,1.1209235,79.20835,4870.525,97.932575,49.2697
1554.2,2.368084,16.298855,7.119811,1.0952965,79.557025,4870.3985,97.91446,44.7948
1554.6,2.293339,16.327165,7.098224,0.991566,79.132205,4872.235000000001,97.9892,46.6651
1554.9,2.9347765,16.3144,7.6998885,0.9431545,79.725345,4870.9055,97.34776,44.7912
1555.0,3.349579,16.471875,8.123783,0.9431545,79.41675000000001,4870.7785,96.93296,44.6607
1555.1,3.935467,16.403345,7.6218075,0.662364,79.46083999999999,4871.602000000001,96.347075,44.8756
1555.2,4.0879055,16.45947,7.8928035,0.473398,78.8677,4871.159,96.19463,45.3476
1555.3,4.0932390000000005,16.365099999999998,7.4511645,0.439773,79.9097,4871.095,96.189305,45.9021
1555.4,4.132942,16.372504999999997,7.6727365,0.380435,79.72534999999999,4871.0315,96.149595,46.1029
1555.5,3.9486615,16.277635,6.9333295,0.348077,80.09807,4871.032499999999,96.33388,45.9232
1555.6,3.890572,16.29842,7.390509,0.497206,79.532975,4870.652,96.39197,45.6866
1555.7,3.4511145,16.224835,7.002532,0.624505,79.364655,4870.7155,96.831425,45.7898
1555.8,3.214199,16.099935,6.385417,0.3621605,79.589085,4869.005999999999,97.068345,46.2599
1555.9,3.84288,16.338639999999998,7.5679655,0.490718,79.38068,4870.019,96.439655,46.9812
1556.0,3.5178755,16.333825,7.442643500000001,0.4005714999999999,79.725345,4869.703,96.764665,47.828
1556.1,3.6715125,16.383235,7.574483000000001,0.4344989999999999,78.98793,4870.589,96.61103,48.7227
1556.2,3.4119495,16.26789,7.270199,0.379338,79.87363500000001,4870.0195,96.87059,49.6601
1556.3,3.4640465000000003,16.24353,7.0857220000000005,0.346109,78.707385,4870.398499999999,96.818495,50.6758
1556.4,3.2901535,16.173830000000002,6.759882,0.3369594999999999,79.17229,4870.3355,96.992385,51.7091
1556.5,3.285488,16.156245,6.787454,0.4520035,79.140225,4870.715,96.99705,52.6146
1556.6,3.2035445,16.042195,6.107200000000001,0.3390795,79.04003499999999,4869.701999999999,97.078995,53.2701
1556.7,2.9786185,15.980085,6.01797,0.366569,79.0761,4869.005499999999,97.30392,53.5216
1556.8,2.820316,16.003215,6.083639,0.4141925,79.30454,4869.196,97.46222,53.4643
1556.9,3.5328025,16.33944,6.9894745,0.4110485,79.01999,4867.9295,96.74974,53.3475
1557.0,2.613918,15.95634,6.205954500000001,0.493128,79.28450000000001,4868.8795,97.668625,53.2469
1557.1,2.688808,15.995505,6.3321225000000005,0.596854,79.29252,4868.057000000001,97.59373,52.8501
1557.2,2.595528,16.04769,6.4119855,0.5126625,79.42076,4870.3355,97.68701,51.9625
1557.3,2.9533005,16.182645,7.045874,0.5126625,79.713325,4868.8795,97.32924,50.8588
1557.4,4.0677835,16.29682,7.664543500000001,0.45471,79.593095,4871.792,96.214755,50.0948
1557.5,2.965298,15.9366,6.346316,0.363394,79.709315,4869.6395,97.31724,49.8593
1557.6,3.5006905,16.1304,7.7599605,0.29674,79.92573,4870.1455000000005,96.781845,50.2122
1557.7,3.5481185,16.276465,8.3052645,0.477726,79.737375,4870.209000000001,96.73442,50.8797
1557.8,3.8864365,16.305210000000002,7.5672025,0.4581225,79.48488,4870.7155,96.3961,51.5102
1557.9,3.1257245,15.981745,6.125246000000001,0.2880755,79.01998499999999,4869.386,97.156815,51.8595
1558.0,3.1904830000000004,15.981625,6.080631,0.283877,79.272475,4868.4995,97.092055,51.658
1558.1,2.4800145,15.794975,5.6359845,0.281814,79.220365,4867.55,97.802525,51.1494
1558.2,3.529068,16.173454999999997,7.198513999999999,0.389815,79.40874500000001,4868.4365,96.75347,50.7076
1558.3,3.116535,15.913345,5.8355,0.3578525,79.54901000000001,4868.0560000000005,97.166005,50.6397
1558.4,3.5422595,16.07742,6.811015,0.406734,79.821535,4867.549499999999,96.74028,50.8303
1558.5,2.8300475,15.791645,6.0490505,0.3759515,79.200335,4867.612999999999,97.45249,51.174
1558.6,2.917595,15.932775,6.820539500000001,0.284696,79.74137999999999,4867.233,97.364945,51.7064
1558.7,3.6191485,16.273935,7.9659925,0.41594,79.69328999999999,4868.626,96.66339,52.4249
1558.8,3.803688,16.307924999999997,8.1981655,0.5169965,79.565045,4870.842000000001,96.47885,53.2045
1558.9,3.916145,16.325685,8.0257895,0.5480985,79.70130499999999,4871.2855,96.366395,53.614
1559.0,3.3471795,16.083585,7.022702499999999,0.512264,79.70531,4869.703,96.93536,53.4542
1559.1,3.739994,16.11307,6.484673,0.3844345,79.11618,4867.613,96.542545,52.9695
1559.2,3.648056,16.09105,6.695216500000001,0.346074,79.55302,4868.120000000001,96.634485,52.5558
1559.3,3.696426,16.01419,6.4771540000000005,0.293186,79.45683,4869.0695,96.58611,52.326
1559.4,3.3545075,15.933205,5.903675,0.3293045,79.26446,4868.816,96.928035,52.025
1559.5,3.471367,15.86073,5.930243,0.325932,79.312555,4868.056500000001,96.81117,51.4212
1559.6,3.8155515,15.936535,5.968342,0.302071,78.799565,4868.6895,96.46699,50.6534
1559.7,3.6949575,15.98323,6.277138,0.264366,79.11216999999999,4868.2465,96.58758,50.1853
1559.8,4.026081,16.131205,7.0260695,0.378093,79.47285500000001,4869.07,96.25646,50.3552
1559.9,3.936939,16.07631,6.413991,0.3856765,79.03601499999999,4868.9425,96.345605,51.2144
1560.0,3.9683875,16.0863,6.8039965,0.32694,79.480875,4868.943,96.31415,52.2721
