MD,TVD,RPMA,WOBA,ROPA
1649.0,1588.39,50.85,0.01,16.17
1649.1,1588.48,50.59,0.57,16.17
1649.2,1588.58,50.17,0.33,16.17
1649.3,1588.67,51.06,0.31,19.93
1649.4,1588.76,50.66,4.02,19.93
1649.5,1588.86,50.5,3.7,19.93
1649.6,1588.95,51.18,4.32,19.93
1649.7,1589.05,51.28,3.95,19.93
1649.8,1589.14,50.27,4.34,17.27
1649.9,1589.24,51.46,4.33,17.27
1650.0,1589.33,51.35,4.02,17.27
1650.1,1589.43,50.54,4.34,17.27
1650.2,1589.52,50.51,4.29,17.27
1650.3,1589.61,51.5,5.04,18.86
1650.4,1589.71,50.58,4.48,18.86
1650.5,1589.8,50.28,4.86,18.86
1650.6,1589.9,51.38,4.73,18.86
1650.7,1589.99,51.01,5.0,18.86
1650.8,1590.09,50.38,4.99,19.05
1650.9,1590.18,50.23,4.93,19.05
1651.0,1590.28,51.49,4.16,19.05
1651.1,1590.37,50.28,4.53,19.05
1651.2,1590.46,51.4,4.49,18.47
1651.3,1590.56,51.35,4.21,18.47
1651.4,1590.65,50.42,4.48,18.47
1651.5,1590.75,50.07,4.21,18.47
1651.6,1590.84,51.09,4.99,18.47
1651.7,1590.94,50.6,4.43,20.27
1651.8,1591.03,50.32,4.24,20.27
1651.9,1591.12,50.66,4.28,20.27
1652.0,1591.22,51.38,4.93,20.27
1652.1,1591.31,51.26,4.66,20.27
1652.2,1591.41,50.73,4.28,22.45
1652.3,1591.5,50.38,4.11,22.45
1652.4,1591.6,51.25,4.47,22.45
1652.5,1591.69,51.4,3.93,22.45
1652.6,1591.79,51.11,3.69,22.45
1652.7,1591.88,50.26,4.46,24.37
1652.8,1591.97,50.21,4.2,26.29
1652.9,1592.07,51.52,4.89,26.29
1653.0,1592.16,50.19,1.41,26.29
1653.1,1592.26,50.19,1.82,26.29
1653.2,1592.35,50.62,3.54,14.82
1653.3,1592.45,50.95,3.72,14.82
1653.4,1592.54,51.4,4.2,14.82
1653.5,1592.63,49.82,5.27,14.82
1653.6,1592.73,50.44,4.19,14.82
1653.7,1592.82,51.41,4.64,20.6
1653.8,1592.92,50.2,4.75,20.6
1653.9,1593.01,50.34,4.44,20.6
1654.0,1593.11,50.5,4.12,20.6
1654.1,1593.2,50.67,3.73,20.6
1654.2,1593.29,50.73,3.62,13.65
1654.3,1593.39,50.25,4.34,13.65
1654.4,1593.48,50.92,4.09,13.65
1654.5,1593.58,51.0,3.6,13.65
1654.6,1593.67,50.58,4.07,21.82
1654.7,1593.77,50.73,3.6,21.82
1654.8,1593.86,50.81,3.35,21.82
1654.9,1593.96,50.18,4.85,21.82
1655.0,1594.05,50.24,4.07,21.82
1655.1,1594.14,50.74,4.33,21.82
1655.2,1594.24,50.85,4.48,16.61
1655.3,1594.33,49.9,4.58,16.61
1655.4,1594.43,51.29,4.05,16.61
1655.5,1594.52,50.58,4.05,16.61
1655.6,1594.62,49.84,4.29,16.69
1655.7,1594.71,51.03,4.56,16.69
1655.8,1594.8,50.3,4.66,16.69
1655.9,1594.9,51.33,4.54,16.69
1656.0,1594.99,50.3,4.35,16.69
1656.1,1595.09,50.85,4.5,16.69
1656.2,1595.18,50.5,4.49,11.42
1656.3,1595.28,50.1,4.41,11.42
1656.4,1595.37,51.01,3.24,11.42
1656.5,1595.46,50.07,3.34,11.42
1656.6,1595.56,49.84,3.34,11.42
1656.7,1595.65,50.68,3.99,14.76
1656.8,1595.75,51.08,3.78,14.76
1656.9,1595.84,50.2,3.49,14.76
1657.0,1595.94,49.93,3.15,14.76
1657.1,1596.03,50.92,3.78,14.76
1657.2,1596.13,50.58,3.52,18.19
1657.3,1596.22,49.98,3.76,18.19
1657.4,1596.31,50.62,4.06,18.19
1657.5,1596.41,51.16,4.5,18.19
1657.6,1596.5,50.68,4.01,18.19
1657.7,1596.6,50.29,3.47,13.79
1657.8,1596.69,50.23,3.55,13.79
1657.9,1596.79,51.34,4.11,13.79
1658.0,1596.88,50.58,3.72,13.79
1658.1,1596.97,50.91,3.88,13.79
1658.2,1597.07,51.36,3.67,16.09
1658.3,1597.16,50.56,3.76,16.09
1658.4,1597.26,50.87,3.66,16.09
1658.5,1597.35,51.03,4.24,16.09
1658.6,1597.45,50.42,3.98,16.09
1658.7,1597.54,50.32,3.63,15.87
1658.8,1597.64,50.99,3.61,15.87
1658.9,1597.73,50.49,3.78,15.87
1659.0,1597.82,51.27,3.8,15.87
1659.1,1597.92,51.29,3.85,15.87
1659.2,1598.01,50.57,3.92,17.85
1659.3,1598.11,50.6,3.84,17.85
1659.4,1598.2,50.73,3.69,17.85
1659.5,1598.3,51.35,4.21,17.85
1659.6,1598.39,50.18,3.8,17.85
1659.7,1598.48,50.28,3.91,19.16
1659.8,1598.58,51.2,4.0,19.16
1659.9,1598.67,51.05,4.24,19.16
1660.0,1598.77,50.12,3.99,19.16
1660.1,1598.86,51.29,3.24,19.16
1660.2,1598.96,50.44,3.54,16.56
1660.3,1599.05,50.48,3.78,16.56
1660.4,1599.14,51.26,4.06,16.56
1660.5,1599.24,50.62,3.21,16.56
1660.6,1599.33,50.69,3.1,16.56
