,test_loss,test_acc,test_r2,test_mse,test_mae
0,0.9022248957189731,0.8580755290547587,0.5248829587687485,54.81356084016159,5.84973237439203
1,0.691133076994447,0.8771732046841457,0.6301670993348294,42.66708293343857,5.308593442973571
2,0.354038198289345,0.9121949597876721,0.8117090387837949,21.722853870976028,3.807194998771001
3,0.22062801646097796,0.928177106058367,0.8820287671541424,13.610169258984575,3.114813845155042
4,0.16758671181014506,0.9345921620917303,0.9109663500130872,10.271682484240658,2.6998145471381503
5,0.22886745389041607,0.9218610794583649,0.8786146217167088,14.004054243970494,3.2236568564086086
6,0.2886932395922486,0.9115259887818667,0.845310083072399,17.846350345374386,3.696443567281095
7,0.31622005635290407,0.906448547570984,0.8296999133203986,19.647272886921478,3.891231371209241
8,0.32049682786964695,0.9046612577970639,0.8270192215388426,19.956540392210826,3.9197704053058664
9,0.4352678620343795,0.8900853430953442,0.7642010124445192,27.20378565442769,4.618843000700192
10,0.4931521983417042,0.8832168969966671,0.7330199996592256,30.801093671280466,4.945998620670193
11,0.4683364020384033,0.8860617191536241,0.7460340366108633,29.299683188557943,4.812593449568505
12,0.4234698791260598,0.8910099817490029,0.7707425486009573,26.449098158542842,4.559337000355117
13,0.3750606965040788,0.8961343262304776,0.7967821833001141,23.444943440920117,4.294784694959558
14,0.35558890146785416,0.9004727616332406,0.8093917811994011,21.990192502432663,4.1469599981257
15,0.3088135364232585,0.9075684067648575,0.8348290873121869,19.05552755627606,3.861163491465541
16,0.24245600229915,0.9191571810719015,0.872475504206305,14.712315286953434,3.3769960735420663
17,0.18794752880057786,0.9305531814897967,0.9039072452765609,11.086081113155197,2.901634056279101
18,0.1434176978218602,0.9419004572215907,0.9307611645853228,7.987983566468444,2.4147761934598675
19,0.08894437502749497,0.9565618464595378,0.9612410621363154,4.47156219272939,1.749587797349238
20,0.07760831430641701,0.959438736029695,0.9669884303516312,3.808496695174055,1.6405873997969873
21,0.07186450189328752,0.9621756241692594,0.9712467909379553,3.3172158384130883,1.5292290680582221
22,0.11352500192879234,0.9450713097961977,0.9469498559296805,6.120317831669734,2.23692002463073
23,0.15697276993159903,0.9378568362014081,0.9260806462086305,8.527968152454791,2.5859659703209323
24,0.20939485597773455,0.9209213477336947,0.8997914639293214,11.56091281082926,3.1422566753015486
25,0.14497885773198504,0.9417614197669113,0.9321872901132684,7.823453542057663,2.449257197098074
26,0.12769770322483964,0.9432921413667976,0.9382549669704897,7.12343450314918,2.3728670360277087
27,0.14246228944830364,0.9441310005027229,0.9362680877480973,7.352657864315995,2.34764998262481
28,0.06417770470034156,0.9635158303572788,0.9731691508843645,3.0954359721171514,1.5078445664346127
29,0.09719290647626622,0.951285852535664,0.9539802978013809,5.309225995710719,2.024954574450341
30,0.07403120342678449,0.9575098089871408,0.9655567467459151,3.9736679469195524,1.7508581182902856
31,0.09896634533106408,0.9490239308479457,0.9516445944271026,5.578692691072346,2.1132205829714787
32,0.03821292231714324,0.9715548801905698,0.9844866008974906,1.7897582527022438,1.1563501316499996
33,0.04746049474579195,0.9665799331733074,0.9789421368973746,2.429414986564846,1.365187507401736
34,0.045689542327636445,0.9662208363576602,0.9790184697033222,2.42060858195333,1.3723322224188679
35,0.03868802830038476,0.9697203790428165,0.9830699760252584,1.9531922003050484,1.2211868556930872
36,0.0474487785340898,0.9654203554083469,0.9782070565653154,2.5142201335225725,1.395220900736138
37,0.030036486608878477,0.9735165480363591,0.9872219986689715,1.4741793970574213,1.0356567557922256
38,0.03981322698928125,0.9693973073678136,0.9826017316002023,2.0072128774299256,1.214667020100117
39,0.03247528256360965,0.9708849708665228,0.9860357892021856,1.6110306550303002,1.107084026160423
40,0.03963811960420571,0.9682457404159516,0.981824724874037,2.096855011392325,1.2634742243518828
41,0.0322816795160179,0.9693730706156738,0.985971517227716,1.6184456190858354,1.122239118267835
42,0.026354642663818595,0.9756554845131331,0.9884360326814705,1.3341180617837287,0.9642408520725192
43,0.02318162373967425,0.9779376576630548,0.9906452474380997,1.079244173956716,0.86216832912472
44,0.02807027557719266,0.9717561418342929,0.9869024287589038,1.5110477119947145,1.0570205079087727
45,0.027712874566532264,0.9741780628090041,0.9878936033738906,1.3966973407240542,0.9955387169141248
46,0.036244514005375095,0.9677085993163604,0.9832501508715783,1.9324056907851412,1.2174187224770412
47,0.060859001154312864,0.9525866068777579,0.9695066880930241,3.5179689684452176,1.7640521613252131
48,0.027224643290537642,0.9725457221944351,0.9878458969421365,1.4022011622511639,1.0247409106790937
49,0.023615982878254727,0.975341766322682,0.9897788236347288,1.1792022258429655,0.9264367243366
50,0.025522111485770438,0.9735040815895248,0.9886672244691216,1.3074458020699533,0.9815459298691499
51,0.02614352527052688,0.9733008135469411,0.9877895327356541,1.4087038186350027,1.0208447958947076
52,0.03880713445323636,0.9668508213639655,0.9814462439663183,2.140519802300106,1.2963823265614725
53,0.01750153019929712,0.9797396504006252,0.9930970537616918,0.7963828504852729,0.7495752134788747
54,0.0321333609354042,0.9701684072133581,0.9851789212668782,1.7098862603401748,1.1320189443490956
55,0.029037863387657126,0.9733979250214817,0.9866406529324521,1.5412484077064648,1.046774744887138
56,0.015839641189813847,0.9809355914896275,0.9938120286308403,0.7138972414915391,0.7060490873827233
57,0.016403952113250853,0.9800108577295972,0.993294309914902,0.7736256954755032,0.7353818435860252
58,0.027207401829400624,0.9743590282386811,0.9877510495196254,1.4131435712013283,0.989412919617294
59,0.015655172948754625,0.9803395119201533,0.9938690712521726,0.707316317374867,0.7227242900368643
60,0.026795982226758497,0.9733251036063654,0.9878401160739668,1.4028680925896442,1.0006882492802207
61,0.018924068921478465,0.9782118280200485,0.9921802458999058,0.9021536377854055,0.7991616472690016
62,0.019741766278457362,0.9773276060139979,0.9915497110952031,0.9748975195663021,0.8290930110048034
63,0.027358710315184,0.974356137123107,0.987508047682151,1.4411783391569473,1.0034585719595441
64,0.021863108646357432,0.9759300102548485,0.9903881670869271,1.1089031595264414,0.8881361800585603
65,0.02943890670348992,0.9740562911313753,0.9867073375287054,1.5335551029907208,1.0308613167876597
66,0.017318028729278012,0.9796215493806212,0.9927850038049618,0.8323835993619252,0.7587903370509536
67,0.015313942831198801,0.9809353448312831,0.9939793373217892,0.6945950815718507,0.7066923331596849
68,0.016720306864044687,0.9808336513647882,0.9933106376272274,0.771741991092655,0.726346706106768
69,0.021241826891127857,0.9766276492874048,0.9907210360433641,1.0705005529851577,0.868989055568729
70,0.016257966431112436,0.9811015251602333,0.9934557169008011,0.7550044066690937,0.7189176726173651
71,0.021007833831845346,0.9782057198054098,0.990689199958854,1.0741734356725219,0.847252292301149
72,0.01967821487414767,0.9785976849558237,0.991451452508921,0.9862334695109406,0.8166597831559437
73,0.01659782698334311,0.9815520751610622,0.9931737616838496,0.7875331692630919,0.714729070995954
74,0.012215996407121565,0.9835785360928088,0.9951939306948331,0.554469213687033,0.6439421096234615
75,0.018468811944785557,0.979964757502543,0.9922664842289366,0.8922044474073324,0.771158798520277
76,0.016146765802659502,0.9798972484832618,0.9932447753733334,0.7793404233684905,0.7495122900957959
77,0.01515330060647102,0.9823726850058275,0.9940292059875457,0.6888418062580951,0.6869135133149921
78,0.01538843410253321,0.9795071381159579,0.9933562913321802,0.7664749896659704,0.7647284601774681
79,0.016459133783769175,0.9812414554904791,0.9933969769443046,0.7617811498707849,0.7235884523357127
80,0.014070568674469541,0.9823411798747298,0.9945784183016139,0.6254799817414987,0.6866580907115082
81,0.01567859055376175,0.9806377210017401,0.9937000568129633,0.7268152669862314,0.7326518281820793
82,0.015891477833065437,0.9799540349375513,0.9935073245156887,0.7490505113275988,0.7514356210166038
83,0.015449450437927226,0.9820681643168502,0.9940029987443618,0.6918652977224027,0.7059874427476306
84,0.01755102831248223,0.9793151061442745,0.9928014448094277,0.8304868246299086,0.7760014190677963
85,0.015852222026751406,0.981464640560392,0.9937410131251002,0.7220901969249923,0.7189594575213853
86,0.015247941105371865,0.9804819367150528,0.9933949625772748,0.7620135444602519,0.7543043926847937
87,0.015470046570953855,0.9808995233224395,0.9937078810990301,0.7259125905020483,0.7421171911776928
88,0.01851221492370314,0.9798368007701056,0.9924402838439503,0.8721534390350185,0.7779970414332561
89,0.01616000194371736,0.9802592860665785,0.9930193803084756,0.8053439236189505,0.7720172085341422
90,0.01809573289756372,0.9784136027380772,0.9925162987715362,0.8633837075869784,0.8141379322211525
91,0.016428527568223217,0.9803233683475309,0.9933509884101429,0.7670867800554827,0.7628060470198064
92,0.02210308345820522,0.9771633205059007,0.9904627907123994,1.100293940576223,0.8677988609026603
93,0.015368802744887944,0.9812360244860983,0.9938141120198957,0.7136568839315468,0.7312183733325383
94,0.017770956526419468,0.9787042430119416,0.9923897206752378,0.8779868381429852,0.811503319350388
95,0.017970832020637317,0.9792680956126341,0.9924489948491567,0.8711484630555812,0.8042482432487769
96,0.018419260485643463,0.9781858444896743,0.9923336879160474,0.8844512559356403,0.8229341928176984
97,0.017727304752042983,0.9782032896361954,0.992674087646463,0.845179834972163,0.8116709442049148
98,0.019494923548336374,0.9761976264883785,0.9913045787926955,1.0031780761688815,0.8666208038778154
99,0.017020343643707747,0.9803336187206197,0.9931579412331464,0.7893583516116228,0.762536457054371
