,test_loss,test_acc,test_r2,test_mse,test_mae,train_loss,train_acc,train_r2,train_mse,train_mae
0,0.34425574803026393,0.8984091244053125,0.814105750454505,21.446348737339168,3.762285656165598,1.900495220834273,0.6101183162773842,0.9058267988349397,19.66962343426981,3.6404354969840624
1,0.2779221105593024,0.921699444250851,0.8515943775411486,17.121340448218028,3.1877387182770187,0.8398015712591587,0.800347455934255,0.9606116231766572,8.2269109493723,2.3494777530954685
2,0.20730808714870363,0.932207228467239,0.8913102319192056,12.53938019137463,2.819596587782128,0.5741184752769186,0.8102583539786712,0.9735162989958163,5.53155695520053,1.9360846227913073
3,0.1038556522471481,0.9499090176970627,0.9453490712851333,6.304998023898778,2.0404204168805853,0.385965308852974,0.8305221432729187,0.9819032948589873,3.7797947942837777,1.5891860320864895
4,0.07960483546048636,0.947377359684342,0.9580685798256373,4.83756685486496,1.8378821052514014,0.8580326801456977,0.668129875706801,0.9576382711884669,8.84794446232182,2.5509460761417047
5,0.15761333543923683,0.9309980383354992,0.9169584826844098,9.580378867997617,2.633184518657543,1.0719167235329223,0.6601250128841121,0.9467746129252175,11.116998338723226,2.780627040188109
6,0.16650015249251737,0.9297807358510679,0.9103590062754583,10.341750846400734,2.8346820568706765,0.7646578027815849,0.774154310522496,0.9624846601531288,7.835696341077445,2.221033686709585
7,0.1708804414665792,0.9284779676356768,0.9079517703731097,10.619470145308778,2.848441239371267,0.8993350434466265,0.7399621140217871,0.9557873822148875,9.23453309559064,2.4495584333984812
8,0.09692887783239712,0.9433535272456175,0.9482373475241681,5.971781802183707,2.0765491567437633,0.8921435312913673,0.6735786489724969,0.9559389679124541,9.202871927102468,2.560062077652951
9,0.13219843364640838,0.9350748737205259,0.9288665479939487,8.206562722313778,2.4772519591015723,0.9807858660278725,0.6890520208592069,0.9519927008054864,10.027114779684819,2.6155799054614155
10,0.13062921162782004,0.936655200245935,0.9302195216843188,8.05047211882785,2.4685029891311143,0.7736934728509368,0.7329205878090018,0.9616617287312413,8.007579116437116,2.3203782193682767
11,0.10642485673452029,0.9418362398242949,0.9437502432264906,6.4894524876626205,2.179561202940644,0.8313497942817776,0.6977614055677759,0.9586372771804825,8.639285614279846,2.4542101406000243
12,0.13747408981271292,0.9353993854554722,0.9265641775525938,8.472183845767379,2.535348146237449,0.8117588042396164,0.7315539852037021,0.9594974326284349,8.459627988258353,2.3634153613445403
13,0.11993375597012346,0.9398673547582816,0.9364301389116965,7.333962257666857,2.355795339621032,0.7244430119831122,0.7500674981004136,0.964067748710824,7.505042233457296,2.216791569084986
14,0.07597566049298621,0.9517870149635981,0.9603520531259421,4.574125867042722,1.8316406961582625,0.5756601778925869,0.7629513696773603,0.9719073339629178,5.867615790670593,1.9847446624934166
15,0.056338463668907934,0.958869576189239,0.971517782217695,3.2859519692816623,1.5193928107119747,0.5001614586390133,0.7704628050044141,0.9759324842323479,5.026896890956543,1.8486457421580154
16,0.04200683644330638,0.9648946370396585,0.9797342657231336,2.3380282380039676,1.254625737661539,0.4518403229139949,0.7773894998550119,0.978728491302193,4.442904783828178,1.7420597513635088
17,0.037380240069978754,0.9694299972375192,0.9833848341929765,1.9168674722180252,1.129460603374245,0.3233196727273935,0.830290419299396,0.9856588685354759,2.9953814040379454,1.3866031971158346
18,0.03216576813974825,0.975192087772729,0.9878850283897157,1.3976866241552672,0.9197166464193269,0.24569018140800836,0.8662941186326194,0.9900610488444714,2.075913573524982,1.1201010991253635
19,0.0285190652248275,0.9781516005255692,0.9906897508393623,1.0741098813908632,0.7816600964002323,0.24544428065200918,0.8662272761376755,0.9906222411208039,1.9586993277191893,1.0874804655964536
20,0.03215987987277913,0.9764307263882567,0.9895720288421489,1.2030598397798051,0.8300589731835919,0.2791665253944302,0.8521898189974133,0.9892569740604413,2.2438578296317937,1.1760514412536336
21,0.033122473367257044,0.975807448390325,0.989394626348833,1.2235265069727208,0.8389974107566861,0.29710921011655955,0.8435926404725229,0.9884797480230749,2.406194282987691,1.229033900932125
22,0.04019088575296337,0.9738360021623346,0.986794669240021,1.523479770691402,0.9667693143447582,0.2917170289802016,0.8700428788189851,0.989331528587676,2.228285889229599,1.148883681915956
23,0.03672478813314228,0.9757037068629335,0.9884500966876969,1.3324955178754936,0.9017760296051306,0.2674007957689355,0.8793189089394067,0.990491566700967,1.9859928315916693,1.0835513093982445
24,0.039806810760637745,0.97699086288608,0.9881057859174405,1.3722181498073365,0.9126143902227297,0.22881209401361957,0.9249929282332415,0.9926538852865093,1.53435699680686,0.9167673983609868
25,0.04311935322039062,0.974162136527461,0.9856320033585747,1.65761483952473,1.0288886928127594,0.24951190303568183,0.9171675527596937,0.9914697828504012,1.7816762844354654,1.0007062489437546
26,0.023922473372294917,0.9796423139733329,0.9921414214534846,0.9066327576049786,0.7446534686725682,0.20110452154540326,0.8863713179281194,0.9925886806356595,1.5479760615993143,0.9622127146489676
27,0.022792748402480356,0.9794614672832572,0.9933906267172419,0.7625137663152568,0.6665257462717745,0.2583546363948699,0.8378217082563565,0.9893114022460608,2.232489607015367,1.225425115579257
28,0.01551897138779168,0.9853938610298261,0.9963055280017903,0.42622585188977924,0.5155330664981539,0.134820466120118,0.9111897306113248,0.9955151143129436,0.9367422102974525,0.7532927732112265
29,0.02641142527863849,0.976391351719423,0.9889763478750345,1.2717826850973182,0.9480942182636865,0.1680108122054662,0.9211201011662683,0.993008301840687,1.460331264716398,0.9456315864782525
30,0.01168760232758359,0.9858483876816401,0.9963879435398855,0.4167176913324432,0.5181129947533278,0.09527670219824813,0.9264045321238306,0.9964431854682848,0.7428992706932999,0.6695831552911836
31,0.03139605317846872,0.9711137532738678,0.98510771612433,1.7181010938958967,1.136978424472658,0.2097139206373413,0.9017007662766713,0.990377183426481,2.0098836615569438,1.1206949823902497
32,0.032289248152665095,0.9707516808045498,0.9845169338236943,1.7862587871987217,1.1659793953378623,0.20640351759266196,0.9167356579280477,0.9904540267161993,1.9938336754302017,1.124194445852008
33,0.02226679377781693,0.9759867993281195,0.9894827088637355,1.2133645555574544,0.9295743552374343,0.16519487449454573,0.9129606686196414,0.992336352255072,1.6006789979605323,1.0068456545394395
34,0.010272367553625372,0.9823111197865677,0.9960704416285029,0.4533474242743232,0.577957369043079,0.1382718994609604,0.8747083569280167,0.993974017505247,1.2586256496213126,0.9254790592742063
35,0.02725357080635149,0.9712328523581524,0.9887112057453574,1.3023717463077467,0.951033897355238,0.32485618162172614,0.8204429840214151,0.9865927366309696,2.8003276780480673,1.4325260849669792
36,0.011946749735216144,0.9836464732315127,0.9954662946052637,0.523046986152597,0.6083355718119742,0.09573256941621366,0.936613156833141,0.9961839664226203,0.7970414358967035,0.6933669252157065
37,0.009898304340822506,0.9832648147904194,0.9955872962786882,0.5090871993791568,0.6233539915216881,0.07941562665428137,0.9632612015759693,0.9963798125721408,0.756135743359313,0.6775522213169213
38,0.03442262229145854,0.9682866913675379,0.9828947573348994,1.9734069253324549,1.2022942569984942,0.2818006801626325,0.9352424940538338,0.9863056228440452,2.860296119193986,1.3894834647267753
39,0.00947800807080057,0.9832291459888426,0.9954643022983526,0.5232768356983041,0.6219304369762061,0.08596406791457412,0.9608081854438566,0.9959315855718883,0.8497553315114185,0.7516719777999668
40,0.008610621325715329,0.9840510643368153,0.9957849320337744,0.4862862502540056,0.6084632276382671,0.07078863232220556,0.9531309594099058,0.9966727138932218,0.6949584804247662,0.645749648406218
41,0.011196167273737956,0.9801651335536933,0.9944482733937271,0.6404946101539,0.7077756320072983,0.09248091555673454,0.9388561703309114,0.9955522052173438,0.9289951642869019,0.8516633741405162
42,0.011234103008519014,0.9843164184637673,0.994312437455616,0.6561658044319075,0.6327269939820854,0.03760017671379501,0.9725225643023815,0.9983766282178037,0.3390679222388691,0.4341766833769541
43,0.0086464507189703,0.9841702861190161,0.9959261129052898,0.4699984187962618,0.5935052728354859,0.05733170743383198,0.9378987048086307,0.9974062781467119,0.5417415094342244,0.580805245459904
44,0.011432295857957797,0.9804423792935657,0.9941346792092337,0.6766735143378084,0.7371785847565934,0.0770342642090327,0.9629384100005911,0.9962940922837473,0.7740398368011451,0.6818864526803412
45,0.01288558015585295,0.9806326351779346,0.9934877240611826,0.7513117872077085,0.7277626053793648,0.10359097126820416,0.9396508363725125,0.9950080485740063,1.0426512376845067,0.7738863084129237
46,0.012323372808168642,0.9787686797506856,0.993618106631213,0.7362697400600451,0.7836147119490514,0.10043149274861207,0.9554188300225177,0.9951002335617336,1.0233968853586182,0.8157854146036425
47,0.015275048574039829,0.9796577054017214,0.9921229080030295,0.9087686274114078,0.7733762531680873,0.06061088427077266,0.9546769187041961,0.9971886333770312,0.5872002026621986,0.6298712257067761
48,0.010953277999760758,0.9814513829947971,0.9943963645668109,0.6464832558883066,0.6966490231456108,0.09484397144387913,0.9603288717771032,0.9953835094710896,0.9642300481257537,0.787860950569359
