,test_loss,test_acc,test_r2,test_mse,test_mae,train_loss,train_acc,train_r2,train_mse,train_mae
0,1.2162856627255678,0.3922822309252205,-0.6083180513848148,46.358330223004344,5.627299241445713,5.88081903825514,-1.30398934057495,0.02268682461190419,98.71518613104888,8.823701154489699
1,1.3930470468476415,0.37417677985479025,-0.851121445003477,53.356921012275336,6.063595748684084,4.2832120678504,-0.2507744007568429,0.2894739834925475,71.76789358501492,6.719234745246261
2,1.0548643609508872,0.40941531199582337,-0.3991620621736576,40.32959578977375,5.2940568115643485,3.3966143924044445,-0.4139653975211792,0.4371592534802421,56.85069070390143,6.3301046238096275
3,1.065903869457543,0.35258026513909446,-0.41391007719449635,40.75469414011633,5.408401834883284,2.571682459092699,0.008832350959629531,0.5754477805784366,42.88262188413348,5.210124890709514
4,0.9354957155883312,0.4386358872268652,-0.24051295341116763,35.75667703949038,4.943332481292011,2.9123634299612604,-0.33220130520517954,0.5178205237316966,48.70336136571132,5.8226555340979145
5,0.9729137746617198,0.39200514083996896,-0.2901426065320245,37.187207428830234,5.107246476509483,2.229967310500797,0.14265663513316573,0.6322287606087723,37.14736203749104,4.681853686201724
6,0.8985181590542197,0.4604925836306487,-0.19171295711556713,34.35006076654303,4.798232526576975,2.7085348378750496,-0.24037490873471157,0.551706171220428,45.28068367829255,5.51700230355603
7,0.9261410292237997,0.40932246021737584,-0.2276517406109011,35.38596407662229,4.943841717625018,2.0626413977588527,0.20437329772477897,0.6601051362090593,34.33166111854191,4.4129146946948685
8,0.8917798064649105,0.4780139614708768,-0.18314339767237287,34.103050875563326,4.737759914144953,2.6094632517779246,-0.14568291300639014,0.5681209460249363,43.62268131944495,5.2973808639963895
9,0.8978350246325135,0.42085352751595384,-0.18989602746823042,34.29768939353589,4.840980163291925,1.9754898441024125,0.23531710252042137,0.674603124129576,32.867267091999516,4.2650503998961815
10,0.8953379709273577,0.49203759513552636,-0.18815774700161159,34.24758501286173,4.710436604016109,2.582018732355209,-0.07879137194783237,0.5725995907880512,43.170308157453995,5.173541322605895
11,0.8788139708340168,0.4308694447580024,-0.16470471435136091,33.57157231040211,4.768434179165864,1.9393809704924934,0.2403737303955622,0.680553282432758,32.26626119215111,4.206537210974719
12,0.8836374329403043,0.49722632637842845,-0.17268873732850842,33.80170463613455,4.66565063784573,2.5446060553367715,-0.06851951539242718,0.5788079240282283,42.54322485723726,5.123497109607362
13,0.8740365551784635,0.4403657920014087,-0.15867693939002803,33.397827085117335,4.737183064081483,1.9180917122866958,0.2807228271075005,0.6840076012188542,31.91735182459854,4.114547946918434
14,0.8686851742677391,0.49942059030281993,-0.15283203946028556,33.22935306915382,4.6201134239552495,2.5119181653426494,-0.07830409001164607,0.5842476932972729,41.99377167331754,5.1052825059359375
15,0.8735818341374397,0.4494481705401978,-0.15845179138837984,33.3913373952202,4.718877736404139,1.9162923109252006,0.31600300309790996,0.6842042708086187,31.89748687685319,4.051058443075829
16,0.8586521167308092,0.502018390514785,-0.13950946003854514,32.84534162581806,4.586494715081266,2.497482946346281,-0.08597847605337461,0.5866374480321714,41.75239041559593,5.099970103182595
17,0.8713550185784698,0.4566129907196257,-0.15575255805688792,33.313534407171595,4.698860660184308,1.9224199702148326,0.33050497268661183,0.6831036081086752,32.00866119234247,4.028726104192215
18,0.8491823165677488,0.5043682631724888,-0.1269175105852518,32.482389938243244,4.555211734306473,2.49455062164634,-0.10165595610493816,0.5871070774047802,41.7049546988808,5.114521053109272
19,0.8699904084205627,0.4639104634642043,-0.15420874302718746,33.269035318892094,4.680779535457302,1.9407763946219347,0.33404516502264103,0.6799596460773238,32.32622244591972,4.034594206659286
20,0.8399721849709749,0.5064133801964343,-0.1146595636042036,32.129065573380075,4.525631632851985,2.497905687443563,-0.12240299798984533,0.5865281666506696,41.763428568142395,5.140573953356328
21,0.8684579757973552,0.47068347252471954,-0.15239887720564727,33.21686755434948,4.663175501878392,1.964341841172427,0.32899371074758055,0.6759543973849986,32.730779429413786,4.059001021157573
22,0.8309906269423664,0.5083522678898911,-0.10270012877386692,31.784345554433653,4.497114326444463,2.505527849003556,-0.14604918487971386,0.585236838508594,41.8938613721928,5.173435618626485
23,0.8661354789510369,0.4768788927682833,-0.14948931272245614,33.13300195885935,4.644704352004285,1.9898842613911256,0.3166847090924214,0.6716277153717242,33.16780333436692,4.096914862498044
24,0.8227491527795792,0.5102830702975147,-0.09172393128870882,31.46796647308731,4.470432289906027,2.5155854717595503,-0.16953113714212065,0.5835390687729909,42.065347503433344,5.207775927379257
25,0.8619094137102365,0.48202298159706136,-0.14397973709059464,32.9741933660499,4.623141191750703,2.012447696994059,0.2967520439801472,0.6678115920958803,33.55325738222048,4.144822855045447
26,0.8156302450224757,0.5121890757662169,-0.082241055769958,31.194631062604675,4.446592560279708,2.5256143761071144,-0.18992143057624755,0.5818473395835448,42.236223498994526,5.2382628932539905
27,0.8569025006145239,0.4864508092593024,-0.1373904863841584,32.784264104292184,4.600768596396715,2.032230002427241,0.2746864833628877,0.6644686638022691,33.890915562870234,4.193469118946109
28,0.8092894996516407,0.5138521710137021,-0.0737913567391908,30.95107604087497,4.425371320847378,2.5334829624043778,-0.20722488968695263,0.5805194050069329,42.37035379847406,5.263191695440939
29,0.850747968070209,0.4899850950714998,-0.12923267370091307,32.54912244562481,4.577021762147859,2.047198805215885,0.2505649370536611,0.661939462104621,34.14638189918271,4.240656174411599
30,0.8034409284591675,0.5152956419285162,-0.06599677017247196,30.72640405034386,4.4059128695193905,2.5392272789322305,-0.22238141217124152,0.5795485335456385,42.468418328273266,5.283697662522871
31,0.8436785340309143,0.4927645809678829,-0.11982826505371658,32.27804877257648,4.552232579535151,2.0575307568651624,0.22546560163738383,0.6601924442916317,34.322842416575206,4.284715647170737
32,0.7977196727879345,0.5164162372933034,-0.05837049218607482,30.506583404196526,4.387471088354065,2.5425586095952895,-0.23645089287216026,0.5789835936397933,42.52548104814934,5.3008561673029195
33,0.8362513496540487,0.4950388474786507,-0.1099323307104143,31.992807310692147,4.527409342441504,2.065242175667663,0.20016642519357997,0.6588880583129297,34.45459414971148,4.326188854200905
34,0.7925111725926399,0.5174272909230351,-0.05142931950294427,30.306510306028912,4.370564159981848,2.544763582467567,-0.24886233124624146,0.5786077843704409,42.56344030512872,5.315090594284696
35,0.8289236002601683,0.4969491847812194,-0.10016314029290463,31.711219129177685,4.5034164795202205,2.0708868400542997,0.17610900364380222,0.6579320003188263,34.55116241996172,4.363517477260657
36,0.7877845633774996,0.5183200686075864,-0.04513012354321755,30.124941613077297,4.35514918801813,2.5454144059331156,-0.2592733484152776,0.5784929554783822,42.57503879345187,5.325725068130102
37,0.822199419606477,0.49862814044222215,-0.09119615101300593,31.452753678400864,4.481365148994646,2.0749744686618214,0.1551046064433943,0.6572381989607821,34.62124101085979,4.394797048503469
38,0.7835684474557638,0.5190355755488747,-0.03951247464874785,29.963017905075333,4.341475618826896,2.5431064498989144,-0.2668349185426506,0.5788741236961976,42.53653824673209,5.330669200731901
39,0.8161423434503376,0.5000122721152322,-0.08311565839313939,31.219840701447215,4.461532257065551,2.0760480289318366,0.1383210280248912,0.6570505885418585,34.640190921584974,4.417280181766372
40,0.7796608884818852,0.519623604564752,-0.03430660106024197,29.812963252199076,4.328851732430315,2.5387042872753227,-0.27257844885476334,0.5796064132554697,42.4625720893469,5.3318344942441245
