MD,TVD,RPMA,WOBA,ROPA
2995.443,2670.116,274.16,4.4867516,5.19
2995.452,2540.5786,168.71,17.42702,39.46855
2995.468,2670.1257,274.16,4.4867516,5.19
2995.476,2795.244,139.0,8.953108,2.6599998
2995.493,2670.1428,274.16,4.4867516,5.19
2995.502,2540.5786,168.71,17.42702,39.46855
2995.518,2670.17,274.16,4.4867516,5.19
2995.552,2540.6543,170.0,17.962257,39.15156
2995.568,2670.2017,274.16,4.4867516,5.19
2995.576,2795.3,139.0,8.953108,2.6599998
2995.577,2540.6543,170.0,17.962257,39.15156
2995.593,2670.2239,274.16,4.4867516,5.19
2995.643,2670.2654,274.16,4.4867516,5.19
2995.668,2670.285,274.16,4.4867516,5.19
2995.676,2795.349,139.0,8.953108,2.6599998
2995.693,2670.3083,274.16,4.4867516,5.19
2995.718,2670.3267,274.16,4.4867516,5.19
2995.726,2795.3806,139.0,8.953108,2.6599998
2995.743,2670.3489,274.16,4.4867516,5.19
2995.751,2795.4033,139.0,8.953108,2.6599998
2995.768,2670.3684,274.16,4.4867516,5.19
2995.776,2795.4102,139.0,8.953108,2.6599998
2995.793,2670.3953,274.16,4.4867516,5.19
2995.818,2670.405,274.16,4.4867516,5.19
2995.826,2795.4365,139.0,8.953108,2.6599998
2995.827,2540.73,169.43,18.043905,37.944553
2995.851,2795.4565,139.0,8.953108,2.6599998
2995.876,2795.4678,139.0,8.953108,2.6599998
2995.877,2540.8052,169.83,18.297916,36.795456
2995.893,2670.471,274.16,4.4867516,5.19
2995.918,2670.4934,274.16,4.4867516,5.19
2995.926,2795.4995,139.0,8.953108,2.6599998
2995.943,2670.513,274.16,4.4867516,5.19
2995.968,2670.531,274.16,4.4867516,5.19
2995.976,2795.531,139.0,9.177446,2.91
2995.977,2540.8052,169.83,18.297916,36.795456
2995.993,2671.8,259.82,3.2528946,4.97
2996.001,2795.545,139.0,9.401784,3.16
2996.018,2670.5725,259.82,3.2528946,4.97
2996.026,2795.5537,139.0,9.401784,3.16
2996.043,2670.5984,259.82,3.2528946,4.97
2996.051,2795.5747,139.0,9.401784,3.16
2996.068,2670.6096,259.82,3.2528946,4.97
2996.093,2670.6304,259.82,3.2528946,4.97
2996.101,2795.6,139.0,9.401784,3.16
2996.118,2670.6426,259.82,3.2528946,4.97
2996.127,2540.8809,169.03,18.343275,36.588192
2996.143,2670.662,259.82,3.2528946,4.97
2996.168,2670.6917,259.82,3.2528946,4.97
2996.177,2540.9563,168.32,18.479353,36.158424
2996.218,2670.7295,259.82,3.2528946,4.97
2996.226,2795.6707,139.0,9.401784,3.16
