MD,TVD,RPMA,WOBA,ROPA
147.292,147.291552,62.0,3.35486623728718,9.7299996408
149.66700000000054,149.6869752,62.0,3.35486623728718,9.7299996408
151.39200000000093,151.4045232,62.0,3.35486623728718,9.7299996408
154.01700000000153,154.0383,62.0,3.35486623728718,9.7299996408
155.06700000000177,155.0901648,62.0,3.35486623728718,9.7299996408
156.71700000000214,156.7153584,62.0,3.35486623728718,9.7299996408
159.09200000000268,159.1046856,62.0,3.35486623728718,9.7299996408
162.14200000000338,162.1432368,62.0,3.35486623728718,9.7299996408
169.14200000000497,169.159428,62.0,3.35486623728718,9.7299996408
170.6170000000053,170.6370984,62.0,3.35486623728718,9.7299996408
172.3420000000057,171.649644,62.0,3.35486623728718,9.7299996408
173.2670000000059,173.2693512,62.0,3.35486623728718,9.7299996408
173.41700000000594,173.2693512,62.0,3.35486623728718,9.7299996408
174.01700000000608,173.2693512,62.0,3.35486623728718,9.7299996408
176.01700000000653,174.4504512,62.0,3.35486623728718,9.7299996408
176.16700000000657,174.4504512,62.0,3.35486623728718,9.7299996408
178.29200000000705,177.2195592,62.0,3.35486623728718,9.7299996408
178.9170000000072,178.8301224,62.0,3.35486623728718,9.7299996408
179.66700000000736,178.8301224,62.0,3.35486623728718,9.7299996408
180.1170000000075,178.8301224,62.0,3.35486623728718,9.7299996408
180.7420000000076,178.8301224,62.0,3.35486623728718,9.7299996408
180.89200000000764,178.8301224,62.0,3.35486623728718,9.7299996408
181.04200000000768,178.8301224,62.0,3.35486623728718,9.7299996408
181.1920000000077,178.8301224,62.0,3.35486623728718,9.7299996408
181.34200000000772,178.8301224,62.0,3.35486623728718,9.7299996408
181.79200000000785,181.6178232,62.0,3.35486623728718,9.7299996408
182.11700000000792,181.6178232,62.0,3.35486623728718,9.7299996408
182.26700000000795,181.6178232,62.0,3.35486623728718,9.7299996408
182.417000000008,181.6178232,62.0,3.35486623728718,9.7299996408
182.71700000000808,181.6178232,62.0,3.35486623728718,9.7299996408
182.8670000000081,181.6178232,62.0,3.35486623728718,9.7299996408
183.01700000000807,181.6178232,62.0,3.35486623728718,9.7299996408
183.16700000000816,183.1884576,62.0,3.35486623728718,9.7299996408
183.41700000000824,183.4319928,62.0,3.35486623728718,9.7299996408
183.7920000000083,183.7980576,62.0,3.35486623728718,9.7299996408
183.94200000000836,183.9504576,62.0,3.35486623728718,9.7299996408
184.54200000000847,184.5554856,62.0,3.35486623728718,9.7299996408
184.6170000000085,184.6368672,62.0,3.35486623728718,9.7299996408
185.31700000000865,185.3174856,62.0,3.35486623728718,9.7299996408
185.61700000000872,185.6222856,62.0,3.35486623728718,9.7299996408
185.76700000000875,185.7746856,62.0,3.35486623728718,9.7299996408
186.0670000000088,186.0794856,62.0,3.35486623728718,9.7299996408
186.0920000000088,186.1041744,62.0,3.35486623728718,9.7299996408
186.817000000009,186.8414856,62.0,3.35486623728718,9.7299996408
186.99200000000903,186.9938856,62.0,3.35486623728718,9.7299996408
187.21700000000908,187.2273624,62.0,3.35486623728718,9.7299996408
187.5920000000092,187.6034856,62.0,3.35486623728718,9.7299996408
187.7420000000092,187.7558856,62.0,3.35486623728718,9.7299996408
188.04200000000927,188.0606856,62.0,3.35486623728718,9.7299996408
188.39200000000932,188.4093768,62.0,3.35486623728718,9.7299996408
188.6670000000094,188.6702856,62.0,3.35486623728718,9.7299996408
188.81700000000944,188.8226856,62.0,3.35486623728718,9.7299996408
188.91700000000947,188.933328,62.0,3.35486623728718,9.7299996408
189.5670000000096,189.5843808,62.0,3.35486623728718,9.7299996408
189.71700000000965,189.7367808,62.0,3.35486623728718,9.7299996408
190.0420000000097,190.0415808,62.0,3.35486623728718,9.7299996408
190.1170000000097,190.1278392,62.0,3.35486623728718,9.7299996408
190.49200000000985,190.4987808,62.0,3.35486623728718,9.7299996408
190.64200000000983,190.6511808,62.0,3.35486623728718,9.7299996408
191.39200000001003,191.4131808,62.0,3.35486623728718,9.7299996408
191.5420000000101,191.5655808,62.0,3.35486623728718,9.7299996408
191.7170000000101,191.7179808,62.0,3.35486623728718,9.7299996408
192.01700000001017,192.0227808,62.0,3.35486623728718,9.7299996408
192.1670000000102,192.1751808,62.0,3.35486623728718,9.7299996408
192.6170000000103,192.6323808,62.0,3.35486623728718,9.7299996408
192.66700000001032,192.6918168,62.0,3.35486623728718,9.7299996408
192.9170000000104,192.9371808,62.0,3.35486623728718,9.7299996408
193.5420000000105,193.5467808,62.0,3.35486623728718,9.7299996408
193.99200000001065,194.001990456,62.0,3.35486623728718,9.7299996408
194.44200000001072,194.4611808,62.0,3.35486623728718,9.7299996408
194.5920000000108,194.6115996,62.0,3.35486623728718,9.7299996408
194.7420000000108,194.7659808,62.0,3.35486623728718,9.7299996408
194.91700000001083,194.9183808,62.0,3.35486623728718,9.7299996408
208.31700000001388,208.329276,83.0,1.62134869005494,3.1800000408
208.3670000000139,208.3676808,83.0,1.62134869005494,3.1800000408
208.3920000000139,208.4127912,83.0,1.62134869005494,3.1800000408
208.4420000000139,208.4438808,83.0,1.62134869005494,3.1800000408
208.4670000000139,208.481676,83.0,1.62134869005494,3.1800000408
208.59200000001397,208.6093872,83.0,1.62134869005494,3.1800000408
208.61700000001397,208.634076,83.0,1.62134869005494,3.1800000408
208.667000000014,208.6715664,83.0,1.62134869005494,3.1800000408
208.767000000014,208.7855616,83.0,1.62134869005494,3.1800000408
208.99200000001403,208.9999999824,125.0,1.68253195047476,4.810000032
209.21700000001408,209.2372752,125.0,1.68253195047476,4.810000032
209.3420000000141,209.3485272,125.0,1.68253195047476,4.810000032
209.41700000001413,209.4225936,125.0,1.68253195047476,4.810000032
209.49200000001412,209.5015368,125.0,1.68253195047476,4.810000032
209.51700000001412,209.5350648,125.0,1.68253195047476,4.810000032
209.59200000001417,209.6042544,125.0,1.68253195047476,4.810000032
209.64200000001415,209.6499744,125.0,1.68253195047476,4.810000032
209.66700000001416,209.6731392,125.0,1.68253195047476,4.810000032
209.7170000000142,209.7319656,125.0,1.68253195047476,4.810000032
210.1670000000143,210.1754496,125.0,1.99864364827435,3.5800000536
210.1920000000143,210.2117208,125.0,1.99864364827435,3.5800000536
210.24200000001431,210.2656704,125.0,1.99864364827435,3.5800000536
210.29200000001435,210.305904,125.0,1.99864364827435,3.5800000536
210.4420000000144,210.462876,125.0,1.99864364827435,3.5800000536
210.4670000000144,210.4817736,125.0,1.99864364827435,3.5800000536
210.5670000000144,210.5915016,125.0,1.99864364827435,3.5800000536
210.7170000000144,210.7192128,125.0,1.99864364827435,3.5800000536
210.74200000001443,210.7576176,125.0,1.99864364827435,3.5800000536
210.84200000001445,210.8521056,125.0,1.99864364827435,3.5800000536
210.86700000001449,210.888072,125.0,1.99864364827435,3.5800000536
210.96700000001448,210.99018,125.0,1.99864364827435,3.5800000536
210.99200000001449,211.0000000464,125.0,1.90686921123699,6.0500001936
211.0170000000145,211.038948,125.0,1.90686921123699,6.0500001936
211.0670000000145,211.0721712,125.0,1.90686921123699,6.0500001936
211.1170000000145,211.11972,125.0,1.90686921123699,6.0500001936
211.1420000000145,211.1605632,125.0,1.90686921123699,6.0500001936
211.16700000001453,211.1818992,125.0,1.90686921123699,6.0500001936
211.19200000001453,211.1988156,125.0,1.90686921123699,6.0500001936
211.2170000000145,211.2230472,125.0,1.90686921123699,6.0500001936
211.2420000000145,211.259928,125.0,1.90686921123699,6.0500001936
211.29200000001453,211.2971136,125.0,1.90686921123699,6.0500001936
211.34200000001456,211.3535016,125.0,1.90686921123699,6.0500001936
