MD,TVD,RPMA,WOBA,ROPA
160.127,160.0209144,69.0,0.99932205093336,3.7699998768
160.25200000000004,160.1733144,69.0,0.99932205093336,3.7699998768
160.32700000000006,160.3257144,69.0,0.99932205093336,3.7699998768
160.37700000000007,160.3257144,69.0,0.99932205093336,3.7699998768
160.45200000000008,160.3257144,69.0,0.99932205093336,3.7699998768
160.5770000000001,160.4781144,69.0,0.99932205093336,3.7699998768
160.6770000000001,160.6305144,69.0,0.99932205093336,3.7699998768
160.70200000000014,160.6305144,69.0,0.99932205093336,3.7699998768
160.72700000000015,160.6305144,69.0,0.99932205093336,3.7699998768
160.77700000000016,160.6305144,69.0,0.99932205093336,3.7699998768
160.80200000000016,160.7829144,69.0,0.99932205093336,3.7699998768
160.85200000000015,160.7829144,69.0,0.99932205093336,3.7699998768
160.87700000000018,160.7829144,69.0,0.99932205093336,3.7699998768
160.9020000000002,160.7829144,69.0,0.99932205093336,3.7699998768
160.9270000000002,160.9353144,69.0,0.99932205093336,3.7699998768
160.9520000000002,160.9353144,69.0,0.99932205093336,3.7699998768
160.9770000000002,160.9353144,69.0,0.99932205093336,3.7699998768
161.0020000000002,161.0099943624,70.0,0.50985823553665,8.6300002152
161.07700000000025,161.0874096,70.0,0.50985823553665,8.6300002152
161.12700000000024,161.0874096,70.0,0.50985823553665,8.6300002152
161.22700000000026,161.2398096,70.0,0.50985823553665,8.6300002152
161.27700000000027,161.2398096,70.0,0.50985823553665,8.6300002152
161.30200000000028,161.2398096,70.0,0.50985823553665,8.6300002152
161.3520000000003,161.2398096,70.0,0.50985823553665,8.6300002152
161.4020000000003,161.3922096,70.0,0.50985823553665,8.6300002152
161.4270000000003,161.3922096,70.0,0.50985823553665,8.6300002152
161.4520000000003,161.3922096,70.0,0.50985823553665,8.6300002152
161.52700000000033,161.5446096,70.0,0.50985823553665,8.6300002152
161.57700000000034,161.5446096,70.0,0.50985823553665,8.6300002152
161.65200000000036,161.5446096,70.0,0.50985823553665,8.6300002152
161.67700000000036,161.6970096,70.0,0.50985823553665,8.6300002152
161.70200000000037,161.6970096,70.0,0.50985823553665,8.6300002152
161.8520000000004,161.8494096,70.0,0.50985823553665,8.6300002152
161.8770000000004,161.8494096,70.0,0.50985823553665,8.6300002152
161.9020000000004,161.8494096,70.0,0.50985823553665,8.6300002152
165.97700000000134,166.0099945224,34.0,0.39768937835935,4.9800000984
166.07700000000136,166.0867392,34.0,0.39768937835935,4.9800000984
166.10200000000137,166.1092944,34.0,0.39768937835935,4.9800000984
166.12700000000137,166.1315448,34.0,0.39768937835935,4.9800000984
166.15200000000138,166.1763504,34.0,0.39768937835935,4.9800000984
166.2770000000014,166.2906504,34.0,0.39768937835935,4.9800000984
166.35200000000142,166.3574016,34.0,0.39768937835935,4.9800000984
166.40200000000144,166.4208,34.0,0.39768937835935,4.9800000984
166.42700000000144,166.4470128,34.0,0.39768937835935,4.9800000984
166.55200000000147,166.5660372,34.0,0.39768937835935,4.9800000984
166.60200000000148,166.6145004,34.0,0.39768937835935,4.9800000984
166.6520000000015,166.6701264,34.0,0.39768937835935,4.9800000984
166.6770000000015,166.69131,34.0,0.39768937835935,4.9800000984
166.7020000000015,166.7256,34.0,0.39768937835935,4.9800000984
166.75200000000152,166.7691864,34.0,0.39768937835935,4.9800000984
166.77700000000152,166.7832072,34.0,0.39768937835935,4.9800000984
166.80200000000153,166.8112488,34.0,0.39768937835935,4.9800000984
166.87700000000154,166.8792192,34.0,0.39768937835935,4.9800000984
166.90200000000155,166.914576,34.0,0.39768937835935,4.9800000984
166.97700000000157,167.0099945544,89.0,2.09041808531171,17.7099992256
167.00200000000157,167.0131788,89.0,2.09041808531171,17.7099992256
167.02700000000158,167.0345148,89.0,2.09041808531171,17.7099992256
167.1270000000016,167.150796,89.0,2.09041808531171,17.7099992256
167.1770000000016,167.1856956,89.0,2.09041808531171,17.7099992256
167.20200000000162,167.2205952,89.0,2.09041808531171,17.7099992256
167.22700000000162,167.234616,89.0,2.09041808531171,17.7099992256
167.25200000000163,167.2760688,89.0,2.09041808531171,17.7099992256
167.32700000000165,167.345868,89.0,2.09041808531171,17.7099992256
167.35200000000165,167.3739096,89.0,2.09041808531171,17.7099992256
167.37700000000166,167.3873208,89.0,2.09041808531171,17.7099992256
167.40200000000166,167.4171912,89.0,2.09041808531171,17.7099992256
167.45200000000168,167.4589488,89.0,2.09041808531171,17.7099992256
167.47700000000168,167.4935436,89.0,2.09041808531171,17.7099992256
167.5020000000017,167.5212804,89.0,2.09041808531171,17.7099992256
167.5520000000017,167.5558752,89.0,2.09041808531171,17.7099992256
167.6020000000017,167.6256744,89.0,2.09041808531171,17.7099992256
167.62700000000171,167.64,89.0,2.09041808531171,17.7099992256
167.65200000000172,167.667432,89.0,2.09041808531171,17.7099992256
167.70200000000173,167.7244296,89.0,2.09041808531171,17.7099992256
167.72700000000174,167.7381456,89.0,2.09041808531171,17.7099992256
167.75200000000174,167.7661872,89.0,2.09041808531171,17.7099992256
167.77700000000175,167.7949908,89.0,2.09041808531171,17.7099992256
167.82700000000176,167.8329384,89.0,2.09041808531171,17.7099992256
167.85200000000177,167.8689048,89.0,2.09041808531171,17.7099992256
167.87700000000177,167.8865832,89.0,2.09041808531171,17.7099992256
167.9770000000018,167.9941776,89.0,2.09041808531171,17.7099992256
168.0270000000018,168.0298392,89.0,1.16247650486814,11.5100002464
168.10200000000182,168.1212792,89.0,1.16247650486814,11.5100002464
168.17700000000184,168.1929072,89.0,1.16247650486814,11.5100002464
