MD,TVD,RPMA,WOBA,ROPA
272.677,272.68567,149.786,2.403586,10.721644
272.702,272.71616,149.786,2.403586,10.721644
272.726,272.74478,93.0,2.773628,16.5
272.727,272.7466,149.786,2.403586,10.721644
272.776,272.7858,93.0,2.773628,16.5
272.777,272.79507,149.0,2.138688,10.721644
272.801,272.8079,93.0,2.773628,16.5
272.802,272.81522,149.0,2.138688,10.721644
272.852,272.8655,149.0,2.138688,10.721644
272.926,272.93774,93.0,2.773628,16.5
272.927,272.94748,149.186,2.1835938,10.742981
272.951,272.9603,93.0,2.773628,16.5
272.976,272.99,93.0,2.7124453,26.09
273.002,273.01483,149.186,2.1835938,10.742981
273.026,273.0313,93.0,2.7124453,26.09
273.027,273.04532,149.186,2.1835938,10.742981
273.051,273.05356,93.0,2.7124453,26.09
273.101,273.10095,93.0,2.7124453,26.09
273.126,273.12732,93.0,2.7124453,26.09
273.151,273.1511,93.0,2.7124453,26.09
273.176,273.17548,93.0,2.7124453,26.09
273.251,273.2532,93.0,2.7124453,26.09
273.252,273.2523,149.824,2.3214858,10.727131
273.276,273.284,93.0,2.7124453,26.09
273.302,273.31354,149.824,2.3214858,10.727131
273.327,273.34402,149.824,2.3214858,10.727131
273.376,273.3931,93.0,2.7124453,26.09
273.401,273.40973,93.0,2.7124453,26.09
273.402,273.41092,149.767,2.4230905,10.710062
273.426,273.43668,93.0,2.7124453,26.09
273.476,273.49918,93.0,2.7124453,26.09
273.477,273.49033,149.767,2.4230905,10.710062
273.501,273.5208,93.0,2.7124453,26.09
273.526,273.54367,93.0,2.7124453,26.09
273.551,273.55695,93.0,2.7124453,26.09
273.552,273.56653,149.188,2.2353032,10.722255
273.576,273.58633,93.0,2.7124453,26.09
273.601,273.6095,93.0,2.7124453,26.09
273.602,273.61224,149.188,2.2353032,10.722255
273.626,273.63147,93.0,2.7124453,26.09
273.676,273.69547,93.0,2.7124453,26.09
273.701,273.71313,93.0,2.7124453,26.09
273.702,273.71268,139.252,2.4448628,10.750296
273.752,273.7677,139.252,2.4448628,10.750296
273.777,273.78903,139.252,2.4448628,10.750296
273.802,273.81952,139.252,2.4448628,10.750296
273.826,273.84573,93.0,2.7124453,26.09
273.851,273.86096,93.0,2.7124453,26.09
273.852,273.86523,139.475,2.538303,10.748467
273.876,273.88992,93.0,2.7124453,26.09
273.926,273.9384,93.0,2.7124453,26.09
273.976,273.99,93.0,5.302524,19.8
274.001,274.0123,93.0,5.302524,19.8
274.002,274.01428,139.583,2.600445,10.758526
274.026,274.03134,93.0,5.302524,19.8
274.027,274.03745,139.583,2.600445,10.758526
274.151,274.15845,93.0,5.302524,19.8
274.176,274.18863,93.0,5.302524,19.8
274.226,274.23282,93.0,5.302524,19.8
274.276,274.277,93.0,5.302524,19.8
274.301,274.3203,93.0,5.302524,19.8
274.302,274.3191,139.451,2.7315333,10.747858
274.326,274.34348,93.0,5.302524,19.8
274.327,274.33615,139.451,2.7315333,10.747858
274.351,274.36572,93.0,5.302524,19.8
274.352,274.35596,139.451,2.7315333,10.747858
274.376,274.3904,93.0,5.302524,19.8
274.401,274.41205,93.0,5.302524,19.8
274.426,274.4352,93.0,5.302524,19.8
274.451,274.4599,93.0,5.302524,19.8
274.476,274.4794,93.0,5.302524,19.8
274.477,274.49313,139.774,2.7905002,10.734751
274.526,274.5471,93.0,5.302524,19.8
274.527,274.5358,139.774,2.7905002,10.734751
274.551,274.57025,93.0,5.302524,19.8
274.601,274.62387,93.0,5.302524,19.8
274.602,274.62387,139.814,2.795036,10.734751
274.626,274.63638,93.0,5.302524,19.8
274.627,274.63486,139.814,2.795036,10.734751
274.701,274.70557,93.0,5.302524,19.8
274.702,274.71564,139.814,2.795036,10.734751
274.751,274.75098,93.0,5.302524,19.8
274.752,274.77628,139.0,2.4897685,10.761878
274.776,274.76776,93.0,5.302524,19.8
274.777,274.79184,139.0,2.4897685,10.761878
274.801,274.81073,93.0,5.302524,19.8
274.826,274.8455,93.0,5.302524,19.8
274.827,274.84973,139.0,2.4897685,10.761878
274.851,274.86957,93.0,5.302524,19.8
274.852,274.865,139.0,2.4897685,10.761878
274.876,274.89212,93.0,5.302524,19.8
274.901,274.91528,93.0,5.302524,19.8
274.926,274.9331,93.0,5.302524,19.8
274.952,274.95642,139.216,2.6489794,10.769194
274.976,275.0,94.0,3.416049,10.5
275.002,275.01434,139.216,2.6489794,10.769194
275.026,275.0305,94.0,3.416049,10.5
275.051,275.05365,94.0,3.416049,10.5
275.076,275.07254,94.0,3.416049,10.5
275.101,275.1012,94.0,3.416049,10.5
275.127,275.1332,139.0,2.7814283,10.760964
275.201,275.2143,94.0,3.416049,10.5
275.226,275.2306,94.0,3.416049,10.5
275.252,275.25513,139.539,2.7170184,10.766755
275.276,275.28043,94.0,3.416049,10.5
275.301,275.30237,94.0,3.416049,10.5
275.327,275.3435,139.539,2.7170184,10.766755
275.351,275.37247,94.0,3.416049,10.5
275.376,275.39047,94.0,3.416049,10.5
275.377,275.3859,139.0,2.808644,10.764926
275.401,275.41757,94.0,3.416049,10.5
275.402,275.4197,139.0,2.808644,10.764926
275.501,275.50385,94.0,3.416049,10.5
275.526,275.53665,94.0,3.416049,10.5
275.527,275.5383,139.451,2.8077369,10.774984
275.627,275.6422,139.451,2.8077369,10.774984
275.651,275.673,94.0,3.416049,10.5
275.676,275.6884,94.0,3.416049,10.5
275.702,275.7032,139.343,2.996431,10.770718
275.726,275.7355,94.0,3.416049,10.5
275.727,275.7489,139.343,2.996431,10.770718
275.751,275.75775,94.0,3.416049,10.5
275.752,275.7611,139.343,2.996431,10.770718
275.801,275.8111,94.0,3.416049,10.5
275.826,275.83426,94.0,3.416049,10.5
275.851,275.8644,94.0,3.416049,10.5
275.852,275.86017,139.529,2.7782533,10.760964
