MD,TVD,RPMA,WOBA,ROPA
2931.018,2617.0240776000005,250.570007,11.1353012332847,2.1599999472
2931.043,2617.0487664,250.570007,11.1353012332847,2.1599999472
2931.068,2617.0719312,250.570007,11.1353012332847,2.1599999472
2931.0930000000003,2617.0873236,250.570007,11.1353012332847,2.1599999472
2931.1430000000005,2617.1414256,250.570007,11.1353012332847,2.1599999472
2931.1680000000006,2617.1490456,250.570007,11.1353012332847,2.1599999472
2931.1930000000007,2617.1722104,250.570007,11.1353012332847,2.1599999472
2931.2180000000008,2617.1874504,250.570007,11.1353012332847,2.1599999472
2931.243000000001,2617.2145776,250.570007,11.1353012332847,2.1599999472
2931.293000000001,2617.2645648,250.570007,11.1353012332847,2.1599999472
2931.343000000001,2617.3005312,250.570007,11.1353012332847,2.1599999472
2931.3680000000013,2617.323696,250.570007,11.1353012332847,2.1599999472
2931.3930000000014,2617.3415268,250.570007,11.1353012332847,2.1599999472
2931.418000000001,2617.3645392,250.570007,11.1353012332847,2.1599999472
2931.4930000000018,2617.4300712,250.570007,11.1353012332847,2.1599999472
2931.518000000002,2617.4544552,250.570007,11.1353012332847,2.1599999472
2931.568000000002,2617.4879832,250.570007,11.1353012332847,2.1599999472
2931.618000000002,2617.534008,250.570007,11.1353012332847,2.1599999472
2931.6430000000023,2617.5443712,250.570007,11.1353012332847,2.1599999472
2931.6930000000025,2617.5983208,250.570007,11.1353012332847,2.1599999472
2931.7180000000026,2617.6073124,250.570007,11.1353012332847,2.1599999472
2931.7430000000027,2617.6367256,250.570007,11.1353012332847,2.1599999472
2931.793000000003,2617.6854936,250.570007,11.1353012332847,2.1599999472
2931.868000000003,2617.7342616,250.570007,11.1353012332847,2.1599999472
2931.893000000003,2617.7650464,250.570007,11.1353012332847,2.1599999472
2931.9180000000038,2617.7754096,250.570007,11.1353012332847,2.1599999472
2931.9430000000034,2617.7985744,250.570007,11.1353012332847,2.1599999472
2931.993000000004,2618.2087297392,262.600006,11.4310189645367,8.7299996088
2932.018000000004,2617.8665448,262.600006,11.4310189645367,8.7299996088
2932.043000000004,2617.8961104,262.600006,11.4310189645367,8.7299996088
2932.068000000004,2617.9061688,262.600006,11.4310189645367,8.7299996088
2932.118000000004,2617.95768,262.600006,11.4310189645367,8.7299996088
2932.143000000004,2617.9781016,262.600006,11.4310189645367,8.7299996088
2932.168000000004,2617.9909032,262.600006,11.4310189645367,8.7299996088
2932.1930000000043,2618.0168112,262.600006,11.4310189645367,8.7299996088
2932.2180000000044,2618.0360136,262.600006,11.4310189645367,8.7299996088
2932.2680000000046,2618.070456,262.600006,11.4310189645367,8.7299996088
2932.2930000000047,2618.1000216,262.600006,11.4310189645367,8.7299996088
2932.3180000000048,2618.119224,262.600006,11.4310189645367,8.7299996088
2932.343000000005,2618.1500088,262.600006,11.4310189645367,8.7299996088
2932.393000000005,2618.175612,262.600006,11.4310189645367,8.7299996088
2932.418000000005,2618.1987768,262.600006,11.4310189645367,8.7299996088
2932.443000000005,2618.2195032,262.600006,11.4310189645367,8.7299996088
2932.4680000000053,2618.248764,262.600006,11.4310189645367,8.7299996088
2932.4930000000054,2618.2682712,262.600006,11.4310189645367,8.7299996088
2932.518000000005,2618.2938744,262.600006,11.4310189645367,8.7299996088
2932.5430000000056,2618.306676,262.600006,11.4310189645367,8.7299996088
2932.5680000000057,2618.33487,262.600006,11.4310189645367,8.7299996088
2932.618000000006,2618.3758656,262.600006,11.4310189645367,8.7299996088
2932.643000000006,2618.3886672,262.600006,11.4310189645367,8.7299996088
2932.668000000006,2618.4090888,262.600006,11.4310189645367,8.7299996088
2932.693000000006,2618.4322536,262.600006,11.4310189645367,8.7299996088
2932.718000000006,2618.4657816,262.600006,11.4310189645367,8.7299996088
2932.7680000000064,2618.5041864,262.600006,11.4310189645367,8.7299996088
2932.7930000000065,2618.5195788,262.600006,11.4310189645367,8.7299996088
2932.8680000000068,2618.5889208,262.600006,11.4310189645367,8.7299996088
2932.893000000007,2618.6017224,262.600006,11.4310189645367,8.7299996088
2932.918000000007,2618.629764,262.600006,11.4310189645367,8.7299996088
2933.993000000011,2619.5298384,254.229996,7.00545020582638,11.1400004784
2934.018000000011,2619.5516316000003,254.229996,7.00545020582638,11.1400004784
2934.043000000011,2619.5734248,254.229996,7.00545020582638,11.1400004784
2934.068000000011,2619.5862264,254.229996,7.00545020582638,11.1400004784
2934.093000000011,2619.614268,254.229996,7.00545020582638,11.1400004784
2934.1180000000118,2619.6374328,254.229996,7.00545020582638,11.1400004784
2934.1680000000115,2619.6862008,254.229996,7.00545020582638,11.1400004784
2934.193000000012,2619.6990024,254.229996,7.00545020582638,11.1400004784
2934.218000000012,2619.727044,254.229996,7.00545020582638,11.1400004784
2934.268000000012,2619.768192,254.229996,7.00545020582638,11.1400004784
2934.318000000012,2619.7962336,254.229996,7.00545020582638,11.1400004784
2934.368000000012,2619.8450016,254.229996,7.00545020582638,11.1400004784
2934.3930000000123,2619.8654232,254.229996,7.00545020582638,11.1400004784
2934.4180000000124,2619.896208,254.229996,7.00545020582638,11.1400004784
2934.4430000000125,2619.9141912,254.229996,7.00545020582638,11.1400004784
2934.4930000000127,2619.9501576,254.229996,7.00545020582638,11.1400004784
2934.543000000013,2619.9934392,254.229996,7.00545020582638,11.1400004784
2934.568000000013,2620.0141656,254.229996,7.00545020582638,11.1400004784
2934.593000000013,2620.0422072,254.229996,7.00545020582638,11.1400004784
2934.6930000000134,2620.1089584,254.229996,7.00545020582638,11.1400004784
