MD,TVD,RPMA,WOBA,ROPA
489.509,489.252768,84.0,6.164320308300001,41.897808000000005
489.6589999999999,489.403644,84.0,6.3094698667,41.525952
490.1089999999994,489.8559672,84.0,6.4319398066,43.671744
490.2589999999993,490.0065384,84.0,6.2414310112,44.125896
490.4089999999992,490.1574144,84.0,6.037314444700001,44.0436
490.608999999999,490.30798560000005,84.0,6.177928079400001,42.601896
490.7089999999989,490.4588616,84.0,6.100817376499999,42.988992
490.78399999999885,490.4588616,84.0,6.100817376499999,42.988992
490.90899999999874,490.6094328,84.0,6.2006076979,43.610784
491.00899999999865,490.7603088,84.0,5.8422697256,42.864024
491.3339999999984,491.061756,84.0,6.3684368748,42.894504
491.4839999999982,491.2123272,84.0,6.3366854089,42.672
491.5089999999982,491.2123272,84.0,6.3366854089,42.672
491.6339999999981,491.3632032,84.0,5.9148445048000005,42.1386
491.6839999999981,491.3632032,84.0,5.9148445048000005,42.1386
491.783999999998,491.5137744,84.0,6.1733921557,42.547032
491.8589999999979,491.5137744,84.0,6.1733921557,42.547032
491.9089999999978,491.5137744,84.0,6.1733921557,42.547032
491.9339999999978,491.6646504,84.0,6.214215469,42.501312
492.0339999999977,491.6646504,84.0,6.214215469,42.501312
492.0839999999977,491.8152216,84.0,6.0237066736,41.675304
495.5839999999945,495.2789688,84.0,4.7218965717,39.724584
495.7339999999944,495.4292352,84.0,4.5132440815,40.190928
496.05899999999406,495.73037760000005,84.0,4.808079122,39.82212
496.5089999999937,496.1817864,84.0,4.1322264907,40.535352
496.5589999999936,496.1817864,84.0,4.1322264907,40.535352
501.3839999999892,500.9927496,92.9,3.9099662294,25.164288
501.4839999999891,500.9927496,92.9,3.9099662294,25.164288
501.5339999999891,501.143016,126.0,1.7554024719,24.761952
501.68399999998894,501.2932824,126.0,2.6943386778,43.23588
501.8339999999888,501.4435488,126.0,2.7986649229,49.228248
501.9839999999887,501.5938152,126.0,2.7533056859,52.129944
502.0339999999886,501.5938152,126.0,2.7533056859,52.129944
502.1339999999885,501.7437768,126.38,2.7260901437,52.24272
502.2589999999884,501.7437768,126.38,2.7260901437,52.24272
502.3839999999883,501.8940432,126.43,2.8032008466,52.24272
502.4589999999882,502.0443096,126.05,2.630835746,52.187856
502.53399999998817,502.0443096,126.05,2.630835746,52.187856
502.6089999999881,502.194576,126.81,2.7805212281,52.193952
502.8339999999879,502.3445376,126.0,2.7533056859,52.245768
502.9089999999878,502.494804,126.43,3.0708203449,51.806856
503.0339999999877,502.494804,126.43,3.0708203449,51.806856
503.0589999999877,502.6447656,126.86,2.8032008466,50.77968
503.1089999999877,502.6447656,126.86,2.8032008466,50.77968
503.2089999999876,502.7950320000001,126.77,2.7578416096,50.127408
503.23399999998753,502.7950320000001,126.77,2.7578416096,50.127408
503.30899999998746,502.7950320000001,126.77,2.7578416096,50.127408
503.3839999999874,502.9449936000001,127.0,2.902991168,50.087784
503.5089999999873,503.09526,126.27,2.7487697622,50.084736
503.53399999998726,503.09526,126.27,2.7487697622,50.084736
503.6589999999872,503.2452216,126.45,2.9438144813,50.087784
503.833999999987,503.395488,126.55,2.8485600836,50.066448
503.85899999998696,503.395488,126.55,2.8485600836,50.066448
503.9839999999869,503.5454496,126.33,2.5900124327,50.035968
504.0089999999868,503.5454496,126.33,2.5900124327,50.035968
504.0839999999868,503.5454496,126.33,2.5900124327,50.035968
504.1339999999867,503.695716,126.41,2.7034105252,50.090832
504.1589999999867,503.695716,126.41,2.7034105252,50.090832
504.2839999999866,503.8456776,126.45,2.6081561275,50.115216
504.4339999999864,503.9206584,126.405,2.64217555525,50.095404
504.4839999999864,503.9956392,126.36,2.676194983,50.075592
504.5589999999863,503.9956392,126.36,2.676194983,50.075592
504.6339999999863,504.1459056,126.27,2.6716590593,50.03292
504.7089999999862,504.1459056,126.27,2.6716590593,50.03292
504.883999999986,504.4458288,126.36,2.7487697622,50.127408
504.908999999986,504.4458288,126.36,2.7487697622,50.127408
504.98399999998594,504.4458288,126.36,2.7487697622,50.127408
505.0339999999859,504.5960952,126.45,2.8394882362,50.084736
505.0589999999859,504.5960952,126.45,2.8394882362,50.084736
505.1339999999858,504.5960952,126.45,2.8394882362,50.084736
505.3339999999856,504.8960184,126.14,2.4221832558000003,50.115216
505.4089999999856,504.8960184,126.14,2.4221832558000003,50.115216
505.4589999999855,504.8960184,126.14,2.4221832558000003,50.115216
505.5089999999855,505.04598,126.14,2.494758035,50.081688
505.53399999998544,505.04598,126.14,2.494758035,50.081688
505.6089999999854,505.04598,126.14,2.494758035,50.081688
505.6839999999853,505.1959416,126.32,2.6898027541000005,50.04816
505.7589999999853,505.1959416,126.32,2.6898027541000005,50.04816
505.95899999998505,505.4961696,126.45,2.6262998223,50.12436
506.033999999985,505.4961696,126.45,2.6262998223,50.12436
506.08399999998494,505.4961696,126.45,2.6262998223,50.12436
506.1089999999849,505.6461312,126.91,2.5083658061,50.145696
506.15899999998487,505.6461312,126.91,2.5083658061,50.145696
506.2339999999848,505.6461312,126.91,2.5083658061,50.145696
506.4589999999846,505.9460544,126.18,2.2951773922,50.075592
506.50899999998455,505.9460544,126.18,2.2951773922,50.075592
506.5589999999845,506.096016,126.64,2.6580512882,50.099976
506.6589999999844,506.096016,126.64,2.6580512882,50.099976
506.7089999999844,506.24597760000006,126.68,2.5219735772,50.023776
506.8589999999842,506.3956344,126.64,2.7986649229,50.023776
506.8839999999842,506.3956344,126.64,2.7986649229,50.023776
506.9839999999841,506.3956344,126.64,2.7986649229,50.023776
507.48399999998367,506.9954808,127.0,2.5129017298,50.133504
507.5089999999837,506.9954808,127.0,2.5129017298,50.133504
507.5839999999836,506.9954808,127.0,2.5129017298,50.133504
507.6589999999835,507.1454424,126.36,2.5673328142,50.090832
507.7839999999834,507.2950992,126.0,2.3541444003,50.066448
507.93399999998326,507.4450608,126.41,2.4357910269,50.096928000000005
507.9839999999832,507.4450608,126.41,2.4357910269,50.096928000000005
508.233999999983,507.744984,126.45,2.4630065691,50.075592
508.2839999999829,507.744984,126.45,2.4630065691,50.075592
508.4839999999828,507.8946408,126.64,2.4766143402000003,50.10912
508.6839999999826,508.0446024,126.23,2.9392785576,50.121312
508.70899999998255,508.1942592,127.0,2.6671231356,50.04816
508.8339999999824,508.1942592,127.0,2.6671231356,50.04816
508.8589999999824,508.3442208000001,126.52,2.7351619911,50.118264
508.9839999999823,508.3442208000001,126.52,2.7351619911,50.118264
509.0089999999823,508.4938776000001,126.18,2.676194983,50.136552
509.0339999999823,508.4938776000001,126.18,2.676194983,50.136552
509.1089999999822,508.4938776000001,126.18,2.676194983,50.136552
509.1589999999821,508.6438392,126.27,2.8168086177,50.042064
509.25899999998205,508.6438392,126.27,2.8168086177,50.042064
509.308999999982,508.793496,126.86,2.6535153645,50.04816
509.38399999998194,508.793496,126.86,2.6535153645,50.04816
509.4589999999818,508.9434576,126.32,2.7260901437,50.09388
509.5339999999818,508.9434576,126.32,2.7260901437,50.09388
