,train_loss,test_loss,train_acc,test_acc,train_r2,test_r2,train_mse,train_mae,test_mse,test_mae
240,0.6480402863488735,0.3777273800224066,0.7032664966171677,0.4691206848659828,0.7865631916184568,0.07178523022888927,21.558549293305358,2.4844140633318235,26.7549610463356,4.064831187023259
241,0.6480034564075368,0.37770161032676697,0.7032667500100378,0.46913047410891273,0.786575256513457,0.07184503313869206,21.557330657983957,2.4844336126853994,26.75323728091585,4.064695694296387
242,0.6479664678245172,0.37767596542835236,0.7032673592436804,0.46913983566776063,0.7865873675341986,0.07190447912564113,21.556107363653286,2.48445262239165,26.751523803478324,4.064561745202703
243,0.6479293469724325,0.3776504173874855,0.7032682361490036,0.46914877906878594,0.7865995251523286,0.07196356034752993,21.55487936267383,2.484471155843388,26.74982084006761,4.064429387669349
244,0.6478920544728908,0.377624973654747,0.7032694647742987,0.4691573216304893,0.7866117351739612,0.07202230630827278,21.55364606858911,2.484489219625092,26.748127540259752,4.0642984953884636
245,0.6478545633126487,0.3775995969772339,0.7032711421126707,0.4691654605100295,0.7866240030462817,0.07208079069469453,21.55240693119688,2.484506805928727,26.74644178009789,4.064168986500708
246,0.6478169133786196,0.3775743152946234,0.7032731446794687,0.4691731831906344,0.7866363299756909,0.07213897475809661,21.55116182864254,2.484523793380864,26.74476467647862,4.06404090647346
247,0.647779103076914,0.37754910811781883,0.7032754932622749,0.46918053263805826,0.786648708858259,0.07219683239310881,21.549911478470687,2.4845402019493505,26.74309698186591,4.063914257316935
248,0.6477410684403822,0.37752396799623966,0.7032782980989127,0.46918744961620595,0.7866611560647925,0.07225447050036926,21.54865422712004,2.4845559203075096,26.74143561494442,4.063788879749068
249,0.6477028393816227,0.3774988856166601,0.7032814728700484,0.46919399530616446,0.7866736637290711,0.07231185117279992,21.5473908691316,2.4845712597119998,26.739781668351785,4.063664803228146
250,0.6476644487072463,0.37747390381991863,0.7032850322134798,0.46920012710529657,0.7866862293121919,0.07236894184903797,21.54612166095161,2.4845858348722993,26.73813608064019,4.063542069856793
251,0.6476257705368198,0.3774489779025316,0.7032889995918948,0.4692058501736953,0.7866988696079358,0.07242578488717577,21.544844906295545,2.4845996592999593,26.73649763087548,4.0634209700639765
252,0.6475869217647414,0.3774240743368864,0.703293417325169,0.4692111628365113,0.786711580324834,0.0724824407558593,21.543561038630543,2.4846127688090394,26.734864576102986,4.063301065391157
253,0.6475478658460361,0.3773992508649826,0.7032982048291403,0.4692160966065926,0.7867243608483165,0.07253886551576183,21.54227012003228,2.4846251704882008,26.733238182834526,4.063182345109989
254,0.6475085690797187,0.37737445533275604,0.7033034124454814,0.46922060279400823,0.7867372148355973,0.07259508966202377,21.540971781097635,2.4846368473342904,26.731617572074935,4.063064806224781
255,0.6474689727690475,0.3773496802896261,0.7033091761395409,0.4692247419717134,0.7867501536721082,0.07265120759916699,21.53966487182162,2.484647522377789,26.730000022698256,4.062948176804861
256,0.6474291723930037,0.3773249499499798,0.7033153274358293,0.4692285019079717,0.7867631699771618,0.07270708760174194,21.53835013770317,2.484657424612401,26.728389331572828,4.062832799320998
257,0.647389139973825,0.3773002624511719,0.7033218782937316,0.4692318532446029,0.7867762638565965,0.07276279283720011,21.537027568051872,2.4846666023518758,26.72678367795332,4.062718508593974
258,0.6473488210648384,0.37727559357881546,0.7033288112961505,0.4692348009893824,0.7867894439052481,0.0728183383607246,21.53569629473169,2.484674973055337,26.72518262788755,4.062605279835717
259,0.6473082011560791,0.37725092470645905,0.7033363534343167,0.4692373335998775,0.7868027211652074,0.07287382224171857,21.534355202417363,2.4846824037665534,26.723583354612614,4.0624929255681455
