,test_loss,test_acc,test_r2,test_mse,test_mae
0,0.12859378918074071,0.8328117004921098,0.8490450310156312,4.351142048648411,1.5053957293130864
1,0.09772596519906074,0.8766770080052749,0.8805280759758,3.443671419047186,1.4112516002380149
2,0.05392534428392537,0.9129834225856697,0.9335876332244142,1.9142771090724056,1.0356418751899654
3,0.03743600255984347,0.9242669953840866,0.9529507419854341,1.3561528069081612,0.8878770360487294
4,0.030666744685731828,0.9112693324951237,0.961340321053432,1.1143306893665619,0.8220345917940511
5,0.046776752977166325,0.8908009085924087,0.9404477389913335,1.7165406923022564,1.040882989125338
6,0.05938799728755839,0.8890159455086077,0.9235651052384032,2.203167519551067,1.1699979443731698
7,0.06706384019344114,0.8808774589303314,0.9132157940141149,2.50147716477522,1.2514408939136457
8,0.06795386559679173,0.8742315641208087,0.9118001413103298,2.5422820885691473,1.2646667683301467
9,0.09220476608606987,0.8713987388736771,0.8800791079781733,3.456612520265079,1.466612859751032
10,0.10659749500337057,0.8700884898452874,0.8614346595095531,3.9940220818812486,1.5823254032864629
11,0.10165193860302679,0.8701646749321147,0.8676041713292933,3.8161914183455234,1.5452816592756482
12,0.09199384515522979,0.869458801424825,0.8800799189332587,3.4565891452096253,1.4685811488563325
13,0.08292971469927579,0.8669443696307351,0.8917640204080333,3.1198053641283208,1.4084069041152827
14,0.07892396932584234,0.8755291937522501,0.8979150281088872,2.942508065279435,1.3631190940977123
15,0.06892101698031183,0.885563585877517,0.9109058047207755,2.5680605413530198,1.2723204232854501
16,0.054394060556660406,0.8985837965118217,0.930572905170709,2.001173950481283,1.1183026792135895
17,0.04225398453127127,0.911316013837037,0.9472275208856522,1.5211195393616737,0.9699451298807872
18,0.032503111302503385,0.9219044906575921,0.9612119125761242,1.1180319489459996,0.8268484206878218
19,0.021642855761456303,0.9282913569960185,0.9758004093378881,0.6975315698345611,0.663934320770688
20,0.019009406460099854,0.9361940880274011,0.9793150455024553,0.5962253239770164,0.6115986780886936
21,0.017830213939305395,0.9409832486664017,0.9816927478145734,0.5276901801587508,0.5759190479486992
22,0.028093791712308303,0.9317725602988546,0.9677771418433418,0.9287950837019942,0.7978792812433603
23,0.03607414892758243,0.9281754556243684,0.9578908959649575,1.2137572842451874,0.8855174129438019
24,0.05150413073715754,0.899295787234318,0.9388714983492474,1.761974419874877,1.158556593855631
25,0.03284778189845383,0.932849507589918,0.9618637600102138,1.099243029317495,0.8188539553130593
26,0.029809115869284142,0.93380435018243,0.9643514255490166,1.0275382937815647,0.8046398420423996
27,0.03240219455619808,0.9351832418005492,0.9637982954986528,1.0434817730635086,0.7931185347959436
28,0.015783180293510668,0.9506251309283487,0.9829611613212108,0.4911292946116496,0.5461628441070302
29,0.0232455850673432,0.9397919804098008,0.9725832599371727,0.7902630256350448,0.6976659827138643
30,0.018208471938123694,0.944863528168522,0.9787484577709001,0.6125567088900439,0.6179799165465422
31,0.024340011244930793,0.9388549154560848,0.9705941624674619,0.8475969822285159,0.7479076899548872
32,0.010204585712926928,0.9617146184801026,0.9891222766267922,0.31354065309126,0.45014096475512366
33,0.01251296932969126,0.9556419502708653,0.9858063321214408,0.40911978947406785,0.513164088705358
34,0.012108575388992904,0.9548015289925549,0.985898881602201,0.40645213341726116,0.5143133670453508
35,0.010216839567874558,0.9586506162041759,0.9885184337400649,0.3309458845513047,0.4638680395736796
36,0.012633494519832311,0.9549138080741473,0.9853225921684962,0.4230631612228061,0.5312766687718258
