MD,TVA,RPMA,WOBA,ROPA
439.8,123.6416,100.48475,3.090023,4.6537299999999995
439.9,123.6113,100.3275,2.524477,4.6537299999999995
440.0,123.60205,100.08605,2.8951665,4.6537299999999995
440.1,123.60545,100.46613,2.745838,4.262020000000001
440.2,123.6005,102.6887,1.470459,4.262020000000001
440.3,123.60605,101.91565,1.3391419999999998,4.262020000000001
440.4,123.61875,101.8146,1.132662,4.262020000000001
440.5,123.61985,102.11075,1.1074885,4.262020000000001
440.6,123.6005,102.19715,1.1112935,7.0588
440.7,123.60165,102.12995,1.120464,7.0588
440.8,123.60485,102.04635,1.128851,7.0588
440.9,123.6496,102.05055,1.116434,7.0588
441.0,123.66075,102.09615,1.1169985,7.0588
441.1,123.65735,102.21005,1.112413,7.719294999999999
441.2,123.6414,101.92695,1.122591,8.37979
441.3,123.64105,101.88185,1.5365715,8.37979
441.4,123.64045,99.88464,2.2596015,8.37979
441.5,123.6624,99.458515,2.8912485,8.37979
441.6,123.67325,99.38005,2.909702,7.6698
441.7,123.63845,99.890035,3.093489,7.6698
441.8,123.6302,99.65308,3.214512,7.6698
441.9,123.632,99.7237,3.197624,7.6698
442.0,123.6409,99.89153,3.1732425,7.6698
442.1,123.64305,99.402265,3.1736925,6.43104
442.2,123.6367,99.12519,3.1601525,6.43104
442.3,123.6476,100.0911,3.1684245,6.43104
442.4,123.6323,99.62829,3.5698875,6.43104
442.5,123.5984,100.29275,3.0197700000000003,6.43104
442.6,123.60125,99.55898,2.728167,6.1613
442.7,123.59475,101.4047,2.355684,6.1613
442.8,123.5997,101.47165,2.076046,6.1613
442.9,123.5923,102.1555,1.826273,6.1613
443.0,123.6006,102.05925,1.3853395000000002,6.1613
443.1,123.62055,102.0711,1.195406,5.97773
443.2,123.624,102.14705,1.0044650000000002,5.97773
443.3,123.6011,101.78345,1.0005495,5.97773
443.4,123.5997,102.2668,1.206703,5.97773
443.5,123.59935,102.0661,0.96957,5.97773
443.6,123.6026,102.1639,0.949659,7.0439
443.7,123.6093,102.41415,0.91543,7.0439
443.8,123.60525,101.97185,0.4708045,7.0439
443.9,123.6071,101.29445,1.155024,7.0439
444.0,123.605,99.80187,2.5276110000000003,7.0439
444.1,123.6172,101.2511,3.2891195,6.861190000000001
444.2,123.6053,100.354755,2.9173165,6.861190000000001
444.3,123.63205,100.70105,3.156574,6.861190000000001
444.4,123.6002,102.3491,1.482769,6.861190000000001
444.5,123.63875,101.8583,1.3363475,6.861190000000001
444.6,123.6457,101.13935,1.642721,5.34865
444.7,123.64055,101.15195,1.5183375,5.34865
444.8,123.5975,99.454555,2.7261505,5.34865
444.9,123.59505,100.57645,3.177601,5.34865
445.0,123.62305,100.91805,3.4562435,5.34865
445.1,123.59555,100.55165,3.456356,6.166970000000001
445.2,123.6312,99.722615,3.4603785,6.166970000000001
445.3,123.6002,99.83295,3.138454,6.166970000000001
445.4,123.63005,99.5004,3.092144,6.166970000000001
445.5,123.59035,100.140935,3.098629,6.166970000000001
445.6,123.5949,100.6044,3.0901315,5.55211
445.7,123.5902,100.17125,3.093151,5.55211
445.8,123.632,100.2378,3.0754780000000004,5.55211
445.9,123.6299,99.8129,3.0746960000000003,5.55211
446.0,123.59155,100.2041,3.07749,5.55211
446.1,123.5944,100.079325,3.0795055,5.243640000000001
446.2,123.60225,99.716795,3.0631715,5.243640000000001
446.3,123.5988,100.00232,3.0704445,5.243640000000001
446.4,123.5913,99.81461,3.0677605,5.243640000000001
446.5,123.6027,100.2464,3.0638465,5.243640000000001
446.6,123.6403,100.27655,3.0777145,5.56028
446.7,123.66195,99.955995,3.0727925000000003,5.56028
446.8,123.63515,99.67942,3.063732,5.56028
446.9,123.60405,99.44904,3.0669765,5.56028
447.0,123.5992,99.79597,3.0644035,5.56028
447.1,123.61765,100.25695,3.059034,5.1757
447.2,123.5956,100.3957,3.057919,5.1757
447.3,123.59805,100.9257,2.6470755,5.1757
447.4,123.59495,102.01455,1.8836535,5.1757
447.5,123.594,102.0778,1.3554745,5.1757
447.6,123.6131,102.1042,1.305477,5.75275
447.7,123.615,102.04985,1.2735955,5.75275
447.8,123.5886,101.998,1.17975,5.75275
447.9,123.6001,102.2437,1.661619,5.75275
448.0,123.5918,100.65855,1.734108,5.75275
448.1,123.58935,100.32375,2.000881,6.29013
448.2,123.62,100.397,3.856125,6.29013
448.3,123.6363,100.9189,2.789017,6.29013
448.4,123.61875,100.58974,2.6751500000000004,6.29013
448.5,123.63085,99.51353,1.640032,6.29013
448.6,123.63085,101.92615,1.0171085,1.75791
448.7,123.6171,101.858,1.0322114999999998,1.75791
448.8,123.6266,100.2389,2.2381265,1.75791
448.9,123.5957,99.90254,2.1977465,1.75791
449.0,123.6255,101.1547,2.212286,1.75791
449.1,123.5935,101.1519,2.1618440000000003,3.8529799999999996
449.2,123.6746,99.6216,2.413403,3.8529799999999996
449.3,123.6023,100.1587,2.151436,3.8529799999999996
449.4,123.59735,99.39325,2.3188895,3.8529799999999996
449.5,123.5918,100.3482,2.2993165,3.8529799999999996
449.6,123.59185,99.9986,2.299089,3.6938700000000004
449.7,123.6005,99.532485,2.297861,3.6938700000000004
449.8,123.59595,99.638935,2.2845535000000003,3.6938700000000004
449.9,123.59495,100.42405,2.2915975,3.6938700000000004
450.0,123.62815,101.9454,2.060833,3.6938700000000004
450.1,123.6645,102.0914,1.5342195,5.85919
450.2,123.6479,101.67225,1.3631975,5.85919
450.3,123.6398,99.89697,1.331093,5.85919
450.4,123.65115,101.68945,1.3819865,5.85919
