MD,TVA,RPMA,WOBA,ROPA
3694.0,95.47,69.0,7.74,1.7999999999999998
3694.1,95.72,69.0,7.689999999999999,1.5
3694.2,95.98,69.0,7.39,1.5
3694.3,95.52,69.0,7.43,1.6
3694.4,95.22,69.0,9.05,1.6
3694.5,95.32,69.0,10.1,1.1
3694.6,95.94,69.0,5.03,1.1
3694.7,95.615,69.0,5.555,0.3
3694.8,94.89,69.0,6.84,0.8
3694.9,95.165,69.0,7.125,1.3
3695.0,94.935,69.0,7.1850000000000005,1.45
3695.1,95.25,69.0,7.529999999999999,1.6
3695.2,95.11,69.0,7.87,1.6
3695.3,95.11,69.0,7.53,1.5
3695.4,94.76,69.0,7.29,1.5
3695.5,95.135,69.0,7.38,1.6
3695.6,95.085,69.0,7.385,1.6
3695.7,94.8,69.0,7.335,1.6
3695.8,95.37,69.0,7.39,1.6
3695.9,95.26,69.0,7.14,1.5
3696.0,95.01,69.0,7.185,1.55
3696.1,94.84,69.0,7.15,1.6
3696.2,94.6,69.0,7.285,1.6
3696.3,94.65,69.0,7.515000000000001,1.6
3696.4,94.47,69.0,7.4,1.6
3696.5,94.45,69.0,7.234999999999999,1.5
3696.6,95.03,69.0,7.215,1.5
3696.7,94.72,69.0,7.27,1.5
3696.8,94.335,69.0,7.395,1.55
3696.9,94.88,69.0,7.63,1.6
3697.0,94.565,69.0,7.460000000000001,1.6
3697.1,94.615,69.0,8.125,1.6
3697.2,94.58,69.0,9.32,1.6
3697.3,94.73,69.0,9.96,1.5
3697.4,94.65,69.0,6.1,1.5
3697.5,94.395,69.0,6.3100000000000005,0.7000000000000001
3697.6,94.26,69.0,6.655,1.1
3697.7,94.62,69.0,6.76,1.5
3697.8,94.445,69.0,7.425,1.5
3697.9,94.0,69.0,7.94,1.5
3698.0,94.39,69.0,8.91,1.5
3698.1,94.405,69.0,9.415,1.4000000000000001
3698.2,94.2,69.0,7.555,1.4000000000000001
3698.3,94.13,69.0,6.405,0.7000000000000001
3698.4,94.37,69.0,6.11,0.7000000000000001
3698.5,94.07,69.0,6.109999999999999,0.8999999999999999
3698.6,94.405,69.0,6.279999999999999,1.1500000000000001
3698.7,94.38,69.0,6.67,1.4000000000000001
3698.8,94.16,69.0,7.14,1.4000000000000001
3698.9,94.13,69.0,7.42,1.5
3699.0,93.59,69.0,7.415,1.5
3699.1,94.25,69.0,6.895,1.6
3699.2,94.12,69.0,6.79,1.6
3699.3,94.195,69.0,6.8100000000000005,1.6
3699.4,93.79,69.0,6.92,1.6
3699.5,93.795,69.0,6.945,1.5
3699.6,93.69,69.0,6.970000000000001,1.55
3699.7,94.05,69.0,6.99,1.6
3699.8,93.715,69.0,7.42,1.55
3699.9,94.37,69.0,7.41,1.5
3700.0,93.55,69.0,7.65,1.5
3700.1,93.32,69.0,7.84,1.5
3700.2,93.56,69.0,7.85,1.5
3700.3,93.34,69.0,8.29,1.5
3700.4,93.66,69.0,8.14,1.55
3700.5,93.97,69.0,7.94,1.6
3700.6,93.37,69.0,7.43,1.6
3700.7,93.29,69.0,7.640000000000001,1.4000000000000001
3700.8,93.37,69.0,7.72,1.4000000000000001
3700.9,93.43,69.0,6.975,1.4000000000000001
3701.0,93.655,69.0,6.92,1.35
3701.1,93.33,69.0,7.66,1.3
3701.2,93.74,69.0,8.14,1.3
3701.3,93.265,69.0,7.85,1.3
3701.4,93.56,69.0,7.66,1.3
3701.5,93.615,69.0,7.3,1.4000000000000001
3701.6,93.31,69.0,6.95,1.4000000000000001
3701.7,93.41,69.0,6.99,1.3
3701.8,93.37,69.0,7.305,1.35
3701.9,93.71,69.0,6.4,1.4000000000000001
3702.0,93.385,69.0,6.175000000000001,1.35
3702.1,93.2,69.0,6.43,1.3
3702.2,92.91,69.0,7.42,1.3
3702.3,93.395,69.0,7.42,1.5
3702.4,93.31,69.0,7.41,1.5
3702.5,93.41,69.0,8.79,1.7000000000000002
3702.6,93.01,69.0,8.64,1.7000000000000002
3702.7,92.59,69.0,7.51,1.2
3702.8,93.08,69.0,7.07,1.2
3702.9,93.145,69.0,6.43,1.2
3703.0,93.51,69.0,6.35,1.2
3703.1,93.04,69.0,6.37,1.3
3703.2,93.145,69.0,6.285,1.35
3703.3,93.13,69.0,6.29,1.4000000000000001
3703.4,92.94,69.0,6.2,1.4000000000000001
3703.5,92.68,69.0,6.33,1.3
3703.6,92.395,69.0,6.62,1.4000000000000001
3703.7,92.75,69.0,7.37,1.5
3703.8,93.13,69.0,7.59,1.5
3703.9,92.93,69.0,7.83,1.5
3704.0,92.985,69.0,7.550000000000001,1.5
3704.1,92.735,69.0,7.32,1.5
3704.2,92.63,69.0,7.01,1.5
3704.3,92.495,69.0,7.215,1.6
3704.4,92.56,69.0,7.29,1.6
3704.5,92.935,69.0,6.655,1.6
3704.6,92.375,69.0,6.91,1.6
3704.7,92.65,69.0,7.36,1.6
3704.8,92.7,69.0,8.59,1.6
3704.9,92.35,69.0,9.96,1.5
3705.0,92.5,69.0,8.73,1.5
3705.1,92.55,69.0,8.065,1.1
3705.2,92.57,69.0,7.34,1.1
3705.3,92.5,69.0,7.35,1.0
3705.4,92.08,69.0,7.77,1.2
3705.5,92.445,69.0,8.985,1.2
3705.6,92.15,69.0,8.559999999999999,1.25
3705.7,92.57,69.0,8.495000000000001,1.3
3705.8,92.27,69.0,9.86,1.35
3705.9,92.82,69.0,8.38,1.4000000000000001
3706.0,92.66,69.0,6.73,1.4000000000000001
3706.1,92.1,69.0,6.73,0.8999999999999999
3706.2,92.38,69.0,8.18,0.8999999999999999
3706.3,92.21,69.0,7.53,1.1
3706.4,92.235,69.0,6.82,1.2
3706.5,92.81,69.0,5.96,1.3
3706.6,92.36,69.0,6.09,1.3
3706.7,92.21,69.0,6.88,1.2
3706.8,92.625,69.0,6.425000000000001,1.25
3706.9,92.54,69.0,6.09,1.3
3707.0,91.85,69.0,6.01,1.3
3707.1,91.83,69.0,5.86,1.4000000000000001
3707.2,92.055,69.0,5.859999999999999,1.5
3707.3,92.28,69.0,6.324999999999999,1.6
3707.4,92.115,69.0,6.73,1.9
3707.5,92.62,69.0,7.55,2.2
3707.6,92.51,69.0,8.8,2.2
3707.7,91.935,69.0,7.914999999999999,2.3000000000000003
3707.8,91.73,69.0,7.15,1.6500000000000001
3707.9,92.01,69.0,6.88,1.0
3708.0,91.96,69.0,6.025,1.1500000000000001
3708.1,91.97,69.0,6.035,1.3
3708.2,92.32,69.0,6.324999999999999,1.6
3708.3,92.14,69.0,6.975,1.9
3708.4,92.41,69.0,6.96,1.9
3708.5,91.91,69.0,6.68,1.9
3708.6,92.29,69.0,6.98,1.9
3708.7,91.97,69.0,7.16,1.9
3708.8,92.18,69.0,7.49,1.9
3708.9,92.195,69.0,7.19,1.7999999999999998
3709.0,92.09,69.0,7.54,1.7999999999999998
3709.1,91.7,69.0,7.76,1.9
3709.2,91.96,69.0,8.21,1.9
3709.3,92.125,69.0,7.854999999999999,1.9
3709.4,92.15,69.0,7.59,1.9
3709.5,91.53,69.0,7.39,1.7999999999999998
3709.6,91.755,69.0,6.9,1.7999999999999998
3709.7,91.74,69.0,6.705,1.7999999999999998
3709.8,91.49,69.0,6.57,1.7999999999999998
3709.9,91.9,69.0,6.37,1.6
3710.0,91.425,69.0,6.359999999999999,1.699999999999999
3710.1,91.69,69.0,6.23,1.7999999999999998
3710.2,92.06,69.0,6.87,1.699999999999999
3710.3,91.68,69.0,7.0600000000000005,1.6
3710.4,91.8,69.0,7.39,1.7000000000000002
3710.5,91.84,69.0,7.63,1.7000000000000002
3710.6,91.645,69.0,7.689999999999999,1.7000000000000002
3710.7,91.72,69.0,7.375,1.7000000000000002
3710.8,91.59,69.0,6.89,1.7000000000000002
3710.9,91.755,69.0,7.235,1.6
3711.0,91.87,69.0,6.95,1.6
3711.1,91.64,69.0,7.529999999999999,1.7000000000000002
3711.2,91.665,69.0,8.005,1.6500000000000001
3711.3,91.63,69.0,8.38,1.6
3711.4,90.54,69.0,5.8,0.8999999999999999
3711.5,92.2,69.0,5.84,0.8999999999999999
3711.6,91.555,69.0,6.75,1.35
3711.7,92.05,69.0,8.27,1.7999999999999998
3711.8,91.17,69.0,9.39,1.7999999999999998
3711.9,91.43,69.0,7.69,0.8999999999999999
3712.0,91.49,69.0,9.18,0.8999999999999999
3712.1,91.59,69.0,7.79,1.0
3712.2,91.43,69.0,8.19,1.05
3712.3,91.2,69.0,7.68,1.1
3712.4,91.46,69.0,7.505,1.05
3712.5,90.71,69.0,8.27,1.0
3712.6,91.43,69.0,7.43,1.0
3712.7,91.085,69.0,7.355,1.0
3712.8,90.96,69.0,7.13,1.0
3712.9,91.23,69.0,6.94,1.3
3713.0,91.1,69.0,7.145,1.5
3713.1,90.85,69.0,7.42,1.7000000000000002
3713.2,91.14,69.0,6.25,1.7000000000000002
3713.3,90.97,69.0,6.28,0.8999999999999999
3713.4,90.655,69.0,6.18,1.3
3713.5,91.03,69.0,6.63,1.7000000000000002
3713.6,91.05,69.0,7.145,1.7000000000000002
3713.7,90.72,69.0,8.315,1.7000000000000002
3713.8,91.26,69.0,8.17,1.2
3713.9,90.585,69.0,7.425000000000001,1.2
3714.0,90.86,69.0,6.26,1.0
3714.1,90.89,69.0,7.23,1.0
3714.2,91.13,69.0,7.74,1.3
3714.3,90.82,69.0,7.13,1.6
3714.4,90.73,69.0,7.32,1.6
3714.5,90.865,69.0,7.47,1.3
3714.6,90.77,69.0,7.335,1.5
3714.7,90.71,69.0,7.345,1.7000000000000002
3714.8,90.34,69.0,7.39,1.7000000000000002
3714.9,90.835,69.0,7.255,1.6
3715.0,90.375,69.0,7.145,1.6500000000000001
3715.1,89.88,69.0,7.49,1.7000000000000002
3715.2,90.23,69.0,7.13,1.7000000000000002
3715.3,90.645,69.0,7.199999999999999,1.6
3715.4,90.575,69.0,6.99,1.699999999999999
3715.5,90.44,69.0,6.84,1.7999999999999998
3715.6,90.285,69.0,7.12,1.699999999999999
3715.7,90.27,69.0,7.33,1.6
3715.8,90.5,69.0,7.5,1.6
3715.9,90.48,69.0,7.415,1.7000000000000002
3716.0,90.43,69.0,7.065,1.7000000000000002
3716.1,90.375,69.0,6.970000000000001,1.7000000000000002
3716.2,90.37,69.0,7.005,1.7000000000000002
3716.3,90.325,69.0,7.475,1.7000000000000002
3716.4,90.01,69.0,8.07,1.7000000000000002
3716.5,90.39,69.0,8.21,1.6
3716.6,90.32,69.0,8.35,1.6
3716.7,90.11,69.0,4.73,1.7999999999999998
3716.8,89.98,69.0,5.57,1.7999999999999998
3716.9,90.03,69.0,6.73,0.7000000000000001
3717.0,89.75999999999999,69.0,7.63,1.3
3717.1,89.965,69.0,7.755,1.9
3717.2,89.93,69.0,8.28,1.5
3717.3,89.75,69.0,7.06,1.5
3717.4,90.225,69.0,7.625,1.4000000000000001
3717.5,89.97,69.0,7.74,1.3
3717.6,89.75,69.0,7.835,1.45
3717.7,90.035,69.0,8.155000000000001,1.6
3717.8,90.1,69.0,7.815,1.6
3717.9,89.86500000000001,69.0,6.86,1.5
3718.0,89.49,69.0,7.26,1.5
3718.1,89.775,69.0,7.51,1.0
3718.2,89.65,69.0,7.77,1.0
3718.3,90.02000000000001,69.0,8.055,1.6
3718.4,89.88499999999999,69.0,8.09,1.6
3718.5,89.82,69.0,8.16,1.6
3718.6,89.66,69.0,8.55,1.6
3718.7,89.72,69.0,8.524999999999999,1.6
3718.8,89.01,69.0,8.48,1.6
3718.9,89.57,69.0,8.17,1.6
3719.0,89.41999999999999,69.0,8.305,1.55
3719.1,89.53,69.0,7.955,1.5
3719.2,89.97,69.0,7.875,1.6
3719.3,89.69,69.0,7.92,1.7000000000000002
3719.4,89.39500000000001,69.0,8.11,1.6500000000000001
3719.5,89.635,69.0,8.39,1.6
3719.6,89.49,69.0,7.9,1.3
3719.7,89.555,69.0,8.295,1.3
3719.8,89.255,69.0,8.05,1.4000000000000001
3719.9,89.74,69.0,7.73,1.5
3720.0,89.74,69.0,6.35,1.5
3720.1,88.92500000000001,69.0,6.24,1.0
3720.2,89.31,69.0,7.035,1.2
3720.3,89.57,69.0,7.68,1.4000000000000001
3720.4,89.52,69.0,7.75,1.4000000000000001
3720.5,89.15,69.0,7.84,1.5
3720.6,89.38,69.0,7.94,1.5
3720.7,89.53,69.0,8.094999999999999,1.6
3720.8,89.06,69.0,7.86,1.6
3720.9,89.07,69.0,8.190000000000001,1.6
3721.0,88.82,69.0,8.12,1.6
3721.1,88.83,69.0,6.855,1.5
3721.2,89.21,69.0,7.42,1.0
3721.3,89.02,69.0,7.65,1.0
3721.4,89.18,69.0,7.69,1.0
3721.5,88.96,69.0,7.95,1.5
3721.6,89.04499999999999,69.0,8.125,1.55
3721.7,88.97,69.0,8.22,1.6
3721.8,88.96,69.0,8.35,1.6
3721.9,88.41,69.0,8.44,1.6
3722.0,88.76,69.0,6.73,1.6
3723.2,96.97,59.0,2.89,2.0
3723.4,92.85,59.0,3.01,0.2
3723.5,92.66,59.0,3.6,0.5
3723.6,90.01,59.0,4.15,0.5
3723.9,90.02,59.0,2.57,0.3
3724.0,89.63,59.0,2.72,0.3
3724.1,89.68,59.0,3.0,0.7000000000000001
3724.2,89.86,59.0,3.49,1.0
3724.3,89.72999999999999,59.0,3.89,1.0
3724.4,90.085,59.0,3.96,1.0
3724.5,89.9,59.0,4.16,1.3
3724.6,90.065,59.0,4.085,1.3
3724.7,90.03999999999999,59.0,3.98,1.3
3724.8,90.09,59.0,3.87,1.3
3724.9,90.335,59.0,3.74,1.3
3725.0,90.03,59.0,3.7,1.3
3725.1,90.405,59.0,3.905,1.3
3725.2,90.06,59.0,3.8,1.3
3725.3,90.34,59.0,3.9,1.4000000000000001
3725.4,90.265,59.0,3.9,1.4000000000000001
3725.5,90.28,59.0,3.73,1.3
3725.6,89.875,59.0,3.81,1.35
3725.7,90.21,59.0,3.66,1.4000000000000001
3725.8,89.92,59.0,3.49,1.4000000000000001
3725.9,90.185,59.0,3.65,1.3
3726.0,90.24,59.0,3.81,1.3
3726.1,90.17,59.0,3.79,1.4000000000000001
3726.2,89.79,59.0,4.11,1.4000000000000001
3726.3,89.78,59.0,4.359999999999999,2.3000000000000003
3726.4,89.995,59.0,4.74,2.4
3726.5,90.0,59.0,5.49,2.5
3726.6,90.405,59.0,5.285,2.5
3726.7,90.3,59.0,4.47,1.7999999999999998
3726.8,90.435,59.0,4.4,1.85
3726.9,90.1,59.0,4.4,1.9
