MD,TVA,RPMA,WOBA,ROPA
535.4,108.615,79.0,1.04,6.05
535.5,108.07,79.0,0.91,6.05
535.6,108.22,79.0,0.95,6.25
535.7,107.615,79.0,1.04,6.25
535.8,107.365,79.0,1.1749999999999998,6.8999999999999995
535.9,107.575,79.0,1.325,6.8999999999999995
536.0,107.65,79.0,1.4449999999999998,6.799999999999999
536.1,108.165,79.0,1.435,6.799999999999999
536.2,108.18,79.0,1.455,6.950000000000001
536.3,108.285,79.0,1.205,6.950000000000001
536.4,107.4,79.0,1.18,7.7
536.5,108.035,79.0,0.975,7.050000000000001
536.6,107.235,79.0,0.925,7.050000000000001
536.7,108.135,79.0,0.975,7.5
536.8,108.33,79.0,0.77,7.35
537.0,108.14,79.0,0.495,7.35
537.1,107.88,79.0,0.44,7.5
537.2,107.65,79.0,0.79,8.299999999999999
537.3,108.22,79.0,0.83,8.299999999999999
537.4,108.18,79.0,0.69,8.299999999999999
537.5,108.28,79.0,0.72,6.1
537.7,107.93,79.0,0.415,7.55
537.8,107.47,79.0,0.285,7.949999999999999
537.9,107.39,79.0,0.155,7.949999999999999
538.0,107.56,79.0,0.39,6.8999999999999995
538.1,107.75,79.0,0.5249999999999999,6.8999999999999995
538.2,108.045,79.0,0.63,7.5
538.3,108.445,79.0,0.585,7.5
538.4,107.925,79.0,0.4649999999999999,8.45
538.5,107.65,79.0,0.23,8.8
538.7,107.615,79.0,0.415,8.049999999999999
538.8,107.61,79.0,0.445,9.200000000000001
538.9,107.955,79.0,0.415,8.45
539.0,107.7,79.0,0.565,8.95
539.1,108.31,79.0,0.495,8.95
539.3,108.23,79.0,0.935,8.0
539.5,108.04,79.0,1.1,8.100000000000001
539.6,107.935,79.0,1.405,8.0
539.7,107.82,79.0,1.715,8.4
539.8,108.16,79.0,1.47,5.549999999999999
539.9,107.8,79.0,1.29,2.8000000000000003
540.0,107.45,79.0,1.105,2.4
540.1,108.105,79.0,0.485,2.0
540.2,107.86,79.0,0.35,2.15
540.3,108.165,79.0,0.325,2.3000000000000003
540.4,107.7,79.0,0.3299999999999999,2.6
540.5,107.575,79.0,0.255,2.6
540.6,107.725,79.0,0.01,3.249999999999999
540.7,107.92,79.0,0.01,3.5999999999999996
540.8,107.87,79.0,0.025,3.55
540.9,108.065,79.0,0.04,3.55
541.0,107.87,79.0,0.04,4.3
541.1,107.37,79.0,0.0349999999999999,4.3
541.2,107.53,79.0,0.04,5.1
541.3,107.495,79.0,0.01,5.05
541.4,107.915,79.0,0.01,5.1
541.5,107.5,79.0,0.01,5.1
541.6,108.005,79.0,0.01,5.2
541.7,108.03,79.0,0.12,5.700000000000001
541.8,107.795,79.0,0.065,5.800000000000001
541.9,107.815,79.0,0.26,5.800000000000001
542.0,108.2,79.0,1.0,5.4
542.1,108.38,79.0,0.99,5.45
542.2,108.345,79.0,0.98,5.949999999999999
542.3,108.31,79.0,0.865,5.949999999999999
542.4,108.145,79.0,0.8049999999999999,6.4
542.5,108.305,79.0,0.8049999999999999,6.4
542.6,108.44,79.0,0.905,5.700000000000001
542.7,108.48,79.0,0.895,5.700000000000001
542.8,108.47,79.0,0.895,5.0
542.9,108.705,79.0,0.935,5.449999999999999
543.0,108.405,79.0,1.085,6.05
543.1,108.16,79.0,1.17,6.2
543.2,108.09,79.0,1.335,6.65
543.3,108.125,79.0,1.295,6.65
543.4,108.35,79.0,1.09,7.1
543.5,107.99,79.0,0.95,6.45
543.6,107.885,79.0,0.985,5.85
543.7,108.43,79.0,0.915,5.85
543.8,108.5,79.0,0.885,6.05
543.9,108.67,79.0,0.8,6.05
544.0,108.68,79.0,0.785,6.2
544.1,108.35,79.0,0.83,6.800000000000001
544.2,108.35,79.0,0.825,6.200000000000001
544.3,107.905,79.0,0.8,6.200000000000001
544.4,108.085,79.0,0.8049999999999999,5.6000000000000005
544.5,108.055,79.0,0.84,5.800000000000001
544.6,108.555,79.0,1.12,6.0
544.7,108.24,79.0,1.425,6.0
544.8,108.68,79.0,1.525,5.8999999999999995
544.9,108.615,79.0,1.55,5.8
545.0,108.245,79.0,1.405,4.9
545.1,108.11,79.0,1.02,4.0
545.2,108.285,79.0,0.88,4.85
545.3,108.68,79.0,0.76,5.699999999999999
545.4,108.84,79.0,0.585,5.05
545.5,108.12,79.0,0.39,4.4
545.6,108.3,79.0,0.615,5.05
545.7,108.355,79.0,0.72,5.05
545.8,108.74,79.0,0.84,5.699999999999999
545.9,108.65,79.0,0.825,5.15
546.0,108.18,79.0,0.6950000000000001,4.6000000000000005
546.1,108.435,79.0,0.38,4.6000000000000005
546.2,109.14,79.0,0.48,4.6000000000000005
546.3,108.62,79.0,0.6699999999999999,4.8
546.4,108.8,79.0,0.845,4.85
546.5,108.52,79.0,0.845,4.85
546.6,108.88,79.0,0.85,4.599999999999999
546.7,108.99,79.0,0.955,4.5
546.8,109.33,79.0,1.04,4.5
546.9,109.255,79.0,1.135,4.2
547.0,109.31,79.0,1.17,4.85
547.1,109.43,79.0,1.31,5.8
547.2,109.295,79.0,1.095,4.95
547.3,109.145,79.0,0.75,4.1
547.4,108.875,79.0,0.72,4.699999999999999
547.5,108.72,79.0,0.79,5.300000000000001
547.6,108.875,79.0,0.98,5.1
547.7,108.3,79.0,1.135,5.1
547.8,108.385,79.0,1.0550000000000002,4.95
547.9,108.31,79.0,0.83,5.0
548.0,108.45,79.0,0.8,5.1
548.1,108.455,79.0,0.525,5.2
548.2,108.35,79.0,0.315,5.2
548.3,107.4,79.0,0.36,1.7000000000000002
548.4,108.26,79.0,0.76,1.7000000000000002
548.5,108.53,79.0,1.53,2.8000000000000003
548.6,117.09,79.0,0.01,2.8000000000000003
548.7,116.33,79.0,0.01,1.2
548.8,117.02,79.0,0.03,1.2
548.9,116.8,79.0,0.05,3.8
549.0,116.895,79.0,0.3299999999999999,4.5
549.1,116.99,79.0,0.61,5.2
549.3,117.03,79.0,0.75,6.550000000000001
549.4,117.115,79.0,0.8300000000000001,7.9
549.5,117.45,79.0,0.885,7.250000000000001
549.6,117.825,79.0,0.885,7.9
549.7,117.935,79.0,0.8049999999999999,7.250000000000001
549.8,118.26,79.0,0.73,6.950000000000001
549.9,118.6,79.0,0.78,6.950000000000001
550.0,118.795,79.0,0.7849999999999999,7.1499999999999995
550.1,119.11,79.0,0.84,8.299999999999999
550.2,119.42,79.0,0.985,7.25
550.3,119.785,79.0,1.14,7.25
550.4,120.06,79.0,1.38,6.2
550.5,120.095,79.0,1.03,6.25
550.6,120.255,79.0,0.8,6.3
550.7,120.725,79.0,0.7150000000000001,6.2
550.8,121.22,79.0,0.73,7.0
550.9,121.52,79.0,0.725,6.8999999999999995
551.0,121.645,79.0,0.73,7.7
551.1,122.37,79.0,0.77,6.800000000000001
551.3,122.275,79.0,0.74,7.050000000000001
551.4,122.51,79.0,0.7749999999999999,9.05
551.6,122.55,79.0,0.715,8.6
551.7,122.51,79.0,0.595,10.8
551.9,122.67,79.0,0.5549999999999999,10.1
552.0,122.775,79.0,0.365,9.549999999999999
552.1,122.615,79.0,0.37,9.549999999999999
552.3,122.705,79.0,0.4,9.5
552.9,122.27,79.0,0.01,10.049999999999999
553.1,122.685,79.0,0.01,10.049999999999999
553.4,122.685,79.0,0.01,9.5
553.5,122.36,79.0,0.01,8.8
553.7,122.385,79.0,0.01,9.75
553.8,121.945,79.0,0.01,10.3
555.4,122.885,79.0,0.595,10.5
555.7,122.83,79.0,0.745,4.699999999999999
555.8,122.89,79.0,0.46,3.05
555.9,122.89,79.0,0.375,1.4000000000000001
556.0,122.925,79.0,0.285,1.4000000000000001
556.1,122.77,79.0,0.39,2.4
556.2,122.285,79.0,0.49,3.55
556.3,122.235,79.0,0.75,3.7
556.4,122.745,79.0,1.545,4.1
556.5,122.64,79.5,2.14,4.1
556.6,122.36,79.0,0.82,4.5
556.7,122.145,79.0,1.005,3.8
556.8,122.45,80.0,1.15,3.1
556.9,122.41,79.5,1.045,3.9000000000000004
557.0,122.01,79.0,1.41,4.699999999999999
557.1,122.155,79.0,1.2799999999999998,4.95
557.2,122.33,79.0,1.035,4.8
557.3,122.375,79.0,1.03,4.8
557.4,122.45,79.0,0.935,5.05
557.5,121.935,79.0,0.91,5.699999999999999
557.6,121.975,79.0,0.87,5.699999999999999
557.7,121.885,79.0,0.815,5.2
557.8,121.76,79.0,1.04,4.699999999999999
557.9,122.04,79.0,1.025,4.6499999999999995
558.0,122.185,79.0,0.955,4.6499999999999995
558.1,122.195,79.0,0.88,5.05
558.2,121.865,79.0,0.945,5.5
558.3,122.67,79.0,1.01,4.6000000000000005
558.4,122.32,79.0,0.995,5.0
558.5,122.04,79.0,0.965,5.4
558.6,122.49,79.0,0.965,5.0
558.7,122.57,79.0,0.98,4.6000000000000005
558.8,122.305,79.0,1.165,4.6000000000000005
558.9,122.365,79.0,1.205,4.9
559.0,122.325,79.0,1.13,4.9
559.1,122.16,79.0,0.78,4.6000000000000005
559.2,122.11,79.0,0.815,4.6000000000000005
559.3,121.975,79.0,0.85,4.5
559.4,122.435,79.0,0.825,5.25
559.5,122.09,79.0,0.87,5.25
559.6,122.42,79.0,1.03,6.1
559.7,122.37,79.0,1.05,5.300000000000001
559.8,122.065,79.0,1.065,4.5
559.9,122.075,79.0,1.06,5.1
560.0,121.825,79.0,1.11,5.1
560.1,122.14,79.0,1.07,6.399999999999999
560.2,122.035,79.0,1.085,6.399999999999999
560.3,122.16,79.0,1.0750000000000002,7.199999999999999
560.4,122.035,79.0,1.05,7.199999999999999
560.5,122.03,79.0,1.09,5.949999999999999
560.6,122.075,79.0,1.0750000000000002,8.200000000000001
560.7,122.195,79.0,1.13,6.8500000000000005
560.8,122.44,79.0,1.11,8.200000000000001
560.9,121.825,79.0,1.08,8.200000000000001
561.0,122.035,79.0,1.0750000000000002,7.85
561.1,121.66,79.0,1.21,7.85
561.3,121.9,79.0,1.36,9.45
561.4,121.935,79.0,1.5299999999999998,8.8
561.6,121.97,79.0,1.66,9.85
561.7,122.075,79.0,1.645,8.600000000000001
561.8,122.075,79.0,1.54,8.9
561.9,121.69,79.0,1.38,8.3
562.0,121.955,79.0,1.27,7.85
562.1,121.575,79.0,1.295,10.700000000000001
562.3,121.485,79.0,1.6700000000000002,9.95
562.4,122.095,79.0,2.01,10.8
562.5,121.88,79.0,2.29,10.8
562.6,121.93,79.0,2.2,8.25
562.7,121.82,79.0,1.945,8.25
562.8,121.82,79.0,1.64,7.800000000000001
562.9,121.615,79.0,1.59,7.800000000000001
563.1,121.875,79.0,1.61,8.25
563.2,121.94,79.0,1.77,9.0
563.3,121.865,79.0,1.865,9.350000000000001
563.4,122.185,79.0,1.795,8.9
563.6,122.195,79.0,1.61,7.800000000000001
563.8,121.725,79.0,1.535,7.800000000000001
563.9,122.105,79.0,1.49,8.25
564.0,121.705,79.0,1.59,8.9
564.1,121.41,79.0,1.6,9.9
564.2,121.51,79.0,1.56,8.7
564.4,121.88,79.0,1.525,9.25
564.5,121.45,79.0,1.565,8.049999999999999
564.6,121.29,79.0,1.61,8.6
564.7,121.545,79.0,1.8,8.65
564.9,121.87,79.0,1.95,9.3
565.0,121.835,79.0,2.175,8.65
565.1,121.925,79.0,2.16,9.25
565.2,122.195,79.0,2.195,9.15
565.3,121.765,79.0,1.98,9.15
565.5,122.17,79.0,1.995,7.6
565.6,121.87,79.0,1.795,7.6
565.7,121.945,79.0,1.78,7.55
565.9,121.72,79.0,1.25,7.1
566.0,121.89,79.0,0.36,8.7
566.2,121.53,79.0,0.7449999999999999,9.3
566.3,121.58,79.0,1.025,8.8
566.5,121.555,79.0,1.185,9.25
566.6,121.52,79.0,1.1749999999999998,9.350000000000001
566.7,121.72,79.0,1.255,8.7
566.8,121.825,79.0,1.205,8.7
566.9,121.765,79.0,1.21,8.7
567.0,122.405,79.0,1.11,8.65
567.2,122.315,79.0,1.095,7.85
567.4,122.37,79.0,1.175,7.85
567.5,122.01,79.0,1.22,9.399999999999999
567.6,122.025,79.0,1.295,7.800000000000001
567.7,121.75,79.0,1.27,10.2
567.8,121.785,79.0,1.29,8.25
568.0,121.855,79.0,1.255,8.25
568.1,121.805,79.0,1.265,8.75
568.2,121.885,79.0,1.245,7.199999999999999
568.3,121.75,79.0,1.265,8.049999999999999
568.4,121.825,79.0,1.25,8.95
568.6,121.495,79.0,1.37,6.8999999999999995
568.7,121.52,79.0,1.475,9.350000000000001
568.9,121.57,79.0,1.63,9.1
569.0,121.26,79.0,1.53,7.800000000000001
569.1,121.61,79.0,1.115,9.6
569.3,121.46,79.0,0.925,8.95
569.4,121.615,79.0,0.5700000000000001,10.75
569.7,121.59,79.0,0.56,10.3
569.8,121.33,79.0,0.45,7.4
569.9,121.55,79.0,0.43,9.399999999999999
570.1,121.48,79.0,0.4549999999999999,9.65
570.2,121.695,79.0,0.4499999999999999,10.499999999999998
570.4,121.27,79.0,0.47,8.75
570.9,121.105,79.0,0.45,10.549999999999999
571.0,121.17,79.0,0.325,9.200000000000001
571.2,120.985,79.0,0.3399999999999999,8.45
571.3,121.365,79.0,0.3399999999999999,10.4
571.4,120.61,79.0,0.41,8.3
571.6,121.375,79.0,0.48,10.1
571.7,120.955,79.0,0.475,8.3
571.8,121.685,79.0,0.455,8.85
571.9,121.86,79.0,0.4549999999999999,9.15
572.1,121.81,79.0,0.8300000000000001,9.7
572.3,121.165,79.0,1.1949999999999998,10.549999999999999
572.4,121.39,79.0,1.6,10.549999999999999
572.5,121.17,79.0,1.86,10.049999999999999
572.8,121.87,79.0,1.84,7.5
572.9,122.0,79.0,1.55,7.5
573.1,121.675,79.0,1.26,8.4
573.2,121.74,79.0,1.685,5.1
573.3,121.23,79.0,1.77,5.1
573.4,121.65,79.0,1.685,3.1
573.5,121.675,79.0,1.48,4.4
573.6,121.62,79.0,1.22,4.4
573.7,121.55,79.0,1.255,4.25
573.8,121.41,79.0,1.15,4.25
573.9,120.98,79.0,0.99,4.4
574.0,121.255,79.0,0.965,4.4
574.1,121.595,79.0,0.845,4.35
574.2,121.63,79.0,0.74,4.699999999999999
574.3,121.67,79.0,0.75,5.1
574.5,121.6,79.0,0.865,5.4
574.6,121.25,79.0,1.175,6.45
574.7,120.235,79.0,1.185,6.45
574.8,120.25,79.0,1.42,7.1
575.0,119.41,79.0,1.415,7.1
575.1,119.49,79.0,1.47,8.6
575.3,120.04,79.0,1.3199999999999998,8.200000000000001
575.4,119.945,79.0,1.225,7.7
575.5,120.7,79.0,1.205,7.3
575.6,120.35,79.0,1.1549999999999998,7.199999999999999
575.7,120.7,79.0,1.21,7.199999999999999
575.8,120.275,79.0,1.1549999999999998,8.200000000000001
575.9,120.425,79.0,1.15,8.200000000000001
576.0,120.09,79.0,1.205,8.7
576.1,119.95,79.0,1.14,8.7
576.2,119.655,79.0,1.15,8.200000000000001
576.3,120.13,79.0,1.11,8.200000000000001
576.4,120.015,79.0,1.375,7.65
576.5,120.37,79.0,1.365,7.5
576.6,120.24,79.0,1.06,5.2
576.7,120.365,79.0,1.06,5.2
576.8,120.3,79.0,1.13,2.9
576.9,120.23,79.0,0.685,5.300000000000001
577.0,120.28,79.0,0.63,5.300000000000001
577.1,120.205,79.0,0.62,3.9000000000000004
577.2,119.8,79.0,0.81,2.5
577.3,118.77,79.0,0.94,3.2
577.4,118.85,79.0,1.12,3.2
577.5,118.26,79.0,0.8049999999999999,2.8000000000000003
577.6,118.345,79.0,1.01,2.4
577.7,118.055,79.0,1.115,2.4
577.8,117.86,79.0,1.185,2.0
577.9,117.735,79.0,1.285,3.75
578.0,117.56,79.0,1.295,5.3500000000000005
578.1,117.51,79.0,1.315,5.2
578.2,117.4,79.0,1.305,5.2
578.3,117.44,79.0,1.35,4.699999999999999
578.4,117.28,79.0,1.315,5.2
578.5,117.255,79.0,1.3450000000000002,5.2
578.6,117.215,79.0,1.32,5.1
578.7,117.16,79.0,1.31,5.1
578.8,117.18,79.0,1.28,4.95
578.9,117.315,79.0,1.385,4.95
579.0,117.285,79.0,1.52,5.0
579.1,117.21,79.0,1.63,5.0
579.2,117.22,79.0,1.7000000000000002,5.8
579.3,117.24,79.0,1.66,5.8
579.4,117.15,79.0,1.71,7.800000000000001
579.5,116.97,79.0,1.58,8.6
579.6,116.985,79.0,1.58,7.949999999999999
579.7,117.135,79.0,1.715,7.949999999999999
579.8,116.995,79.0,1.815,7.4
579.9,117.41,79.0,1.855,7.4
580.0,117.135,79.0,1.87,7.050000000000001
580.1,117.295,79.0,1.75,7.050000000000001
580.3,117.125,79.0,1.745,7.050000000000001
580.4,117.015,79.0,1.645,7.15
580.6,117.15,79.0,1.425,7.050000000000001
580.8,117.085,79.0,1.3250000000000002,7.050000000000001
580.9,117.26,79.0,1.375,7.800000000000001
581.0,117.245,79.0,1.36,7.800000000000001
581.1,116.94,79.0,1.38,7.4
581.3,117.095,79.0,1.545,7.45
581.4,117.335,79.0,1.625,8.25
581.5,117.205,79.0,1.6949999999999998,8.3
581.7,117.145,79.0,1.66,9.7
581.8,116.97,79.0,1.65,9.1
581.9,116.875,79.0,1.58,9.7
582.0,116.815,79.0,1.6,9.05
582.2,116.94,79.0,1.5550000000000002,8.95
582.3,117.055,79.0,1.52,8.9
582.4,117.09,79.0,1.495,8.049999999999999
582.5,117.18,79.0,1.4449999999999998,8.049999999999999
582.7,117.115,79.0,1.48,8.049999999999999
582.8,117.01,79.0,1.52,8.75
582.9,117.1,79.0,1.72,9.5
583.0,117.035,79.0,1.87,9.15
583.1,117.15,79.0,2.13,8.100000000000001
583.3,117.14,79.0,2.015,8.45
583.4,117.13,79.0,1.9,8.8
583.6,117.245,79.0,1.84,8.95
583.7,116.935,79.0,1.76,9.65
583.8,117.155,79.0,1.695,8.95
583.9,116.835,79.0,1.605,9.5
584.0,116.88,79.0,1.7200000000000002,8.95
584.2,117.075,79.0,1.665,8.25
584.3,116.805,79.0,1.65,8.4
584.4,117.07,79.0,1.58,8.35
584.6,116.965,79.0,1.495,8.25
584.7,117.1,79.0,1.665,8.9
584.8,116.95,79.0,1.955,8.5
584.9,117.08,79.0,2.29,8.2
585.1,117.18,79.0,2.12,6.2
585.2,117.0,79.0,1.715,6.2
585.3,116.885,79.0,1.98,6.6000000000000005
585.4,116.905,79.0,1.805,6.6000000000000005
585.5,116.885,79.0,1.7399999999999998,8.35
585.6,117.365,79.0,1.7999999999999998,9.05
585.7,117.15,79.0,1.855,9.0
585.9,117.01,79.0,2.01,9.7
586.0,117.02,79.0,1.945,9.7
586.2,116.505,79.0,1.835,9.7
586.3,116.97,79.0,1.64,8.65
586.4,116.79,79.0,1.645,8.4
586.5,116.77,79.0,1.595,7.949999999999999
586.6,116.86,79.0,1.55,8.4
586.7,116.76,79.0,1.5550000000000002,8.4
586.9,116.76,79.0,1.6800000000000002,9.1
587.0,117.06,79.0,1.7999999999999998,9.6
587.1,117.22,79.0,2.05,10.1
587.2,117.61,79.0,2.22,10.1
587.4,117.15,79.0,2.0700000000000003,9.05
587.5,116.875,79.0,1.84,8.55
587.6,116.905,79.0,1.9,8.4
587.8,117.06,79.0,1.81,8.4
587.9,117.185,79.0,2.005,9.5
588.0,117.345,79.0,2.03,9.549999999999999
588.1,117.23,79.0,1.945,10.25
588.2,117.17,79.0,1.96,8.8
588.4,116.975,79.0,1.935,8.8
588.5,117.15,79.0,1.88,7.6
588.6,117.08,79.0,1.88,9.0
588.7,117.075,79.0,1.77,9.3
588.9,117.165,79.0,1.88,9.9
589.0,116.93,79.0,1.99,9.9
589.1,116.895,79.0,2.215,9.399999999999999
589.2,117.09,79.0,2.135,8.5
589.3,117.19,79.0,2.02,7.9
589.4,117.27,79.0,1.88,8.049999999999999
589.6,117.325,79.0,1.815,9.1
589.7,117.355,79.0,1.895,9.25
589.8,117.365,79.0,2.04,9.7
589.9,117.4,79.0,2.115,9.7
590.1,117.43,79.0,2.285,8.65
590.2,117.27,79.0,2.3600000000000003,8.95
590.3,117.265,79.0,2.525,9.8
590.5,117.12,79.0,2.51,10.1
590.6,117.08,79.0,2.265,9.05
590.7,117.185,79.0,2.19,9.05
590.8,117.155,79.0,1.96,7.199999999999999
590.9,117.14,79.0,1.89,7.199999999999999
591.0,117.18,79.0,1.9,8.0
591.1,117.15,79.0,1.86,8.299999999999999
591.3,117.245,79.0,1.76,8.4
591.4,117.09,79.0,1.69,9.05
591.5,117.45,79.0,1.525,9.15
591.6,117.405,79.0,1.5,8.85
591.7,117.285,79.0,1.49,8.85
591.9,117.415,79.0,1.645,8.600000000000001
592.0,117.085,79.0,1.67,9.15
592.1,117.355,79.0,2.005,9.85
592.2,117.42,79.0,2.12,10.4
592.4,117.215,79.0,2.155,10.4
592.5,117.345,79.0,2.145,9.200000000000001
592.7,117.105,79.0,2.165,9.200000000000001
592.8,117.455,79.0,2.315,9.200000000000001
592.9,116.925,79.0,2.585,8.25
593.0,117.22,79.0,3.005,9.350000000000001
593.2,116.99,79.0,3.115,9.6
593.3,117.165,79.0,3.05,10.0
593.4,117.235,79.0,2.8150000000000004,9.85
593.5,117.255,79.0,2.51,9.15
593.7,117.165,79.0,2.095,9.25
593.8,117.105,79.0,1.86,8.5
593.9,117.27,79.0,1.64,8.75
594.0,116.84,79.0,1.58,9.200000000000001
594.2,117.2,79.0,1.66,8.65
594.3,116.89,79.0,1.75,9.85
594.4,117.015,79.0,1.925,8.8
594.6,117.0,79.0,2.045,8.8
594.7,117.115,79.0,1.985,8.85
594.8,117.25,79.0,1.92,9.399999999999999
595.0,117.025,79.0,1.93,9.350000000000001
595.1,117.185,79.0,1.9,9.3
595.2,117.01,79.0,1.79,9.200000000000001
595.4,117.415,79.0,1.645,9.200000000000001
595.6,117.065,79.0,1.745,9.200000000000001
595.7,117.045,79.0,1.77,9.3
595.8,116.835,79.0,1.7999999999999998,9.25
596.0,116.835,79.0,1.75,9.3
596.1,116.875,79.0,1.73,9.25
596.2,117.06,79.0,1.73,9.3
596.3,117.05,79.0,1.845,9.3
596.5,116.935,79.0,1.92,8.8
596.6,116.975,79.0,1.99,9.3
596.7,116.9,79.0,2.22,8.8
596.9,116.79,79.0,2.335,10.0
597.0,116.86,79.0,2.5650000000000004,9.3
597.1,116.915,79.0,2.795,10.0
597.2,117.18,79.0,2.95,9.3
597.3,117.38,79.0,2.55,8.0
597.5,117.28,79.0,2.35,8.25
597.6,116.85,79.0,2.135,8.55
597.8,117.06,79.0,2.01,9.8
597.9,117.375,79.0,2.0,10.1
598.0,117.18,79.0,1.88,9.7
598.2,117.44,79.0,1.8,8.299999999999999
598.4,117.215,79.0,1.9,8.7
598.5,117.26,79.0,2.01,9.75
598.6,117.0,79.0,2.27,9.1
598.8,117.0,79.0,2.535,9.9
598.9,117.085,79.0,2.615,10.0
599.0,117.065,79.0,2.63,9.350000000000001
599.2,116.77,79.0,2.425,10.0
599.3,117.195,79.0,2.3,8.65
599.5,116.975,79.0,2.2750000000000004,9.200000000000001
599.6,117.26,79.0,2.135,9.3
599.7,117.125,79.0,2.23,9.200000000000001
599.8,117.01,79.0,2.36,9.3
600.0,116.915,79.0,2.265,8.65
600.1,117.255,79.0,2.38,8.65
600.2,117.115,79.0,2.045,8.75
600.3,117.31,79.5,2.11,8.75
600.5,117.47,79.0,1.77,9.95
600.6,117.005,79.5,1.6749999999999998,9.399999999999999
600.7,116.8,79.0,1.47,9.3
600.9,116.915,79.0,1.54,9.200000000000001
601.0,117.16,79.0,1.61,9.3
601.1,117.255,79.0,1.585,9.200000000000001
601.2,117.12,79.0,1.61,8.65
601.3,117.325,79.0,1.65,8.65
601.5,117.115,79.0,1.65,8.85
601.6,117.34,79.0,1.655,8.35
601.8,117.17,79.0,1.605,8.25
601.9,116.83,79.0,1.64,7.800000000000001
602.1,116.72,79.0,1.625,7.800000000000001
602.2,116.915,79.0,1.625,8.95
602.3,116.905,79.0,1.705,8.95
602.4,117.2,79.0,1.8,10.1
602.6,117.325,79.0,1.73,9.5
602.7,117.315,79.0,1.67,8.75
602.8,117.385,79.0,1.5299999999999998,8.35
602.9,117.34,79.0,1.38,8.200000000000001
603.0,117.405,79.0,1.315,8.149999999999999
603.1,117.25,79.0,1.385,8.149999999999999
603.3,117.155,79.0,1.415,9.25
603.4,117.15,79.0,1.565,8.5
603.5,116.975,79.0,1.59,9.25
603.6,117.125,79.0,1.51,7.749999999999999
603.7,117.14,79.0,1.525,7.749999999999999
603.9,117.35,79.0,1.52,8.5
604.0,117.32,79.0,1.525,7.25
604.1,117.485,79.0,1.545,8.75
604.2,117.325,79.0,1.565,8.6
604.4,117.525,79.0,1.52,8.6
604.5,117.23,79.0,1.545,9.200000000000001
604.6,117.46,79.0,1.3,8.75
604.7,117.28,79.0,0.99,8.25
604.8,117.32,79.0,0.645,8.200000000000001
604.9,117.07,79.0,0.41,9.1
605.1,117.255,79.0,0.505,9.5
605.2,116.865,79.0,0.8,9.5
605.3,117.16,79.0,1.02,9.5
605.4,117.085,79.0,1.22,8.200000000000001
605.5,116.93,79.0,1.14,8.200000000000001
605.6,116.8,79.0,0.99,7.800000000000001
605.8,116.92,79.0,0.995,8.149999999999999
605.9,117.425,79.0,1.0499999999999998,9.1
606.0,117.145,79.0,1.22,7.9
606.1,120.975,79.0,1.35,7.3
606.2,121.115,79.0,1.1949999999999998,7.3
606.3,124.29,79.0,1.67,4.549999999999999
606.4,123.75,79.0,1.7,8.75
606.5,122.49,79.0,1.72,6.000000000000001
606.6,121.865,79.0,1.71,8.3
606.7,121.28,79.0,1.735,8.3
606.8,121.18,79.0,1.83,7.3
606.9,121.585,79.0,1.95,7.3
