MD,TVA,RPMA,WOBA,ROPA
218.6,137.71,80.0,1.75,7.350000000000001
218.7,137.72000000000003,80.0,1.11,7.9
218.8,137.48000000000002,80.0,0.97,7.55
218.9,137.60500000000002,80.0,0.8400000000000001,7.55
219.0,137.39499999999998,80.0,0.965,9.200000000000001
219.1,137.365,80.0,0.77,9.200000000000001
219.2,137.345,80.0,0.715,10.25
219.3,137.185,80.0,1.03,10.25
219.4,137.22,80.0,1.5699999999999998,8.25
219.5,137.26,80.0,2.05,7.199999999999999
219.6,137.14,80.0,1.955,7.199999999999999
219.7,137.055,80.0,1.37,6.550000000000001
219.8,136.85500000000002,80.0,1.445,5.8999999999999995
219.9,136.985,80.0,1.77,6.699999999999999
220.0,137.225,80.0,2.155,7.45
220.1,137.17000000000002,80.0,2.15,7.45
220.2,137.195,80.0,2.12,7.3
220.3,137.31,80.0,1.87,7.3
220.4,137.195,80.0,1.87,7.65
220.5,137.05,80.0,2.12,7.65
220.6,137.005,80.0,2.4000000000000004,7.65
220.7,136.86,80.0,1.31,7.199999999999999
220.8,136.765,80.0,1.125,8.25
220.9,136.54500000000002,80.0,0.945,8.25
221.0,136.565,80.0,0.87,10.2
221.1,136.54500000000002,80.0,1.0,10.2
221.2,136.82999999999998,80.0,1.6549999999999998,9.05
221.3,137.15499999999997,80.0,2.285,7.0
221.4,137.19,80.0,2.395,7.0
221.5,137.01,80.0,2.355,7.199999999999999
221.6,137.01,80.0,2.43,7.4
221.7,136.96499999999995,80.0,2.38,7.25
221.8,136.89499999999998,80.0,2.415,7.199999999999999
221.9,136.75,80.0,2.5,7.199999999999999
222.0,136.91,80.0,2.15,7.3
222.1,136.83499999999998,80.0,2.27,7.55
222.2,136.825,80.0,2.5650000000000004,6.799999999999999
222.3,137.02999999999997,80.0,2.585,5.8
222.4,137.20499999999998,80.0,2.165,5.75
222.5,137.075,80.0,1.87,5.699999999999999
222.6,137.14999999999998,80.0,1.89,5.699999999999999
222.7,136.73,80.0,1.84,6.8500000000000005
222.8,136.67000000000002,80.0,1.885,8.05
222.9,136.8,80.0,2.53,8.100000000000001
223.0,136.835,80.0,2.585,7.199999999999999
223.1,136.565,80.0,2.535,6.3
223.2,136.495,80.0,2.47,6.3
223.3,136.72,80.0,2.42,4.5
223.4,136.67,80.0,2.34,4.5
223.5,136.55,80.0,2.34,5.6000000000000005
223.6,136.605,80.0,2.51,5.800000000000001
223.7,136.73,80.0,2.585,6.0
223.8,136.77499999999998,80.0,2.42,5.700000000000001
223.9,136.70499999999998,80.0,2.315,5.4
224.0,136.465,80.0,2.265,5.6000000000000005
224.1,136.26999999999998,80.0,2.23,5.8
224.2,136.34,80.0,2.215,5.8
224.3,136.575,80.0,2.285,6.65
224.4,136.83499999999998,80.0,2.34,7.050000000000001
224.5,136.79500000000002,80.0,2.415,6.6000000000000005
224.6,136.64,80.0,2.41,6.6000000000000005
224.7,136.56,80.0,2.455,7.0
224.8,136.555,80.0,2.455,6.6
224.9,136.56,80.0,2.4400000000000004,5.8
225.0,136.505,80.0,2.635,5.8
225.1,136.54,80.0,2.81,6.1
225.2,136.52,80.0,2.7,6.1
225.3,136.495,80.0,2.54,4.0
225.4,136.17000000000002,80.0,2.47,3.55
225.5,136.18,80.0,2.225,3.1
225.6,136.245,80.0,2.145,3.1
225.7,136.165,80.0,2.2750000000000004,3.9000000000000004
225.8,136.45,80.0,2.43,6.5
225.9,136.3,80.0,2.42,6.5
226.0,136.01999999999998,80.0,2.4450000000000003,6.5
226.1,136.02999999999997,80.0,2.495,6.15
226.2,136.1,80.0,2.525,5.75
226.3,136.14,80.0,2.51,5.699999999999999
226.4,135.66500000000002,80.0,2.4,5.6000000000000005
226.5,135.595,80.0,2.375,5.5
226.6,135.725,80.0,2.47,5.75
226.7,135.765,80.0,2.59,6.0
226.8,135.98,80.0,2.63,6.0
226.9,136.19,80.0,2.44,3.7
227.0,136.365,80.0,2.4450000000000003,3.7
227.1,136.095,80.0,2.4000000000000004,2.6
227.2,136.43,80.0,2.32,2.6
227.3,136.23000000000002,80.0,2.405,2.8000000000000003
227.4,136.76,80.0,2.44,2.8000000000000003
227.5,136.85,80.0,2.38,4.1
227.6,136.6,80.0,2.4000000000000004,4.25
227.7,136.83,80.0,2.38,4.4
227.8,136.97,80.0,2.53,4.4
227.9,137.36,80.0,2.42,4.3
228.0,137.41,80.0,2.05,4.45
228.1,137.48000000000002,80.0,1.885,4.6000000000000005
228.2,137.61,80.0,2.09,4.6000000000000005
228.3,137.53,80.0,2.395,6.1
228.4,137.49,80.0,2.52,6.1
228.5,137.12,80.0,2.485,6.1
228.6,137.385,80.0,2.53,5.700000000000001
228.7,137.485,80.0,2.515,5.300000000000001
228.8,137.64,80.0,2.575,5.05
228.9,137.485,80.0,2.57,4.8
229.0,137.79500000000002,80.0,2.47,4.3
229.1,137.68,80.0,2.42,3.8
229.2,137.65,80.0,2.45,3.8
229.3,137.755,80.0,2.43,4.6000000000000005
229.4,138.2,80.0,2.49,4.6000000000000005
229.5,137.97500000000002,80.0,2.45,4.6000000000000005
229.6,138.465,80.0,2.495,4.5
229.7,138.335,80.0,2.415,4.4
229.8,137.96,80.0,1.98,4.4
229.9,138.125,80.0,1.88,5.1
230.0,138.08999999999995,80.0,2.22,6.15
230.1,137.675,80.0,2.355,6.5
230.2,137.6,80.0,2.32,6.5
230.3,137.95999999999998,80.0,2.38,6.45
230.4,138.125,80.0,2.38,6.799999999999999
230.5,138.08,80.0,2.06,7.199999999999999
230.6,137.875,80.0,2.125,6.8999999999999995
230.7,137.91,80.0,2.2350000000000003,6.8999999999999995
230.8,138.065,80.0,2.415,6.8999999999999995
230.9,138.2,80.0,2.525,7.199999999999999
231.0,138.27499999999998,80.0,2.54,6.550000000000001
231.1,138.29,80.0,2.48,5.8999999999999995
231.2,138.48,80.0,2.4,5.8999999999999995
231.3,138.66,80.0,2.43,5.4
231.4,138.57,80.0,2.405,5.4
231.5,138.24,80.0,2.34,5.4
231.6,138.145,80.0,2.26,6.25
231.7,138.305,80.0,1.86,7.1
231.8,138.71,80.0,1.455,6.8500000000000005
231.9,138.95,80.0,1.4449999999999998,6.8500000000000005
232.0,139.0,80.0,1.465,6.8500000000000005
232.1,138.95499999999998,80.0,1.925,7.1
232.2,138.635,40.0,0.93,7.1
232.4,138.15,50.160831396581635,0.426983999173508,7.1
232.5,137.695,80.0,0.42,2.7
232.6,137.905,80.0,0.42,4.8
232.7,137.92,80.0,0.91,6.8999999999999995
232.8,137.89999999999998,80.0,1.34,6.8999999999999995
232.9,137.79,80.0,1.93,6.8999999999999995
233.0,137.8,80.0,2.32,5.85
233.1,137.86,80.0,2.465,4.8
233.2,137.735,80.0,2.635,5.300000000000001
233.3,137.77,80.0,2.7350000000000003,5.8
233.4,137.97,80.0,2.835,5.35
233.5,137.77499999999998,80.0,2.835,4.9
233.6,137.94,80.0,2.6950000000000003,4.35
233.7,136.69,80.0,2.68,3.8
233.8,135.185,80.0,2.6900000000000004,3.8
233.9,133.595,80.0,2.51,3.1
234.0,133.07999999999998,80.0,2.305,3.15
234.1,133.505,80.0,2.375,3.2
234.2,133.99,80.0,2.475,3.2
234.3,133.95,80.0,2.52,3.7
234.4,133.62,80.0,2.69,4.2
234.5,133.69,80.0,2.64,4.3
234.6,133.82999999999998,80.0,2.6,4.45
234.7,133.9,80.0,2.64,4.6000000000000005
234.8,133.99,80.0,2.67,4.6000000000000005
234.9,134.19,80.0,2.74,4.6000000000000005
235.0,134.245,80.0,2.63,4.6499999999999995
235.1,133.65,80.0,2.8,4.699999999999999
235.2,134.04500000000002,80.0,2.835,4.449999999999999
235.3,134.41,80.0,2.68,4.2
235.4,134.335,80.0,2.71,4.2
235.5,134.5,80.0,2.705,3.3000000000000003
235.6,134.35500000000002,80.0,2.635,3.3000000000000003
235.7,134.51,80.0,2.61,3.3000000000000003
235.8,134.435,80.0,2.68,3.7
235.9,134.395,80.0,2.615,4.1
236.0,134.5,80.0,2.63,4.25
236.1,134.61,80.0,2.81,4.4
236.2,134.47500000000002,80.0,2.78,4.4
236.3,134.36,80.0,2.69,3.7
236.4,134.35,80.0,2.74,3.75
236.5,134.09,80.0,2.6950000000000003,3.8
236.6,134.04,80.0,2.65,3.8
236.7,133.71,80.0,2.715,3.9000000000000004
236.8,134.24,80.0,2.72,3.9000000000000004
236.9,134.15,80.0,2.75,4.1
237.0,133.96,80.0,2.79,4.1
237.1,133.79,80.0,2.77,3.0
237.2,133.685,80.0,2.77,3.0
237.3,133.425,80.0,2.675,2.8000000000000003
237.4,133.62,80.0,2.59,2.8000000000000003
237.5,133.88,80.0,2.61,3.0
237.6,133.34,80.0,2.72,3.0
237.7,133.495,80.0,2.685,4.2
237.8,133.505,80.0,2.655,4.2
237.9,133.735,80.0,2.605,4.5
238.0,133.885,80.0,2.55,4.5
238.1,133.845,80.0,2.2350000000000003,4.2
238.2,133.81,80.0,2.09,4.8
238.3,133.77,80.0,2.13,5.4
238.4,133.68,80.0,2.2,5.4
238.5,133.60000000000002,80.0,2.045,5.4
238.6,133.70499999999998,80.0,1.99,5.45
238.7,133.88,80.0,2.06,5.5
238.8,133.98000000000002,80.0,2.3150000000000004,5.6000000000000005
238.9,134.075,80.0,2.68,5.699999999999999
239.0,134.245,80.0,2.575,5.15
239.1,134.35500000000002,80.0,2.245,4.6000000000000005
239.2,134.5,80.0,1.9,4.6000000000000005
239.3,134.4,80.0,1.94,5.15
239.4,134.36,80.0,2.17,6.2
239.5,134.33999999999995,80.0,2.515,6.7
239.6,134.42,80.0,2.59,6.7
239.7,134.86,80.0,2.335,5.4
239.8,134.7,80.0,2.075,5.4
239.9,134.36,80.0,1.63,5.1
240.0,134.84500000000003,80.0,1.725,5.1
240.1,134.62,80.0,1.82,6.5
240.2,134.85500000000002,80.0,1.88,6.1
240.3,134.86,80.0,1.91,5.699999999999999
240.4,134.765,80.0,1.74,5.949999999999999
240.5,134.905,80.0,1.845,6.2
240.6,134.89499999999998,80.0,2.375,5.9
240.7,134.77,80.0,2.77,5.6000000000000005
240.8,135.29,80.0,2.33,5.6000000000000005
240.9,135.225,80.0,2.045,5.75
241.0,135.16,80.0,1.7,5.8999999999999995
241.1,135.215,80.0,1.865,5.75
241.2,135.44,80.0,2.265,5.6000000000000005
241.3,135.435,80.0,2.51,5.85
241.4,135.5,80.0,2.48,6.0
241.5,135.585,80.0,2.395,5.8999999999999995
241.6,135.63,80.0,2.345,5.8999999999999995
241.7,135.765,80.0,2.3200000000000003,6.699999999999999
241.8,135.815,80.0,2.56,7.5
241.9,135.915,80.0,2.6950000000000003,5.8999999999999995
242.0,135.875,80.0,2.6500000000000004,6.3
242.1,136.05,80.0,2.645,6.3
242.2,135.64,80.0,2.65,6.7
242.3,136.01,80.0,2.68,5.4
242.4,135.74,80.0,2.75,5.549999999999999
242.5,135.69,80.0,2.76,5.699999999999999
242.6,135.76,80.0,2.645,5.699999999999999
242.7,135.70499999999998,80.0,2.645,5.699999999999999
242.8,135.66000000000005,80.0,2.725,5.8
242.9,136.17,80.0,2.81,5.8999999999999995
243.0,135.995,80.0,2.735,5.549999999999999
243.1,135.91,80.0,2.57,5.2
243.2,135.985,80.0,2.545,5.6000000000000005
243.3,136.41,80.0,2.37,6.0
243.4,136.195,80.0,2.415,6.0
243.5,136.265,80.0,2.455,6.550000000000001
243.6,136.36,80.0,2.615,6.550000000000001
243.7,136.435,80.0,2.655,6.0
243.8,136.685,80.0,2.595,5.8999999999999995
243.9,136.635,80.0,2.6500000000000004,5.8
244.0,136.57999999999998,80.0,2.6500000000000004,6.0
244.1,136.485,80.0,2.685,6.2
244.2,136.49,80.0,2.725,6.1
244.3,136.70499999999998,80.0,2.7350000000000003,6.0
244.4,136.98000000000002,80.0,2.7350000000000003,6.1
244.5,137.0,80.0,2.72,6.2
244.6,136.7,80.0,2.695,6.05
244.7,136.82,80.0,2.765,5.8999999999999995
244.8,136.95499999999998,80.0,2.7350000000000003,5.85
244.9,136.84,80.0,2.63,5.8
245.0,136.685,80.0,2.585,5.8999999999999995
245.1,136.64499999999998,80.0,2.585,6.0
245.2,136.83,80.0,2.59,6.0
245.3,137.23,80.0,2.69,6.5
245.4,137.0,80.0,2.83,6.5
245.5,137.135,80.0,2.755,6.4
245.6,137.185,80.0,2.7300000000000004,5.75
245.7,137.16500000000002,80.0,2.75,5.1
245.8,137.235,80.0,2.73,5.449999999999999
245.9,137.54,80.0,2.685,5.8
246.0,137.755,80.0,2.685,5.8
246.1,137.7,80.0,2.585,5.8
246.2,137.17,80.0,2.74,5.8
246.3,137.295,80.0,2.6500000000000004,5.85
246.4,137.48,80.0,2.19,5.8999999999999995
246.5,137.72,80.0,1.765,6.15
246.6,137.875,80.0,1.965,6.4
246.7,137.85000000000002,80.0,2.18,6.4
246.8,137.695,80.0,2.355,6.4
246.9,137.83499999999998,80.0,2.015,6.75
247.0,137.935,80.0,1.93,6.8999999999999995
247.1,137.855,80.0,2.435,6.7
247.2,137.695,80.0,2.79,6.35
247.3,137.75,80.0,2.8,6.0
247.4,137.83499999999998,80.0,2.655,5.949999999999999
247.5,137.745,80.0,2.67,5.8999999999999995
247.6,137.86,80.0,2.67,5.8999999999999995
247.7,138.06,80.0,2.6900000000000004,5.8999999999999995
247.8,138.19,80.0,2.6900000000000004,6.05
247.9,138.36,80.0,2.65,6.2
248.0,138.48,80.0,2.31,6.2
248.1,138.39,80.0,1.805,6.35
248.2,137.755,80.0,1.17,6.5
248.3,136.845,80.0,1.595,6.5
248.4,136.54,80.0,2.02,6.5
