MD,TVA,RPMA,WOBA,ROPA
998.8,52.01831,86.49423,2.6957515,6.2924500000000005
998.9,51.99192,86.49847,1.9123875,6.2924500000000005
999.0,52.039255,85.48334,1.8872035,4.53032
999.1,52.035235,85.50453,2.1808815,2.7681899999999997
999.2,52.03506,85.834085,2.2493705,2.7681899999999997
999.3,52.025105,86.515415,2.2626955,2.7681899999999997
999.4,52.02236,85.98562,1.944229,2.7681899999999997
999.5,52.0223,85.737655,2.3297155,2.9547
999.6,52.03086,86.01952,1.8554875,3.14121
999.7,52.03297,85.93581,2.1660885,3.14121
999.8,52.027575,86.22191,2.3814125,3.14121
999.9,52.033845,86.23462,2.123722,3.14121
1000.0,52.032855,86.25264,2.105999,3.73773
1000.1,52.027105,85.706925,2.0900075,4.33425
1000.2,52.032675,85.592485,2.0204505,4.33425
1000.3,52.05805,85.605195,1.602589,4.33425
1000.4,52.045915,85.815,1.91066,4.33425
1000.5,52.03383,86.05342,2.168625,3.94874
1000.6,52.02556,86.06296,1.9313125,3.56323
1000.7,52.05051,85.98667,1.9375645,3.56323
1000.8,52.04433,85.70375,1.8083115,3.56323
1000.9,52.05345,86.48151,1.634842,3.56323
1001.0,52.051685,86.351185,1.7915345,3.56323
1001.1,52.04348,86.327875,2.1218565,4.33434
1001.2,52.01715,86.20177,1.674011,4.33434
1001.3,52.03996,85.739775,2.032173,4.33434
1001.4,52.04977,86.08415,2.519192,4.33434
1001.5,52.03406,85.97395,2.772232,3.705235
1001.6,52.04105,86.147725,2.784092,3.07613
1001.7,52.023915,86.19118,2.0681535,3.07613
1001.8,52.03212,85.898715,2.0646935,3.07613
1001.9,52.02535,85.68573,2.5367815,3.07613
1002.0,52.031335,86.049185,3.101086,1.845875
1002.1,52.00916,83.70951,2.610916,0.61562
1002.2,52.01259,85.42612,1.7390785,0.61562
1002.3,52.04644,86.39675,1.499626,0.61562
1002.4,52.04109,86.479395,1.048317,0.61562
1002.5,52.036315,85.92839,1.2215465,0.61562
1002.6,52.01036,86.146675,1.3558615,0.50326
1002.7,51.993375,86.127605,1.5483975,0.50326
1002.8,51.996505,86.131845,2.0033035,0.50326
1002.9,51.985465,86.14562,2.6436955,0.50326
1003.0,51.955485,86.158325,2.654087,1.9921449999999998
1003.1,51.955075,85.932625,1.680981,3.48103
1003.2,51.992575,85.696325,2.0828515,3.48103
1003.3,51.95353,85.5787,2.450752,3.48103
1003.4,51.98597,85.92203,2.2792625,3.48103
1003.5,51.98075,86.15514,2.5942575,3.03556
1003.6,51.944475,86.356475,2.0286255,2.59009
1003.7,51.946015,86.100055,2.333355,2.59009
1003.8,51.90481,86.268535,2.275257,2.59009
1003.9,51.88717,86.146675,2.0574035,2.59009
1004.0,51.872845,85.45897,1.7797165,2.546625
1004.1,51.868775,86.61821,1.9689295,2.50316
1004.2,51.869705,85.04889,1.8989675,2.50316
1004.3,51.979235,85.98772,0.9403495,2.50316
1004.4,51.97362,85.972885,1.300255,2.50316
1004.5,51.969295,86.62775,1.926647,2.50316
1004.6,51.95019,86.849215,2.1714245,2.403005
1004.7,51.93248,86.470925,1.9989965,2.30285
1004.8,51.944655,86.071435,1.652958,2.30285
1004.9,51.9768,85.6709,1.182461,2.30285
1005.0,51.97387,85.54692,1.462013,3.749765
1005.1,51.98137,85.580835,1.678806,5.196680000000001
1005.2,52.001415,86.26323,1.247486,5.196680000000001
1005.3,52.004115,85.934745,1.989143,5.196680000000001
1005.4,52.012495,86.34906,2.11013,5.196680000000001
1005.5,52.00669,86.250515,2.210205,4.896065
1005.6,52.018715,86.307735,1.9371755,4.896065
1005.7,52.01174,86.07038,1.5646095,4.59545
1005.9,52.027265,86.083095,1.6764105,4.59545
1006.0,52.03115,85.86905,1.1848565,4.59545
1006.1,52.04336,85.92097,1.7660825,4.836935
1006.2,52.051065,86.184815,1.6492345,5.07842
1006.3,52.04947,86.20813,1.5302355,5.07842
1006.4,52.055425,86.129715,2.1934165,5.07842
1006.5,52.061915,86.39145,2.6649745,5.801435000000001
1006.7,52.027135,85.86269,2.1952785,6.524450000000001
1006.9,51.98982,85.629565,1.2554855,6.524450000000001
1007.0,51.96373,85.994075,1.210842,6.524450000000001
1007.1,51.95348,85.716455,1.55542,6.029999999999999
1007.2,51.93615,86.07038,1.121433,5.535550000000001
1007.3,51.947635,86.1774,1.4068485,5.535550000000001
1007.4,51.91865,86.28972,1.7680855,5.535550000000001
1007.5,51.942955,86.33635,1.900532,5.535550000000001
1007.6,51.97333,85.64017,1.854435,3.4105600000000003
1007.7,51.97318,86.04389,2.1455765,3.4105600000000003
1007.8,51.937,84.782915,2.4238015,3.4105600000000003
1007.9,51.985405,85.99196,1.5162505,3.190455
1008.1,51.972095,85.523605,1.4437675,3.190455
1008.2,51.985745,86.164685,1.309452,2.97035
1008.3,51.96791,86.322575,1.750637,2.97035
1008.4,51.944695,86.17316,1.5350345,2.97035
1008.5,51.93357,86.244155,1.3054465,2.97035
1008.6,51.923605,85.93368,1.192585,5.832185
1008.7,51.914155,86.253695,1.334095,8.69402
1008.8,51.914455,86.26536,1.660557,8.69402
1008.9,51.917955,86.247345,2.0469705,8.69402
1009.0,51.914855,86.15516,1.998871,8.841895
1009.1,51.92234,86.145615,2.4289895,8.841895
1009.2,51.92202,86.0778,2.9469225,8.98977
1009.3,51.916605,86.219785,2.5487825,8.98977
1009.4,51.917445,86.233565,2.840729,8.98977
1009.5,51.926715,85.96971,2.3863565,10.279834999999999
1009.6,51.931595,86.08946,2.4571075,10.279834999999999
1010.0,51.93803,86.246275,0.01,7.08999
1010.1,51.92914,85.79805,0.01,7.08999
1010.2,51.93472,86.168925,0.01,2.61008
1010.3,51.918495,86.285485,0.3080435,2.61008
1010.4,51.901175,86.09581,0.597724,2.61008
1010.5,51.913585,85.473805,0.0099665,2.61008
1010.6,51.934375,85.818185,0.198779,4.404575
1010.7,51.918815,85.58189,0.01,6.19907
1010.8,51.91218,85.560695,0.052741,6.19907
1010.9,51.899955,85.534205,0.052741,6.19907
1011.0,51.912515,86.253695,0.01,5.41426
1011.2,51.902065,86.150915,0.01,5.41426
1011.3,51.903655,86.102165,0.01,4.62945
1011.4,51.90958,86.229325,0.1077755,4.62945
1011.5,51.906115,86.06084,0.01,9.013435
1011.6,51.93284,86.26323,0.1077755,9.013435
1012.1,51.93123,86.12549,0.75959,2.33784
1012.2,51.968075,84.45655,0.959465,2.33784
1012.3,51.92441,86.710395,1.4991075,2.33784
1012.4,51.9936,85.556455,0.3384235,2.33784
1012.5,51.98816,85.758845,1.5371855,2.34117
1012.6,51.98484,86.145615,2.615124,2.34117
1012.7,51.972265,86.16362,2.829918,2.3445
1012.8,51.960215,86.4741,2.868828,2.3445
1012.9,51.95705,86.202825,2.8093985,2.3445
1013.0,51.940135,86.25475,2.8256535,2.3445
1013.1,51.950595,85.98984,2.8882865,5.436325
1013.2,51.954815,86.178455,2.817261,5.436325
1013.3,51.962315,86.12971,2.9697035,8.52815
1013.4,51.959695,86.528135,2.7788925,8.52815
1013.5,51.95184,86.49846,2.8440435,8.52815
1013.6,51.930155,86.37873,2.8257865,9.56514
1014.0,51.89207,86.053425,3.6960295,10.11822
1014.1,51.928995,86.34906,3.706421,9.634310000000001
1014.2,51.913905,86.66165,1.132622,9.634310000000001
1014.3,51.91602,86.329985,1.048538,9.634310000000001
1014.4,51.91828,86.14349,1.0678595,9.634310000000001
1014.5,51.92074,86.100055,1.4048115,8.04484
1014.6,51.9209,86.023755,1.49662,8.04484
1014.8,51.923865,86.104295,1.723518,6.45537
1014.9,51.92246,85.863755,1.6492995,6.45537
1015.7,51.9302,86.191175,1.2975315,7.91484
1015.8,51.943455,85.584,1.403866,7.91484
1015.9,51.94381,86.186935,0.951481,7.91484
1016.0,51.934365,86.289725,1.6239815,6.78343
1016.1,51.92255,86.106405,1.932316,5.65202
1016.2,51.918995,86.298205,1.9878805,5.65202
1016.3,51.945025,86.37661,1.9896125,5.65202
1016.4,51.956025,85.75885,1.7129935,5.65202
1016.5,51.941525,86.282305,1.9885485,5.62694
1016.6,51.943785,85.74401,1.773487,5.601859999999999
1016.7,51.95219,86.144555,1.612396,5.601859999999999
1016.8,51.92827,85.82031,2.240921,5.601859999999999
1016.9,51.909595,85.643345,2.727402,5.601859999999999
1017.0,51.9281,85.872225,2.976311,5.2591600000000005
1017.1,51.9487,85.93898,2.4573175,4.916460000000001
1017.2,51.95358,85.68573,2.597355,4.916460000000001
1017.3,51.97909,85.7048,2.3739055,4.916460000000001
1017.4,51.944505,85.85633,2.1950835,4.916460000000001
1017.5,51.96388,85.88282,1.772957,4.916460000000001
1017.6,51.94274,86.331045,1.823452,4.82213
1017.7,51.93625,86.220845,1.8481065,4.82213
1017.8,51.92247,86.392505,2.3135375,4.82213
1017.9,51.921425,86.25369,1.919922,4.82213
1018.0,51.93385,86.505885,1.567898,4.404015
1018.1,51.919725,85.87753,1.409454,3.9859
1018.2,51.88088,85.497115,1.5955965,3.9859
1018.3,51.90256,85.852095,1.573082,3.9859
1018.4,51.92128,85.948515,1.841175,3.9859
1018.5,51.896705,86.098995,1.6470375,3.1203350000000003
1018.6,51.89755,86.603385,1.4991305,2.25477
1018.7,51.896815,86.066135,1.92992,2.25477
1018.8,51.90324,86.07355,2.0255885,2.25477
1018.9,51.913735,86.220855,1.9090005,2.25477
1019.0,51.93926,85.93369,1.4217185,2.649295
1019.1,51.93821,85.807585,1.2878075,3.0438199999999997
1019.2,51.929985,86.0174,1.686478,3.0438199999999997
1019.3,51.937695,86.213425,1.4727405,3.0438199999999997
1019.4,51.93227,86.15939,1.845707,3.0438199999999997
1019.5,51.95498,85.79699,1.919525,3.0438199999999997
1019.6,51.95078,86.178465,1.796135,3.402075
1019.7,51.947445,86.257935,1.622513,3.76033
1019.8,51.94884,86.598075,1.717388,3.76033
1019.9,51.94277,85.95806,1.55843,3.76033
1020.0,51.92986,85.350885,1.6662215,3.76033
1020.1,51.905245,85.838315,1.923252,3.29086
1020.2,51.92621,85.967595,1.60133,2.8213899999999996
1020.3,51.9267,86.032225,1.4413035,2.8213899999999996
1020.5,51.920005,86.28973,1.7900085,2.8213899999999996
1020.6,51.92774,85.807585,2.322067,6.09812
1020.7,51.9026,86.26959,2.724075,6.09812
1020.8,51.88818,83.60143,1.295654,6.09812
1020.9,51.881185,85.613675,1.28886,6.09812
1021.0,51.86553,86.015285,1.696873,4.085435
1021.1,51.853655,85.767325,1.762558,2.07275
1021.2,51.85785,86.0778,1.76696,2.07275
1021.3,51.840375,86.0672,1.7296485,2.07275
1021.4,51.856125,86.00256,1.78281,2.07275
1021.5,51.85719,86.318325,1.712059,2.265405
1021.6,51.83238,86.027995,1.791069,2.45806
1021.7,51.85052,86.158325,1.908333,2.45806
1021.8,51.845295,86.36602,1.679676,2.45806
1021.9,51.83831,86.27489,1.722057,2.45806
1022.0,51.81332,86.13714,1.7798805,2.78421
1022.1,51.812645,85.778985,1.948303,3.11036
1022.2,51.796715,85.931565,2.3064765,3.11036
1022.3,51.80179,86.400985,2.2530475,3.11036
1022.4,51.78342,86.530265,2.2986145,3.11036
1022.5,51.81698,86.52496,1.8635635,3.11036
1022.6,51.821575,85.706925,2.103676,1.65449
1022.7,51.85091,85.959115,2.0842245,1.65449
1022.8,51.829205,86.018455,2.4085425,1.65449
1022.9,51.81822,86.168925,2.067028,1.65449
1023.0,51.823645,86.28972,2.2313305,1.5154100000000001
1023.1,51.78398,84.424765,1.704727,1.37633
1023.2,51.81355,86.468805,1.89608,1.37633
1023.3,51.791135,86.15939,1.7155265,1.37633
1023.4,51.7789,86.386145,1.504059,1.37633
1023.5,51.80092,86.399925,1.499794,1.26243
1023.6,51.777325,86.132895,1.526314,1.14853
1023.7,51.779405,85.50136,2.214802,1.14853
1023.8,51.772595,85.059485,1.8599665,1.14853
1023.9,51.79165,86.059785,1.9022025,1.14853
1024.0,51.782045,85.33287,1.636509,1.58992
1024.1,51.79497,86.163625,1.4738125,2.03131
1024.2,51.78623,86.19011,1.157486,2.03131
1024.3,51.76984,85.876465,1.2646145,2.03131
1024.4,51.78208,86.132895,1.1706775,2.03131
1024.5,51.781525,86.060835,1.483536,3.94405
1024.6,51.792005,86.0513,1.6418345,5.856789999999999
1024.7,51.800205,85.4187,1.3712155,5.856789999999999
1024.8,51.8006,85.538445,1.0095825,5.856789999999999
1024.9,51.798125,85.881775,1.347626,5.856789999999999
1025.0,51.80146,84.844385,1.215847,4.391765
1025.1,51.792195,85.789575,0.934292,4.391765
1025.2,51.786615,85.559635,1.014107,2.9267399999999997
1025.3,51.78851,85.738715,2.0327795,2.9267399999999997
1025.4,51.786775,86.0619,1.378414,2.9267399999999997
1025.5,51.7824,86.05131,1.3954655,3.343755
1025.6,51.786425,84.750075,1.3682785,3.76077
1025.7,51.793055,85.39539,1.4654235,3.76077
1025.8,51.797115,85.69951,1.5765495,3.76077
1025.9,51.784665,85.24174,1.433708,3.76077
1026.0,51.81489,85.898715,2.1224595,3.3034950000000003
1026.1,51.79417,86.15832,1.6560935,2.8462199999999998
1026.2,51.780615,85.87222,1.4503705,2.8462199999999998
1026.3,51.775095,86.077805,1.2306365,2.8462199999999998
1026.4,51.782935,86.350125,1.2578165,2.8462199999999998
1026.5,51.80321,85.96759,1.1354905,2.75984
1026.6,51.79902,86.352245,1.1500165,2.6734599999999995
1026.7,51.811215,86.30668,1.740841,2.6734599999999995
1026.8,51.815935,86.244165,1.5245785,2.6734599999999995
1026.9,51.82831,86.23462,1.267414,2.6734599999999995
1027.0,51.82925,86.13078,1.2010615,2.68088
1027.1,51.832235,86.45184,1.8679615,2.6883
1027.2,51.834465,85.540555,1.4257165,2.6883
1027.3,51.85424,85.28731,1.772278,2.6883
1027.4,51.854555,85.66984,1.555359,2.6883
1027.5,51.8306,86.025875,1.378273,2.7268350000000003
1027.6,51.823265,85.92733,1.100456,2.76537
1027.7,51.82673,86.35012,1.453964,2.76537
1027.8,51.836895,86.37661,1.4686165,2.76537
1027.9,51.825015,86.180585,1.426514,2.76537
1028.0,51.83639,85.763085,1.7063295,3.112765
1028.1,51.82606,86.580065,1.5520325,3.112765
1028.2,51.85054,85.96759,1.409458,3.46016
1028.3,51.83639,85.913545,1.1598815,3.46016
1028.4,51.84545,86.37449,1.8185275,3.46016
1028.5,51.843005,86.657415,1.3945315,3.2667
1028.6,51.857685,85.07856,1.9247205,3.0732399999999997
1028.7,51.840445,84.78186,1.7925415,3.0732399999999997
1028.8,51.848765,86.14244,1.614521,3.0732399999999997
1028.9,51.851935,86.126545,1.577751,3.0732399999999997
1029.0,51.851215,86.085215,1.685814,3.07531
1029.1,51.845605,86.169985,1.820259,3.0773800000000002
1029.2,51.84875,85.904015,2.046516,3.0773800000000002
1029.3,51.84843,86.20071,1.926857,3.0773800000000002
1029.4,51.8439,86.21238,0.9940745,3.0773800000000002
1029.5,51.836555,86.21025,0.971423,3.891555
1029.6,51.834775,85.957,1.8249205,4.70573
1029.7,51.828685,85.65712,1.773754,4.70573
1029.8,51.812645,85.71116,0.941761,4.70573
1029.9,51.820125,86.478335,1.4510195,4.70573
1030.0,51.82259,86.016335,1.209717,3.56641
1030.1,51.83639,86.422175,1.6859435,2.42709
1030.2,51.822965,86.853445,1.510857,2.42709
1030.3,51.815235,85.752485,1.489548,2.42709
1030.4,51.819455,85.86905,1.557632,2.42709
1030.5,51.80688,84.66849,1.123638,2.299745
1030.6,51.795345,86.10534,1.4077225,2.1723999999999997
1030.7,51.785185,86.648945,2.1083335,2.1723999999999997
1030.8,51.79742,86.55463,1.5910685,2.1723999999999997
1030.9,51.79498,86.46774,1.8938065,2.1723999999999997
1031.0,51.79375,85.750375,2.012123,2.6319500000000002
1031.1,51.78468,85.985605,1.5244445,2.6319500000000002
1031.2,51.808945,85.90931,1.7292515,3.0915
1031.3,51.809855,85.995145,2.2534445,3.0915
1031.4,51.705385,86.55464,1.862621,3.0915
1031.5,43.42552,84.41735,1.432114,0.71158
1031.6,43.360745,86.446555,2.321663,0.71158
1031.7,43.2757,86.58537,2.124191,0.71158
1031.8,43.365075,86.41052,2.2529145,0.71158
1031.9,43.384485,86.44867,2.4935535,0.71158
1032.0,43.348485,85.282005,1.052216,0.46841
1032.1,43.386565,86.55886,1.338299,0.22524
1032.2,43.28612,84.67908,1.448502,0.22524
1032.3,43.35828,85.86906,1.184265,0.22524
1032.4,43.34569,85.711165,0.80904,0.22524
1032.5,43.343085,86.503765,1.455025,1.49391
1032.6,43.274635,85.48334,1.57415,2.76258
1032.7,43.25117,85.613675,1.9044685,2.76258
1032.8,43.3076,85.396445,1.182274,2.76258
1032.9,43.204035,86.004685,0.2940245,2.76258
1033.0,43.211555,86.608675,0.393234,2.76258
1033.1,43.200155,86.48682,0.7961695,1.1647
1033.2,43.15431,86.110645,0.6991655,1.1647
1033.3,43.211515,86.53026,0.576706,1.1647
1033.4,43.053285,86.776105,0.8345415,1.1647
1033.5,42.993875,86.20813,0.775524,1.4984600000000001
1033.6,42.977795,85.631685,1.0689275,1.83222
1033.7,43.05394,85.294725,0.923683,1.83222
1033.8,43.009445,85.91461,0.595497,1.83222
1033.9,43.08647,87.06537,0.79044,1.83222
1034.0,43.087295,86.698745,0.9888495,2.33674
1034.1,43.123675,86.74536,1.0503995,2.84126
1034.2,43.137115,86.68709,0.8021625,2.84126
1034.3,43.10572,86.456085,1.211632,2.84126
1034.4,43.106905,86.421115,1.3592685,2.84126
1034.5,43.12786,86.563105,1.9534225,3.6682900000000003
1034.6,43.16771,86.705095,2.7066725,4.4953199999999995
1034.7,43.247165,86.61291,2.7049445,4.4953199999999995
1034.8,43.34133,86.560985,2.44244,4.4953199999999995
1034.9,43.306035,86.253695,2.062561,4.4953199999999995
1035.0,43.26603,86.23992,1.9534265,5.51441
1035.1,43.28298,86.11065,2.225521,5.51441
1035.2,43.274595,85.919915,2.8340605,6.5335
1035.3,43.2952,85.94746,3.1347965,6.5335
1035.4,43.26149,85.87011,2.971577,6.5335
1035.5,43.303065,86.33317,2.601418,7.817340000000001
1035.6,43.30149,86.406285,2.3628925,7.817340000000001
1035.7,43.33416,86.367075,1.864819,9.10118
1035.8,43.299595,86.4243,1.844559,9.10118
1035.9,43.26852,86.446545,1.873474,9.10118
1036.0,43.28146,86.4794,2.107853,9.296545
1036.1,43.27863,86.435955,2.083473,9.296545
1036.2,43.2886,86.3639,2.207527,9.49191
1036.3,43.28596,86.46986,2.2694895,9.49191
1036.4,43.262365,86.43913,2.442047,9.49191
1036.5,43.26678,86.506945,2.7002795,9.49191
1036.6,43.297,86.50377,2.8337935,10.341585
1037.0,43.327345,86.49317,2.939991,10.26162
1037.1,43.32927,86.298205,2.916405,9.33198
1037.2,43.32158,86.50059,3.2677805,9.33198
1037.3,43.271445,86.50377,3.1777,9.33198
1037.4,43.256945,86.25052,3.005951,9.33198
1037.5,43.221495,86.04071,2.975838,7.543375
1037.6,43.25421,86.44549,2.729996,5.754770000000001
1037.7,43.32543,86.646825,2.942257,5.754770000000001
1037.8,43.306915,86.44867,3.0459285,5.754770000000001
1037.9,43.32071,85.957,3.1261405,5.754770000000001
1038.0,43.13385,86.692385,2.939995,5.111045
1038.1,43.0985,85.842555,2.898422,4.46732
1038.2,43.139085,85.238565,3.177971,4.46732
1038.3,43.100275,86.27701,2.9650345,4.46732
1038.4,43.082645,85.69739,2.934662,4.46732
1038.5,43.09994,86.998615,3.0645755,4.214605000000001
1038.6,43.117725,86.255815,2.940525,3.9618900000000004
1038.7,43.112485,85.916735,3.1389275,3.9618900000000004
1038.8,43.11737,86.461385,2.5819545,3.9618900000000004
1038.9,43.12472,86.260055,2.823669,3.9618900000000004
1039.0,43.11583,86.929745,2.9535825,3.9618900000000004
1039.1,43.09886,86.27595,3.056843,5.163410000000001
1039.2,43.076325,86.042835,2.8805545,5.163410000000001
1039.3,43.10358,86.537675,2.7862205,5.163410000000001
1039.4,43.11564,85.87329,2.918148,5.163410000000001
1039.5,43.09001,86.648945,3.066177,4.784755
1039.6,43.08459,86.782445,3.045921,4.4061
1039.7,43.11407,86.9361,3.136406,4.4061
1039.8,43.11758,86.90749,3.1562575,4.4061
1039.9,43.10934,86.79941,3.0599135,4.4061
1040.0,43.094335,86.2982,2.97583,5.6951
1040.1,43.08892,86.372375,3.055252,5.6951
1040.2,43.11128,86.15091,3.3745155,6.9841
1040.3,43.106895,86.519665,3.3357355,6.9841
1040.4,43.07615,86.394625,3.0665705,6.9841
1040.5,43.12125,86.85133,2.9914245,6.727905
1040.6,43.093985,86.53874,2.2380375,6.471710000000001
1040.7,43.11247,85.84362,2.7525175,6.471710000000001
1040.8,43.09957,86.00044,2.79689,6.471710000000001
1040.9,43.092395,85.339225,2.5274585,6.471710000000001
1041.0,43.100085,86.444435,2.8087385,4.94638
1041.1,43.108485,86.498475,3.1137465,3.42105
1041.2,43.092225,86.438075,2.732788,3.42105
1041.3,43.10583,86.488935,3.067375,3.42105
1041.4,43.10202,86.660595,3.0616455,3.42105
1041.5,43.1043,85.599895,2.6990815,3.42105
1041.6,43.107455,85.525725,2.7387965,4.13285
1041.7,43.11511,86.00892,3.1214755,4.84465
1041.8,43.11897,86.21767,2.816471,4.84465
1041.9,43.11406,86.354365,3.1333275,4.84465
1042.0,43.102175,86.18694,3.0968205,6.921035
1042.1,43.08628,86.0015,2.9619755,6.921035
1042.2,43.090815,85.775795,2.9554485,8.99742
1042.3,43.09816,86.20177,2.9181405,8.99742
1042.4,43.139015,86.015275,2.982498,8.99742
1042.5,43.134495,86.48787,3.0343285,7.457025000000001
1042.6,43.12542,86.903255,3.3284115,7.457025000000001
1042.7,43.094665,86.252635,2.9534495,5.9166300000000005
1042.8,43.10868,85.899775,2.619396,5.9166300000000005
1042.9,43.104955,86.26111,2.5174595,5.9166300000000005
1043.0,43.10911,86.634105,2.6449735,4.655505
1043.1,43.10075,86.286545,2.993019,3.39438
1043.2,43.09433,86.59172,2.8894885,3.39438
1043.3,43.086995,85.96123,3.0864335,3.39438
1043.4,43.10968,86.45185,3.0532495,3.39438
1043.5,43.126845,86.852385,2.8397905,3.39438
1043.6,43.09958,86.71039,2.840458,4.530025
1043.7,43.07073,86.26535,2.9835665,5.66567
1043.8,43.10906,86.38297,3.248062,5.66567
1043.9,43.125635,86.288665,2.7235985,5.66567
1044.0,43.100775,86.26217,2.8023455,5.0532
1044.1,43.100615,85.44519,2.835663,4.44073
1044.2,43.115795,85.89024,2.872574,4.44073
1044.3,43.12975,87.037825,3.0040895,4.44073
1044.4,43.11374,86.486805,2.626194,4.44073
1044.5,43.064095,86.49423,2.3756905,4.7311049999999994
1044.6,43.07806,86.290785,2.390877,5.02148
1044.7,43.114905,86.17847,2.427517,5.02148
1044.8,43.12824,85.643345,2.8970905,5.02148
